"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"283","건물위생관리업","09_30_04_P","4681000","4681000-206-2025-00012","2025-10-28","","01","영업/정상","01","영업","","","","","","58.60","","전북특별자치도 익산시 부송동 215-30","전북특별자치도 익산시 무왕로 1267, 1층 (부송동)","54550","주식회사 아온클린테크","2026-01-09 09:40:43","U","2026-01-11 02:40:00","건물위생관리업","199683.235588366","273393.755793676","건물위생관리업","1","0","0","0","0","0","","","","","0","0","N",
"284","건물위생관리업","09_30_04_P","3440000","3440000-206-2025-00005","2025-12-19","","01","영업/정상","01","영업","","","","","","60.20","705-831","대구광역시 남구 봉덕동 632-13","대구광역시 남구 봉덕로 66, 2층 (봉덕동)","42446","(주)태승휴먼스","2026-01-09 17:09:37","U","2026-01-11 02:40:00","건물위생관리업","344266.554107077","261674.708917778","건물위생관리업","5","1","2","2","0","0","","","","임대","0","0","Y",
"285","건물위생관리업","09_30_04_P","3740000","3760000-206-2025-00016","2025-12-16","","01","영업/정상","01","영업","","","","","","17.02","441-230","경기도 수원시 권선구 평동 23-28 수원공구유통타운","경기도 수원시 권선구 매송고색로 873, 수원공구유통타운 A동 215호 (평동)","16598","(주)에듀에픽","2026-01-09 09:54:17","U","2026-01-11 02:40:00","건물위생관리업","199667.05949348","417401.736484587","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"286","건물위생관리업","09_30_04_P","5370000","5370000-206-2025-00007","2025-12-23","","01","영업/정상","01","영업","","","","","","35.49","656-934","경상남도 거제시 고현동 878-11 거제조경공사","경상남도 거제시 거제대로 4779-5, 거제조경공사 3층 (고현동)","53252","(주)유엔아이건설 거제지점","2026-01-09 17:52:57","U","2026-01-11 02:40:00","건물위생관리업","347606.290036318","155652.568123176","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"287","건물위생관리업","09_30_04_P","3550000","3550000-206-2025-00013","2025-12-12","","01","영업/정상","01","영업","","","","","","4.80","407-310","인천광역시 계양구 용종동 210-2 레드몰1차","인천광역시 계양구 계산새로87번길 5, 레드몰1차 6층 601호 일부(C2)호 (용종동)","21065","에스엘","2026-01-09 17:09:48","U","2026-01-11 02:40:00","건물위생관리업","176737.188860293","448498.786895427","건물위생관리업","6","1","6","6","0","0","","","","임대","0","0","N",
"288","건물위생관리업","09_30_04_P","3740000","5610000-206-2016-00011","2016-12-13","","01","영업/정상","01","영업","","","","","03180965286","10.44","443-280","경기도 수원시 영통구 하동 1016-1 광교 SK VIEW Lake","경기도 수원시 영통구 법조로 25, 광교 SK VIEW Lake A동 13층 1303호 1호 (하동)","16514","서진종합관리 주식회사","2026-01-09 10:28:46","U","2026-01-11 02:40:00","건물위생관리업","205273.931816708","420610.782510294","건물위생관리업","0","0","13","13","0","0","","","","임대","2","0","N",
"289","건물위생관리업","09_30_04_P","4191000","4191000-206-2025-00026","2025-12-11","","01","영업/정상","01","영업","","","","","","24.15","","강원특별자치도 원주시 문막읍 동화리 1534-15","강원특별자치도 원주시 문막읍 동화초교길 34-7, 201호","26367","(주)미래테크","2026-01-09 09:25:38","U","2026-01-11 02:40:00","건물위생관리업","273402.364930387","425478.187139818","건물위생관리업","4","0","2","2","0","0","","","","임대","0","0","N",
"290","건물위생관리업","09_30_04_P","4950000","4950000-206-2016-00001","2016-03-28","","01","영업/정상","01","영업","","","","","061 247 7300","6.00","534-821","전라남도 무안군 삼향읍 남악리 2373","전라남도 무안군 삼향읍 남악5로34번길 7-1, 서강커뮤니티 102호","58578","(주)홍은산업건설","2026-01-09 14:24:53","U","2026-01-11 02:40:00","건물위생관리업","151591.77807399","145700.857822353","건물위생관리업","3","1","2","2","0","0","","","","","0","1","N",
"291","건물위생관리업","09_30_04_P","4681000","4681000-206-2009-00016","2009-03-10","","01","영업/정상","01","영업","","","","","061 282 6882","33.00","","전북특별자치도 익산시 남중동 455-4","전북특별자치도 익산시 익산대로36길 4 (남중동)","54618","베스트클린환경","2026-01-09 10:17:12","U","2026-01-11 02:40:00","건물위생관리업","195511.714979828","272058.277700579","건물위생관리업","1","0","1","0","0","0","","","","임대","0","0","N",
"292","건물위생관리업","09_30_04_P","3340000","3340000-206-2018-00001","2018-01-11","","03","폐업","02","폐업","2026-01-09","","","","051 989 7606","22.30","604-850","부산광역시 사하구 하단동 277-2 한신혜성아파트","부산광역시 사하구 동매로 120, 지하층층 102호 (하단동, 한신혜성아파트)","49415","태성환경","2026-01-09 11:39:37","U","2026-01-11 02:40:00","건물위생관리업","379697.483702324","179813.940476827","건물위생관리업","0","0","4","1","0","0","","","","","0","0","N",
"293","건물위생관리업","09_30_04_P","3440000","3440000-206-2019-00007","2019-07-17","","01","영업/정상","01","영업","","","","","053 4319832","42.87","705-831","대구광역시 남구 봉덕동 611-25","대구광역시 남구 이천로10길 19, 2층 (봉덕동)","42441","(주)인코컴퍼니","2026-01-09 17:17:08","U","2026-01-11 02:40:00","건물위생관리업","344429.451207262","261625.943165846","건물위생관리업","2","0","2","2","0","0","","","","임대","0","0","N",
"294","건물위생관리업","09_30_04_P","3180000","3180000-206-2025-00010","2025-04-14","","03","폐업","02","폐업","2026-01-09","","","","","46.00","150-813","서울특별시 영등포구 대림동 689 문화빌딩","서울특별시 영등포구 대림로 202, 문화빌딩 305호 (대림동)","07401","신유개발","2026-01-09 10:27:58","U","2026-01-11 02:40:00","건물위생관리업","190960.438715792","444061.243583875","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"295","건물위생관리업","09_30_04_P","3860000","3871000-206-1992-05062","1992-09-19","","01","영업/정상","01","영업","","","","","02 8718545","0.00","","경기도 부천시 원미구 상동 546-4 금호프라자 802호 일부","경기도 부천시 원미구 소향로13번길 14-22, 금호프라자 802호 일부 (상동)","14544","(주)태성공사","2026-01-09 14:42:04","U","2026-01-11 02:40:00","건물위생관리업","177844.251981472","444673.060135327","건물위생관리업","5","1","5","5","0","0","","","","","0","0","N",
"296","건물위생관리업","09_30_04_P","4540000","4540000-206-2024-00011","2024-11-20","","03","폐업","02","폐업","2026-01-09","","","","041  7365128","186.80","320-862","충청남도 논산시 부적면 마구평리 111-12","충청남도 논산시 부적면 부인길 26, 1동 1층","32914","상재환경(주)","2026-01-09 13:42:16","U","2026-01-11 02:40:00","건물위생관리업","210237.395870489","301333.79988493","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"297","건물위생관리업","09_30_04_P","3070000","3070000-206-2020-00009","2020-01-07","","01","영업/정상","01","영업","","","","","","16.53","136-828","서울특별시 성북구 장위동 64-76 1층","서울특별시 성북구 돌곶이로25길 8, 1층 (장위동)","02771","(주)성지알에스알","2026-01-12 15:14:47","I","2026-01-14 00:20:02","건물위생관리업","204864.829990125","456555.855180784","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"298","건물위생관리업","09_30_04_P","5710000","5730000-206-2026-00002","2026-01-12","","01","영업/정상","01","영업","","","","","","33.18","361-818","충청북도 청주시 흥덕구 봉명동 978-1 1층 일부호","충청북도 청주시 흥덕구 봉명로209번길 25, 1층 일부호 (봉명동)","28561","해병청소단","2026-01-12 13:47:45","I","2026-01-14 00:20:02","건물위생관리업","241492.813755719","348955.749356978","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"299","건물위생관리업","09_30_04_P","4261000","4261000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","33.00","","강원특별자치도 횡성군 횡성읍 읍하리 529-4","강원특별자치도 횡성군 횡성읍 읍하남로25번길 23, 1층","25222","마이(MY)크린","2026-01-12 11:16:09","I","2026-01-14 00:20:02","건물위생관리업","287388.964132365","444073.117453788","건물위생관리업","1","0","1","1","0","0","","","","임대","1","0","N",
"300","건물위생관리업","09_30_04_P","5670000","5670140-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","055 2876277","63.67","642-832","경상남도 창원시 성산구 상남동 5-3 성경상가 6층 602호","경상남도 창원시 성산구 마디미로4번길 7, 성경상가 6층 602호 (상남동)","51495","주식회사 다산에듀크린","2026-01-12 10:04:58","I","2026-01-14 00:20:02","건물위생관리업","353322.415239155","192939.568027244","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"301","건물위생관리업","09_30_04_P","3930000","3930000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","30.00","425-330","경기도 안산시 단원구 대부북동 642 1층 일부","경기도 안산시 단원구 대선로 350, 1층 일부 (대부북동)","15646","프로서포트","2026-01-12 10:35:36","I","2026-01-14 00:20:02","건물위생관리업","162211.887366108","415716.895941273","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"302","건물위생관리업","09_30_04_P","5250000","5250000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","8.91","767-801","경상북도 울진군 울진읍 읍남리 533-5","경상북도 울진군 울진읍 대흥신림로 1374","36331","SM클린케어","2026-01-12 13:58:14","I","2026-01-14 00:20:02","건물위생관리업","412897.430683591","389745.085362268","건물위생관리업","1","0","1","1","0","0","","","","자가","0","0","N",
"303","건물위생관리업","09_30_04_P","3530000","3530000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","0326682328","12.63","405-868","인천광역시 남동구 만수동 1011","인천광역시 남동구 소래로 630, 3층 302호 (만수동)","21594","(주)재율씨앤씨","2026-01-12 14:33:19","I","2026-01-14 00:20:02","건물위생관리업","176305.833520342","438235.270456984","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"304","건물위생관리업","09_30_04_P","5410000","5410000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","055 532 6434","66.23","635-813","경상남도 창녕군 창녕읍 말흘리 404 제1,2종근생 203호","경상남도 창녕군 창녕읍 화왕산로 147, 제1,2종근생 2층 203호","50334","주식회사 용두","2026-01-12 11:14:50","I","2026-01-14 00:20:02","건물위생관리업","336481.888138531","226917.760085108","건물위생관리업","2","0","2","0","0","0","","","","","0","0","N",
"305","건물위생관리업","09_30_04_P","3780000","3800000-206-2024-00011","2024-09-30","","01","영업/정상","01","영업","","","","","031606 9428","49.78","462-824","경기도 성남시 중원구 성남동 2405 1층 일부호","경기도 성남시 중원구 광명로94번길 15-1, 1층 일부호 (성남동)","13362","클린전기케어","2026-01-12 17:25:30","I","2026-01-14 00:20:02","건물위생관리업","212347.66388845","436883.431137611","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"306","건물위생관리업","09_30_04_P","4191000","4191000-206-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 원주시 단구동 120","강원특별자치도 원주시 단관공원길 3-8, 1층 일부호 (단구동)","26471","SJ종합환경","2026-01-12 15:52:25","I","2026-01-14 00:20:02","건물위생관리업","285157.15640116","424935.603449184","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"307","건물위생관리업","09_30_04_P","3530000","3530000-206-2024-00012","2024-08-30","","01","영업/정상","01","영업","","","","","","110.23","405-809","인천광역시 남동구 간석동 482-3","인천광역시 남동구 구월로 121, 202호 (간석동)","21551","주식회사 에코캐치","2026-01-12 14:41:39","U","2026-01-14 02:40:00","건물위생관리업","173735.295849115","439457.045931134","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"308","건물위생관리업","09_30_04_P","3780000","3790000-206-2024-00009","2024-09-30","","03","폐업","02","폐업","2026-01-12","","","","031606 9428","49.78","461-824","경기도 성남시 수정구 태평동 6493 9층","경기도 성남시 수정구 수정로73번길 18, 9층 (태평동)","13311","세운산전","2026-01-12 16:42:10","U","2026-01-14 02:40:00","건물위생관리업","211285.097549274","437712.073455856","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"309","건물위생관리업","09_30_04_P","3630000","3630000-206-2010-00005","2010-03-17","","01","영업/정상","01","영업","","","","","","16.50","506-054","광주광역시 광산구 월곡동 683-3","광주광역시 광산구 풍영로 41, 3층 302호 (월곡동)","62328","블루앤지(주)","2026-01-12 16:10:41","U","2026-01-14 02:40:00","건물위생관리업","182761.281763106","186289.19154272","건물위생관리업","0","0","3","0","0","0","","","","","0","0","N",
"310","건물위생관리업","09_30_04_P","4221000","4221000-206-2012-00004","2012-10-18","","01","영업/정상","01","영업","","","","","033 553 8495","61.62","","강원특별자치도 태백시 장성동 159-9","강원특별자치도 태백시 장성로 42-1, 1층 (장성동)","26052","(유)가온누리","2026-01-12 14:25:55","U","2026-01-14 02:40:00","건물위생관리업","378608.409986749","401829.680265085","건물위생관리업","0","0","1","0","0","0","","","","","0","0","N",
