"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"564","가축사육업","02_04_01_P","5010000","501000003320050048","2005-06-13","","01","영업/정상","0000","정상","","","","","","0","535-842","전라남도 신안군 안좌면 대리 ****","전라남도 신안군 안좌면 중부로 ***-**","","건우농장","2026-01-06 14:58:40","U","2026-01-10 02:40:00","","122837.129601763","136004.1831665","가축사육업","","66","000","0","한우",
"565","가축사육업","02_04_01_P","5530000","553000003320050114","2005-03-22","","01","영업/정상","0000","정상","","","","","","0","445-080","경기도 화성시 남양읍 신남리 ***-*","경기도 화성시 남양읍 남양로 ***-**","18269","새신남목장","2026-01-08 09:43:23","U","2026-01-10 02:40:00","","183445.104817026","408479.637281194","가축사육업","","261","000","0","젖소",
"566","가축사육업","02_04_01_P","5480000","548000003320200137","2020-12-20","","02","휴업","0001","휴업","","2026-03-17","2027-03-16","","","","","경상남도 합천군 봉산면 상현리 ***-*","경상남도 합천군 봉산면 상현*길 ***","50210","허심원 농장","2026-01-08 15:03:44","U","2026-01-10 02:40:00","","292715.508520368","239100.053697169","가축사육업","","2532","000","0","한우",
"567","가축사육업","02_04_01_P","5480000","548000003320050303","2005-12-21","","03","폐업","0002","폐업","2026-01-07","","","","","0","","경상남도 합천군 야로면 금평리 ***-*","","","박노돌","2026-01-08 15:02:40","U","2026-01-10 02:40:00","","306536.40192452","246037.992053774","가축사육업","","484","000","0","돼지",
"568","가축사육업","02_04_01_P","4400000","440000003320140213","2014-03-31","","03","폐업","0002","폐업","2026-01-07","","","","","","390-832","충청북도 제천시 청풍면 물태리 ***","충청북도 제천시 청풍면 청풍호로**길 **-**","27214","병환농장","2026-01-07 17:04:13","U","2026-01-10 02:40:00","","303409.87467315","387532.126416407","가축사육업","","621","000","0","한우",
"569","가축사육업","02_04_01_P","4400000","440000003320140167","2014-03-14","","03","폐업","0002","폐업","2026-01-07","","","","","","390-832","충청북도 제천시 청풍면 학현리 ***","충청북도 제천시 청풍면 학현소야로*길 **-*","27215","학현농장","2026-01-07 17:05:27","U","2026-01-10 02:40:00","","310028.535753755","391207.524654988","가축사육업","","574","000","0","한우",
"570","가축사육업","02_04_01_P","5710000","573000003320053115","2005-03-23","","01","영업/정상","0000","정상","","","","","","0","363-913","충청북도 청주시 흥덕구 옥산면 환희리 *** , ***","충청북도 청주시 흥덕구 옥산면 신촌*길 ***-**","28114","복진농장","2026-01-08 15:58:19","U","2026-01-10 02:40:00","","230955.013561642","351608.346418927","가축사육업","","140","000","0","돼지",
"571","가축사육업","02_04_01_P","4080000","408000003320090079","2009-03-23","","02","휴업","0001","휴업","","2026-01-08","2028-01-07","","673-6971","0","456-932","경기도 안성시 양성면 노곡리 **","경기도 안성시 양성면 염티길 ***-*","","염티농장","2026-01-08 13:18:27","U","2026-01-10 02:40:00","","223958.450354394","400670.990518557","가축사육업","","1847","000","0","한우",
"572","가축사육업","02_04_01_P","5690000","569000003320080020","2008-04-08","","03","폐업","0002","폐업","2026-01-08","","","","","0","339-813","세종특별자치시 연서면 와촌리 ****","세종특별자치시 연서면 기와말*길 **-*","30046","갈운리 농장","2026-01-08 13:36:54","U","2026-01-10 02:40:00","","221937.945648458","340067.440733589","가축사육업","","525","000","0","한우",
"573","가축사육업","02_04_01_P","3920000","392000003320140002","2014-02-14","","03","폐업","0002","폐업","2026-01-07","","","","","","483-120","","경기도 동두천시 삼육사로***번길 ***-** (상패동)","11341","상패농장","2026-01-07 17:11:08","U","2026-01-10 02:40:00","","202137.016782914","488493.377481857","가축사육업","","121","000","0","돼지",
"574","가축사육업","02_04_01_P","4880000","488000003320220028","2022-06-22","","01","영업/정상","0000","정상","","","","","","","","전라남도 고흥군 도화면 덕중리 ***-*","전라남도 고흥군 도화면 봉산로 ***-**","59528","김은미","2026-01-08 13:29:48","U","2026-01-10 02:40:00","","232230.704850056","112023.799788504","가축사육업","","3034","000","0","한우",
"575","가축사육업","02_04_01_P","4570000","457000003320260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","충청남도 부여군 부여읍 능산리 ***","","","강남농장","2026-01-09 17:57:35","I","2026-01-11 00:20:02","","196224.078726282","308158.127915414","가축사육업","","2386","000","0","염소",
"576","가축사육업","02_04_01_P","5120000","512000003320260002","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","경상북도 문경시 산양면 위만리 ***-*","경상북도 문경시 산양면 상위*길 **-**","36932","위만농장","2026-01-09 14:24:13","I","2026-01-11 00:20:02","","316780.553673724","349879.958263812","가축사육업","","1252","000","0","한우",
"577","가축사육업","02_04_01_P","5310000","531000003320260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","경상남도 진주시 이반성면 용암리 ***-*","","","늘햇살팜","2026-01-09 12:05:47","I","2026-01-11 00:20:02","","319592.557576459","186155.024505502","가축사육업","","965","000","0","염소",
"578","가축사육업","02_04_01_P","4170000","417000003320260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","경기도 양평군 개군면 내리 ***","","","드림농장2","2026-01-09 10:44:45","I","2026-01-11 00:20:02","","249813.349046144","438062.422958281","가축사육업","","1234","000","0","한우",
"579","가축사육업","02_04_01_P","4510000","451000003320140142","2014-02-24","","01","영업/정상","0000","정상","","","","","","","355-852","충청남도 보령시 웅천읍 죽청리 ***-*","","","완기농장","2026-01-09 08:58:43","U","2026-01-11 02:40:00","","","","가축사육업","","1577","000","0","한우",
"580","가축사육업","02_04_01_P","4530000","453000003320190001","2019-02-08","","02","휴업","0001","휴업","","2026-01-09","2029-12-31","","","","","충청남도 서산시 부석면 창리 ***","","","대륜농장","2026-01-09 15:01:58","U","2026-01-11 02:40:00","","143915.854925472","348601.635697244","가축사육업","","1537","000","0","염소",
"581","가축사육업","02_04_01_P","3480000","348000003320150164","2015-03-25","","01","영업/정상","0000","정상","","","","","","","","대구광역시 달성군 구지면 징리 ***","대구광역시 달성군 구지면 징리*길 **","43006","범준목장","2026-01-09 15:55:29","U","2026-01-11 02:40:00","","324779.539123514","242149.127808982","가축사육업","","529","000","0","한우",
"582","가축사육업","02_04_01_P","4050000","405000003320040006","2005-10-31","","01","영업/정상","0000","정상","","","","","","0","449-872","경기도 용인시 처인구 원삼면 고당리 *** 외 *필지(***-*, ***-*, ***-*)","경기도 용인시 처인구 원삼면 원양로***번길 **, 외 *필지(고당리 ***-*, ***-*)","17168","농업회사법인 밀알 유한회사","2026-01-09 11:01:29","U","2026-01-11 02:40:00","","227632.86677629","408000.814667531","가축사육업","","6","L00","0","종계/산란계",
"583","가축사육업","02_04_01_P","5130000","513000003320080073","2008-04-10","","03","폐업","0002","폐업","2026-01-09","","","","","0","712-881","경상북도 경산시 남천면 구일리 **-*","","","강산농장","2026-01-09 17:41:43","U","2026-01-11 02:40:00","","","","가축사육업","","715","000","0","한우",
"584","가축사육업","02_04_01_P","5100000","510000003320050002","2005-01-13","","01","영업/정상","0000","정상","","","","","","0","770-892","경상북도 영천시 청통면 죽정리 ***-* 외*필(***,***-*,***-*)","경상북도 영천시 청통면 구정길 ***","38869","수덕농장","2026-01-09 17:45:34","U","2026-01-11 02:40:00","","365098.548861873","276629.871931457","가축사육업","","10","000","0","한우",
"585","가축사육업","02_04_01_P","4610000","461000003320190047","2019-08-07","","01","영업/정상","0000","정상","","","","","","","","충청남도 예산군 봉산면 효교리 **-* 외*필지(**)","","","우담농장","2026-01-09 08:32:34","U","2026-01-11 02:40:00","","172507.991928669","357853.908000801","가축사육업","","2559","000","0","한우",
"586","가축사육업","02_04_01_P","4701000","470100003320080043","2008-03-27","","01","영업/정상","0000","정상","","","","2026-01-06","","0","590-210","전북특별자치도 남원시 고죽동 ***","전북특별자치도 남원시 산업로 ****-** (고죽동)","","미래농장","2026-01-09 10:38:53","U","2026-01-11 02:40:00","","236809.713471643","215796.538607654","가축사육업","","887","000","0","한우",
"587","가축사육업","02_04_01_P","4701000","470100003320170013","2017-06-14","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 남원시 대강면 생암리 *** , ***, ***-*, ***","","","새희망농장","2026-01-09 09:54:55","U","2026-01-11 02:40:00","","217858.351425206","203165.997560497","가축사육업","","1520","000","0","육계",
"588","가축사육업","02_04_01_P","5190000","519000003320050059","2005-06-29","","01","영업/정상","0000","정상","","","","","","0","714-901","경상북도 청도군 화양읍 동상리 **","경상북도 청도군 화양읍 북문길 **","","치순목장","2026-01-09 14:32:59","U","2026-01-11 02:40:00","","354370.496066108","240366.201607671","가축사육업","","183","000","0","한우",
"589","가축사육업","02_04_01_P","3570000","357000003320150014","2015-06-18","","03","폐업","0002","폐업","2026-01-08","","","","","","417-891","인천광역시 강화군 내가면 고천리 *","","","고려농원","2026-01-09 13:55:55","U","2026-01-11 02:40:00","","150183.201631801","470393.637965319","가축사육업","","834","000","0","산양",
"590","가축사육업","02_04_01_P","4691000","469100003320100152","2010-11-24","","01","영업/정상","0000","정상","","","","","","0","580-851","전북특별자치도 정읍시 영원면 풍월리 ***-*","전북특별자치도 정읍시 영원면 경산길 **-** (풍월리***-*)","56147","풍월농장","2026-01-09 14:54:13","U","2026-01-11 02:40:00","","176733.936636979","238374.128679534","가축사육업","","3178","L00","0","한우",
"591","가축사육업","02_04_01_P","4691000","469100003320110060","2011-03-23","","01","영업/정상","0000","정상","","","","","","0","580-882","전북특별자치도 정읍시 입암면 등천리 *** 외 *필지","전북특별자치도 정읍시 입암면 영안길 **-*","56215","경승농장","2026-01-09 09:18:36","U","2026-01-11 02:40:00","","181390.144241038","221548.524682158","가축사육업","","3269","000","0","종계/산란계",
"592","가축사육업","02_04_01_P","4771000","477100003320050094","2005-07-01","","01","영업/정상","0000","정상","","","","","","0","595-861","전북특별자치도 순창군 팔덕면 산동리 ***-*","","","청주농장","2026-01-09 17:28:24","U","2026-01-11 02:40:00","","208391.124304826","209796.864575601","가축사육업","","196","000","0","한우",
"593","가축사육업","02_04_01_P","4950000","495000003320050392","2005-08-04","","01","영업/정상","0000","정상","","","","","","0","534-861","전라남도 무안군 운남면 연리 ****","전라남도 무안군 운남면 와우로 ***-**","","정암축산","2026-01-09 11:08:20","U","2026-01-11 02:40:00","","138907.68525254","163378.286328686","가축사육업","","415","000","0","돼지",
"594","가축사육업","02_04_01_P","4910000","491000003320110072","2011-06-17","","01","영업/정상","0000","정상","","","","","","","529-902","전라남도 장흥군 대덕읍 도청리 ***","전라남도 장흥군 대덕읍 신월초당길 **-**","","초당축산","2026-01-09 14:08:33","U","2026-01-11 02:40:00","","188870.401716074","110616.576764189","가축사육업","","1377","000","0","한우",
"595","가축사육업","02_04_01_P","4830000","483000003320050861","2005-09-27","","01","영업/정상","0000","정상","","","","","","0","520-850","전라남도 나주시 봉황면 송현리 *** 외 *필지(***-*)","","","우전농장","2026-01-09 15:54:22","U","2026-01-11 02:40:00","","182339.460794302","164098.815396978","가축사육업","","913","000","0","한우",
"596","가축사육업","02_04_01_P","5020000","502000003320080057","2008-06-02","","01","영업/정상","0000","정상","","","","","","0","790-841","경상북도 포항시 남구 대송면 장동리 **","경상북도 포항시 남구 대송면 운제로 ***-**","","한푸른농장","2026-01-09 16:12:51","U","2026-01-11 02:40:00","","412777.697315345","276369.49412844","가축사육업","","526","000","0","한우",
