"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"224","국내외여행업","03_12_02_P","3860000","CDFI2260022016000010","2016-11-14","","01","영업/정상","13","영업중","","","","","1666-2590","","","경기도 부천시 소사구 옥길동 745-1 문영 퀸즈파크 A","경기도 부천시 소사구 옥길로 116, 문영 퀸즈파크 A A동 219호 (옥길동)","14786","(주)투어엠클럽","2026-01-12 09:49:02","U","2026-01-14 02:40:00","","184230.347288781","440529.736730169","국내외여행업","","일반주거지역","1","","","서울보증보험주식회사","근린생활시설","3","1","0","0","TOUR M CLUB Co.,Ltd","Overseas travel business","0","0","","0","0","","0","32.1","","0","","","","","","","30000000","20251121","20261120","","32","",
"225","국내외여행업","03_12_02_P","3530000","CDFI2260022013000001","2003-01-16","","01","영업/정상","13","영업중","","","","","032-441-2365","","405-221","인천광역시 남동구 구월동 1131-20","인천광역시 남동구 예술로 208 (구월동)","21558","울타리여행사","2026-01-12 08:37:05","U","2026-01-14 02:40:00","","173545.467247165","438983.822349769","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"226","국내외여행업","03_12_02_P","3860000","CDFI2260022025000009","2025-12-24","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 심곡본동 590-4","경기도 부천시 소사구 경인로 200-11, 1층 (심곡본동)","14711","한중 베스트 여행사","2026-01-12 14:18:21","U","2026-01-14 02:40:00","","180298.741988368","442348.928764669","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","15","","0","","","","","","","30000000","20260107","20270106","","15","",
"227","국내외여행업","03_12_02_P","3010000","CDFI2260022025000032","2025-12-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 순화동 5-2 순화빌딩","서울특별시 중구 서소문로 89, 순화빌딩 17층 S-1751호 (순화동)","04516","더플랜재팬","2026-01-12 16:39:38","U","2026-01-14 02:40:00","","197346.664858178","451164.44975357","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","THE PLAN JAPAN","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251219","20261218","","0","",
"228","국내외여행업","03_12_02_P","4800000","CDFI2260022025000003","2022-12-09","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 대양동 1189-2","전라남도 목포시 대양산단로149번길 41 (대양동)","58600","GJ golf tour","2026-01-12 15:30:42","U","2026-01-14 02:40:00","","145047.570325687","148768.024526663","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","GJ golf tour","Domestic&Overseas Travel Service","0","0","","0","0","","0","0","","0","","","","","","","30000000","20241213","20251212","","0","",
"229","국내외여행업","03_12_02_P","3230000","CDFI2260022025000013","2025-10-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 신천동 7-18 롯데캐슬골드","서울특별시 송파구 올림픽로 269, 지하1층 교보문고 내호 (신천동, 롯데캐슬골드)","05510","모루","2026-01-12 15:44:11","U","2026-01-14 02:40:00","","208836.192051204","445807.727388799","국내외여행업","","","0","","","서울보증보험(삼천만원)","","0","0","0","0","MORU","Overseas and Domestic travel business","0","0","","0","0","","0","22.15","","0","","","","","","","30000000","20251107","20261106","","22","",
"230","국내외여행업","03_12_02_P","5310000","CDFI2260022010000002","2010-02-08","","01","영업/정상","13","영업중","","","","","055-759-9005","","","경상남도 진주시 상대동 303-47","경상남도 진주시 동진로215번길 7, 2층 1호 (상대동)","52792","(주)민투어여행사","2026-01-12 17:42:51","U","2026-01-14 02:40:00","","301461.026348238","187375.904630596","국내외여행업","","","0","","","한국관광협회중앙회관광공제회","","2","0","0","0","Min Tour Travel Agency Co.LTD","Abroad Tourism Business","0","0","","0","0","","0","90.9","","0","","","","","","","100000000","20260112","20270112","","91","",
"231","국내외여행업","03_12_02_P","5530000","CDFI2260022004000002","2004-07-23","","01","영업/정상","13","영업중","","","","","031-358-9111","","","경기도 화성시 우정읍 매향리 67-19","경기도 화성시 우정읍 궁평항로 114-15","18570","(주)둘로스관광여행사","2026-01-12 13:57:38","U","2026-01-14 02:40:00","","178431.29138792","394971.636933644","국내외여행업","관광사업","일반주거지역","1","기타","","서울보증보험주식회사","사무실","1","0","0","0","","","0","0","","0","0","","0","49.5","","0","","","","","","","150000000","20241105","20251104","","50","",
"232","국내외여행업","03_12_02_P","3530000","CDFI2260021993000001","1993-03-18","","01","영업/정상","13","영업중","","","","","032-469-8033","","","인천광역시 남동구 고잔동 630 남동공단산업용품상가","인천광역시 남동구 은청로 4-7, 남동공단산업용품상가 A동 320호 (고잔동)","21633","주식회사 파란항공여행사","2026-01-12 13:33:10","U","2026-01-14 02:40:00","","172797.122604371","433931.185296708","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20250121","20260120","","0","",
"233","국내외여행업","03_12_02_P","3530000","CDFI2260021995000002","1995-01-18","","01","영업/정상","13","영업중","","","","","032-421-2161","","","인천광역시 남동구 간석동 482-3 낙원상가 306호","인천광역시 남동구 구월로 121, 306호 (간석동, 낙원상가)","21551","주식회사 그랜드항공여행사","2026-01-12 08:35:45","U","2026-01-14 02:40:00","","173735.295849115","439457.045931134","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260102","20270101","","0","",
"234","국내외여행업","03_12_02_P","3530000","CDFI2260022017000008","2017-12-27","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1130 CGV 홈플러스 지하3층호","인천광역시 남동구 예술로 198, CGV 홈플러스 지하3층호 (구월동)","21558","새봄여행","2026-01-12 15:16:12","U","2026-01-14 02:40:00","","173552.310556009","438905.868022571","국내외여행업","","일반상업지역","0","유흥업소밀집지역","","서울보증보험주식회사","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","47256656","20260109","20270108","","0","",
"235","국내외여행업","03_12_02_P","4530000","CDFI2260022020000002","2020-07-21","","01","영업/정상","13","영업중","","","","","041-667-3064","","","충청남도 서산시 대산읍 화곡리 412","충청남도 서산시 대산읍 충의로 2576, 2층","31904","대산관광주식회사","2026-01-12 18:04:47","U","2026-01-14 02:40:00","","148598.885894104","387402.53254223","국내외여행업","","","0","","","충청남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","25","","0","","","","","","","30000000","20250929","20260928","","25","",
"236","국내외여행업","03_12_02_P","3270000","CDFI2260022025000005","2025-10-14","","01","영업/정상","13","영업중","","","","","1544-2041","","","부산광역시 동구 범일동 830-251","부산광역시 동구 조방로 41, 1층 102호 (범일동)","48738","드림월드 여행사(범일지점)","2026-01-12 13:34:43","U","2026-01-14 02:40:00","","387723.2878675","184273.490554572","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251110","20261109","","0","",
"237","국내외여행업","03_12_02_P","3360000","CDFI2260022021000001","2013-12-30","","01","영업/정상","13","영업중","","","","","051-744-7177","","","부산광역시 강서구 대저2동 3153-1","부산광역시 강서구 유통단지1로 41, 본관동 309호 (대저2동)","46721","(주)다다투어","2026-01-12 14:38:55","U","2026-01-14 02:40:00","","378260.668627298","186989.385407114","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","88.9","","0","","","","","","","0","20260101","20261231","","89","",
"238","국내외여행업","03_12_02_P","3990000","CDFI2260022022000011","2019-02-18","","01","영업/정상","13","영업중","","","","","1599-4405","","","경기도 남양주시 퇴계원읍 퇴계원리 278-11","경기도 남양주시 퇴계원읍 퇴계원로59번길 6-1, 101호","12120","북부하나여행사","2026-01-12 16:48:24","U","2026-01-14 02:40:00","","212455.392640016","461130.142887572","국내외여행업","","","0","","","서울보증보험(40,000,000원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260109","20270108","","0","",
"239","국내외여행업","03_12_02_P","3530000","CDFI2260022023000008","2011-12-19","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 만수동 974-21","인천광역시 남동구 하촌로51번길 3, 3층 (만수동)","21539","(주)메가투어","2026-01-12 08:38:31","U","2026-01-14 02:40:00","","176274.703397717","438956.634695103","국내외여행업","","","0","","","서울보증보험","","2","0","0","0","","","0","0","","0","0","","0","33","","0","","","","","","","100000000","20260101","20261231","","33","",
"240","국내외여행업","03_12_02_P","3180000","CDFI2260022017000011","2009-02-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동4가 80 당산 SK V1 center","서울특별시 영등포구 당산로41길 11, 당산 SK V1 center E동 1508호 (당산동4가)","07217","(주)삼양여행사","2026-01-12 09:57:35","U","2026-01-14 02:40:00","","190941.054351896","447628.862085473","국내외여행업","관광사업","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20200601","20210531","","0","",
"241","국내외여행업","03_12_02_P","3530000","CDFI2260022022000001","2018-06-11","","01","영업/정상","13","영업중","","","","","070-8239-8815","","","인천광역시 남동구 구월동 1346","인천광역시 남동구 문화로115번길 23 (구월동)","21569","무인도섬테마연구소","2026-01-12 13:34:16","U","2026-01-14 02:40:00","","173216.480809214","438628.716470485","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","DESERTISLANDLAB","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250331","20260330","","0","",
"242","국내외여행업","03_12_02_P","3210000","CDFI2260022026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1545-6 D&O빌딩","서울특별시 서초구 반포대로20길 7-4, D&O빌딩 지층 102호 (서초동)","06649","다이아 오빠 마틴","2026-01-13 17:36:29","I","2026-01-15 00:20:35","","200845.034805922","442846.507139983","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"243","국내외여행업","03_12_02_P","3010000","CDFI2260022026000002","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로3가 291-37","서울특별시 중구 충무로 50, 4층 (을지로3가)","04549","리얼케냐","2026-01-13 09:46:41","I","2026-01-15 00:20:35","","199306.201965174","451479.365686647","국내외여행업","","","0","","","","","4","0","0","0","Real Kenya","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"244","국내외여행업","03_12_02_P","3010000","CDFI2260022016000086","2016-05-10","","01","영업/정상","13","영업중","","","","","02-3142-2823","","","서울특별시 중구 회현동2가 49-4 110호","서울특별시 중구 소공로3길 25, 110호 (회현동2가, 아일빌딩)","04633","예스온투어(주)","2026-01-13 21:00:57","U","2026-01-15 02:40:00","","198402.001354738","450526.11810499","국내외여행업","","","0","","","서울보증보험(4천만원)","","0","0","0","0","YES-ON TOUR Co.,Ltd.","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","60000000","20261228","20271227","","0","",
"245","국내외여행업","03_12_02_P","3000000","CDFI2260022008000007","2008-01-18","","01","영업/정상","13","영업중","","","","","02-716-7168","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩 1609호","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1609호 (신문로1가)","03186","(주)랜드스마일","2026-01-13 15:53:44","U","2026-01-15 02:40:00","","197713.264843734","451938.037703258","국내외여행업","관광사업","","0","","","서울보증보험(40,000,000원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260121","20270120","","0","",
