"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"364","숙박업","03_11_03_P","5310000","5310000-214-2017-00001","2017-06-16","","01","영업/정상","01","영업","","","","","055 760 9000","2194.88","660-031","경상남도 진주시 충무공동 40-5","경상남도 진주시 영천강로 164, 라온스테이인페를라 1차 96객실 3~14층 (충무공동)","52851","(주)파인트리","2026-01-09 16:48:37","U","2026-01-11 02:40:00","숙박업(생활)","303730.837622005","187140.25231499","숙박업(생활)","0","0","3","14","0","0","0","95","10층(1,4~10)11층(1,3~7,9)12층(1~10)13층(1~9)14층(3,7~10)","","","","0","0","N",
"365","숙박업","03_11_03_P","5710000","5735000-214-2020-00002","2020-06-22","","01","영업/정상","01","영업","","","","","","3513.53","363-883","충청북도 청주시 청원구 오창읍 양청리 808-2 하워드존슨 청주호텔","충청북도 청주시 청원구 오창읍 중부로 806, 하워드존슨 청주호텔","28118","청주 엠프레스 레지던스","2026-01-09 14:19:45","U","2026-01-11 02:40:00","숙박업(생활)","239169.945523232","357137.141741225","숙박업(생활)","0","0","4","31","0","0","0","64","","","","","0","0","N",
"366","숙박업","03_11_03_P","3570000","3570000-214-2025-00008","2025-09-12","","01","영업/정상","01","영업","","","","","","280.28","417-843","인천광역시 강화군 길상면 선두리 976-22","인천광역시 강화군 길상면 해안남로 673-13, 1동 2층","23051","누리빌리지 펜션","2026-01-09 13:13:30","U","2026-01-11 02:40:00","숙박업(생활)","155155.434960441","455574.949938284","숙박업(생활)","2","0","2","2","0","0","0","2","","","","자가","0","0","N",
"367","숙박업","03_11_03_P","4050000","4050000-214-2025-00004","2025-09-30","","01","영업/정상","01","영업","","","","","","2074.68","446-906","경기도 용인시 기흥구 서천동 812 경희마크 329,일부","경기도 용인시 기흥구 서천로127번길 11-5, 경희마크 329,일부 (서천동)","17108","더레스트 경희마크329","2026-01-09 16:28:22","U","2026-01-11 02:40:00","숙박업(생활)","206428.501986286","414989.398898734","숙박업(생활)","0","0","0","0","0","0","0","113","","","","","0","0","N",
"368","숙박업","03_11_03_P","5070000","5070000-201-1997-00005","2000-03-15","","01","영업/정상","01","영업","","","","","054 8057112","1578.41","760-904","경상북도 안동시 태화동 59-15","경상북도 안동시 대안로 34, 2~6층 (태화동)","36672","브라운도트호텔 안동태화점","2026-01-09 11:36:08","U","2026-01-11 02:40:00","일반호텔","353568.689549387","341820.846620759","일반호텔","7","1","4","6","0","0","0","22","","","","자가","0","0","N",
"369","숙박업","03_11_03_P","3580000","3580000-214-2025-00016","2025-07-16","","01","영업/정상","01","영업","","","","","","239.76","409-872","인천광역시 옹진군 영흥면 선재리 390-47","인천광역시 옹진군 영흥면 선재로197번길 161, 2층","23123","나르비크 펜션","2026-01-09 14:17:13","U","2026-01-11 02:40:00","숙박업(생활)","","","숙박업(생활)","2","0","1","2","0","0","2","0","","","","자가","0","0","N",
"370","숙박업","03_11_03_P","3230000","3230000-201-1983-00006","2003-02-27","","01","영업/정상","01","영업","","","","","02 4006751","323.64","138-813","서울특별시 송파구 거여동 129-85","서울특별시 송파구 마천로 258 (거여동)","05735","청마","2026-01-09 10:04:54","U","2026-01-11 02:40:00","여관업","212804.289399942","444028.573503916","여관업","0","0","0","0","0","0","14","0","","","","","0","0","N",
"371","숙박업","03_11_03_P","3180000","3180000-201-2003-00103","2003-02-26","","03","폐업","02","폐업","2026-01-09","","","","26783446","133.00","150-800","서울특별시 영등포구 당산동1가 98-2","서울특별시 영등포구 영신로37길 8 (당산동1가)","07267","한성여관","2026-01-09 15:12:30","U","2026-01-11 02:40:00","여관업","191121.563116696","446569.347733016","여관업","0","0","0","0","0","0","10","0","","","","","0","0","N",
"372","숙박업","03_11_03_P","3650000","3650000-201-1985-00007","1985-02-28","","01","영업/정상","01","영업","","","","","042 2532574","191.41","301-802","대전광역시 중구 대흥동 96-2","대전광역시 중구 대흥로175번길 11 (대흥동)","34927","스테이온달","2026-01-10 13:41:59","U","2026-01-12 02:40:00","여관업","238612.663304799","313980.424623536","여관업","4","1","2","4","0","0","0","13","","","","","0","0","N",
"373","숙박업","03_11_03_P","3830000","3840000-201-2025-00001","2025-10-15","","01","영업/정상","01","영업","","","","","","601.91","430-826","경기도 안양시 만안구 안양동 517-31","경기도 안양시 만안구 만안로55번길 28 (안양동)","14034","쉼(Shim)","2026-01-10 22:49:56","U","2026-01-12 02:40:00","숙박업 기타","","","숙박업 기타","0","0","1","4","0","0","0","20","","","","","0","0","N",
"374","숙박업","03_11_03_P","3480000","3480000-201-2025-00001","2025-12-23","","01","영업/정상","01","영업","","","","","053 611 2000","0.00","","대구광역시 달성군 현풍읍 중리 504","대구광역시 달성군 현풍읍 테크노공원로 15, 지하2~7층","43017","프라나호텔","2026-01-10 12:25:33","U","2026-01-12 02:40:00","일반호텔","331503.676024653","244387.091958164","일반호텔","7","2","1","7","1","2","0","66","","","","자가","0","0","N",
"375","숙박업","03_11_03_P","3650000","3650000-214-2025-00013","2025-12-29","","01","영업/정상","01","영업","","","","","","126.41","301-802","대전광역시 중구 대흥동 206-2 3층","대전광역시 중구 중앙로130번길 18, 3층 (대흥동)","34913","스테이감초","2026-01-10 12:29:33","U","2026-01-12 02:40:00","숙박업(생활)","238045.893991327","314133.922198053","숙박업(생활)","3","1","3","3","0","0","0","3","","","","","0","0","N",
"376","숙박업","03_11_03_P","4321000","4321000-201-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","033 481 2599","464.61","","강원특별자치도 양구군 양구읍 상리 335-3","강원특별자치도 양구군 양구읍 사명길 107, 홈모텔","24526","홈모텔","2026-01-12 17:52:20","I","2026-01-14 00:20:02","숙박업 기타","286606.486254278","512053.416949992","숙박업 기타","3","0","0","0","0","0","1","15","","","","","0","0","N",
"377","숙박업","03_11_03_P","3330000","3330000-201-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","5637.33","612-889","부산광역시 해운대구 우동 1521 센텀프리미어호텔","부산광역시 해운대구 센텀1로 17, 센텀프리미어호텔 A동 401호 (우동)","48060","해운대 센텀스위트호텔","2026-01-12 18:00:22","I","2026-01-14 00:20:02","숙박업 기타","394135.943033242","187386.456233331","숙박업 기타","0","0","0","0","0","0","0","84","","","","","0","0","N",
"378","숙박업","03_11_03_P","3010000","3010000-214-2026-00004","2026-01-12","","01","영업/정상","01","영업","","","","","","276.52","100-013","서울특별시 중구 충무로3가 59-13","서울특별시 중구 수표로 10 (충무로3가)","04554","스테이모드","2026-01-12 10:06:47","I","2026-01-14 00:20:02","숙박업(생활)","199095.113474444","451098.796818087","숙박업(생활)","0","0","1","4","0","0","0","8","","","","","0","0","N",
"379","숙박업","03_11_03_P","5090000","5090000-201-2004-00038","2004-02-25","","01","영업/정상","01","영업","","","","","054 6331214","343.56","750-909","경상북도 영주시 영주동 417-4","경상북도 영주시 구성로337번길 37 (영주동)","36098","좋은모텔","2026-01-12 14:22:47","U","2026-01-14 02:40:00","여관업","344665.386768166","370134.573061117","여관업","4","0","2","4","0","0","4","11","","","","자가","0","0","N",
"380","숙박업","03_11_03_P","4490000","5660000-201-2005-00002","2005-03-30","","01","영업/정상","01","영업","","","","","041 5523600","2017.54","331-982","충청남도 천안시 서북구 불당동 697 6,7,8층","충청남도 천안시 서북구 검은들3길 9 (불당동,6,7,8층)","31163","에이치에비뉴천안불당점(HAvenue)","2026-01-12 13:20:35","U","2026-01-14 02:40:00","숙박업 기타","209785.707110007","367741.744385269","숙박업 기타","8","2","6","8","0","0","0","42","","","","자가","0","0","N",
"381","숙박업","03_11_03_P","4281000","4281000-214-2023-00002","2023-07-06","","03","폐업","02","폐업","2026-01-12","","","","","50.69","","강원특별자치도 평창군 봉평면 유포리 182-4","강원특별자치도 평창군 봉평면 버들개길 21-12","25311","비나펜션","2026-01-12 11:16:36","U","2026-01-14 02:40:00","숙박업(생활)","322971.914177974","448926.091323864","숙박업(생활)","1","0","1","1","0","0","1","0","","","","","1","1","N",
"382","숙박업","03_11_03_P","3000000","3000000-214-2023-00003","2023-07-25","","01","영업/정상","01","영업","","","","","","453.91","110-470","서울특별시 종로구 연지동 179","서울특별시 종로구 종로31길 50-7 (연지동)","03129","메종레지던스 종로5가점","2026-01-12 16:53:26","U","2026-01-14 02:40:00","숙박업(생활)","199847.981505202","452305.325464649","숙박업(생활)","6","0","1","6","0","0","0","20","","","","임대","0","0","N",
"383","숙박업","03_11_03_P","3420000","3420000-201-2004-00020","2004-12-09","","01","영업/정상","01","영업","","","","","053 7595355","4570.79","701-827","대구광역시 동구 신천동 290-9","대구광역시 동구 동부로22길 24 (신천동)","41242","이스턴호텔","2026-01-12 11:17:27","U","2026-01-14 02:40:00","관광호텔","346821.65775995","265027.106868676","관광호텔","9","1","1","8","1","1","18","42","","","","자가","0","0","N",
"384","숙박업","03_11_03_P","5180000","5180000-214-2016-00003","2016-04-25","","01","영업/정상","01","영업","","","","","","217.20","766-824","경상북도 영덕군 강구면 삼사리 664","경상북도 영덕군 강구면 삼사길 21-1","36460","블루밍 342 이스트하우스풀빌라","2026-01-12 16:32:51","U","2026-01-14 02:40:00","숙박업(생활)","413804.2289567","317971.919160363","숙박업(생활)","4","0","4","3","0","0","0","2","","","","자가","1","1","N",
"385","숙박업","03_11_03_P","5120000","5120000-201-2004-00001","2004-01-02","","01","영업/정상","01","영업","","","","","054 5721040","1831.39","745-804","경상북도 문경시 문경읍 하리 389-1","경상북도 문경시 문경읍 온천2길 5","36918","문경온천호텔","2026-01-12 10:31:03","U","2026-01-14 02:40:00","일반호텔","299173.185781608","359377.8205784","일반호텔","6","1","2","5","0","0","16","16","","","","자가","","","N",
"386","숙박업","03_11_03_P","4510000","4510000-201-2013-00021","2013-07-04","","01","영업/정상","01","영업","","","","","041 9341111","4107.60","355-943","충청남도 보령시 신흑동 2270-2","충청남도 보령시 해수욕장8길 28 (신흑동)","33489","호텔 쏠레르","2026-01-12 15:53:32","U","2026-01-14 02:40:00","관광호텔","156093.718172047","312695.001467778","관광호텔","10","2","3","10","0","0","24","76","","","","자가","0","0","N",
"387","숙박업","03_11_03_P","4510000","4510000-214-2012-00021","2012-11-13","","01","영업/정상","01","영업","","","","","041 934 0733","310.58","355-943","충청남도 보령시 신흑동 2213-3","충청남도 보령시 해수욕장13길 13 (신흑동)","33489","개미촌펜션","2026-01-12 14:57:01","U","2026-01-14 02:40:00","숙박업(생활)","155859.322097749","313427.037902384","숙박업(생활)","2","1","0","0","0","0","10","2","","","","자가","","","N",
"388","숙박업","03_11_03_P","4800000","4800000-201-2019-00001","2019-03-25","","01","영업/정상","01","영업","","","","","","931.48","530-826","전라남도 목포시 상동 1035-3 1~4층","전라남도 목포시 하당남부로 52, 1~4층 (상동)","58688","레드모텔","2026-01-12 16:07:35","U","2026-01-14 02:40:00","여관업","147749.355090826","144721.792270164","여관업","0","0","1","4","0","0","0","27","","","","","0","0","N",
"389","숙박업","03_11_03_P","4060000","4060000-201-1970-00049","1970-03-10","","01","영업/정상","01","영업","","","","","031 953 9888","352.49","413-904","경기도 파주시 문산읍 문산리 17-155","경기도 파주시 문산읍 문향로70번길 17-1","10824","세종장","2026-01-12 14:28:59","U","2026-01-14 02:40:00","여관업","181134.854003313","483931.127274077","여관업","0","0","0","0","0","0","0","12","","","","","0","0","N",
"390","숙박업","03_11_03_P","4211000","4211000-201-1996-00007","1996-08-13","","01","영업/정상","01","영업","","","","","033 5300706","26831.00","","강원특별자치도 동해시 망상동 396-18","강원특별자치도 동해시 동해대로 6281 (망상동)","25701","(주)동해보양온천컨벤션호텔","2026-01-12 09:09:47","U","2026-01-14 02:40:00","관광호텔","384244.340894126","456511.330745685","관광호텔","8","1","1","5","0","0","60","122","","","","자가","0","0","N",
"391","숙박업","03_11_03_P","4331000","4331000-201-2022-00002","2022-10-31","","03","폐업","02","폐업","2025-12-30","","","","050713364277","1296.29","","강원특별자치도 인제군 인제읍 원대리 644 인제모험레포츠연수원","강원특별자치도 인제군 인제읍 자작나무숲길 1112, 인제모험레포츠연수원","24639","자작나무 스테이","2026-01-12 14:08:04","U","2026-01-14 02:40:00","숙박업 기타","308092.029755334","500587.427555499","숙박업 기타","0","0","2","3","0","0","0","34","","","","","0","0","N",
"392","숙박업","03_11_03_P","4181000","4181000-201-2022-00008","2022-12-15","","01","영업/정상","01","영업","","","","","033 2530000","2293.97","","강원특별자치도 춘천시 근화동 265-1 더잭슨나인스호텔","강원특별자치도 춘천시 중앙로 193, 더잭슨나인스호텔 (근화동)","24360","잭슨나인스 호텔","2026-01-12 16:40:35","U","2026-01-14 02:40:00","일반호텔","262762.787471616","485918.488669297","일반호텔","15","4","1","15","0","0","2","52","","","","","0","0","N",
"393","숙박업","03_11_03_P","3640000","3640000-201-1986-00010","1986-09-10","","01","영업/정상","01","영업","","","","","042 254 6865","88.46","300-150","대전광역시 동구 정동 31-17","대전광역시 동구 중앙로203번길 42 (정동)","34625","국일장","2026-01-12 13:29:52","U","2026-01-14 02:40:00","여인숙업","238588.69637633","314730.503286883","여인숙업","0","0","0","0","0","0","0","5","","","","","0","0","N",
