"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"379","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022024000010","2024-09-06","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 대덕면 내리 413-7","경기도 안성시 대덕면 중앙대학로 5, 1층","17546","내츄럴9","2026-01-09 08:45:29","U","2026-01-11 02:40:00","","219484.748472977","389823.605939998","인터넷컴퓨터게임시설제공업","유통관련업","2","기타","","35.2","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","4","","청소년이용불가","","","","자연녹지지역","성인PC방",
"380","인터넷컴퓨터게임시설제공업","03_05_05_P","5350000","CDFF2241022024000028","2024-10-07","","01","영업/정상","13","영업중","","","","","","","","경상남도 김해시 서상동 152-29 1층","경상남도 김해시 가락로63번길 6-23, 1층 (서상동)","50920","PRIME PC","2026-01-09 17:43:30","U","2026-01-11 02:40:00","","371174.227187287","194276.555419166","인터넷컴퓨터게임시설제공업","유통관련업","0","","","88.75","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"381","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022024000025","2024-10-12","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 원평동 1049-7","경상북도 구미시 송원서로8길 6, 1층 (원평동)","39230","명품PC","2026-01-09 10:10:40","U","2026-01-11 02:40:00","","321007.083908094","292513.217249602","인터넷컴퓨터게임시설제공업","유통관련업","0","","","128.54","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","성인PC방",
"382","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022022000021","2022-03-31","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 원평동 521-1","경상북도 구미시 구미중앙로25길 29, 1층 맨우측호 (원평동)","39227","로켓PC","2026-01-09 15:31:51","U","2026-01-11 02:40:00","","320585.066702132","292773.068884704","인터넷컴퓨터게임시설제공업","유통관련업","0","","","62.78","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"383","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022024000017","2024-06-14","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 팔달구 화서동 166-18","경기도 수원시 팔달구 동말로 11, 1층 (화서동)","16443","로또PC","2026-01-09 16:27:18","U","2026-01-11 02:40:00","","199548.478207708","419505.588650741","인터넷컴퓨터게임시설제공업","유통관련업","1","","","26.4","1","0","","0","0","0","0","","","","","","","","","","","","5","","청소년이용불가","","","","","성인PC방",
"384","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022024000048","2024-07-02","","03","폐업","03","폐업","2026-01-09","","","","","","","경기도 화성시 반송동 34-9","경기도 화성시 동탄반송길 8-1, 101호 (반송동)","18434","참외PC","2026-01-09 18:01:01","U","2026-01-11 02:40:00","","205596.451092585","411909.07258044","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43.82","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"385","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022017000031","2017-07-24","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1310-20","울산광역시 남구 화합로 123, 1층 (달동)","44720","냥냥PC","2026-01-09 10:42:58","U","2026-01-11 02:40:00","","412167.42791354","228746.581601455","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","4","","","","","","","성인PC방",
"386","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022018000025","2018-07-17","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 사곡동 514-5","경상북도 구미시 상사동로 133-1, 1층 (사곡동)","39330","도성PC방","2026-01-09 10:12:25","U","2026-01-11 02:40:00","","322280.12022851","289305.615930193","인터넷컴퓨터게임시설제공업","유통관련업","0","","","69.83","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","","","성인PC방",
"387","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022021000023","2021-12-13","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 마평동 858-9","경기도 용인시 처인구 중부대로 1510 (마평동)","17145","행운PC","2026-01-09 15:54:49","U","2026-01-11 02:40:00","","218756.128461501","414583.643881456","인터넷컴퓨터게임시설제공업","유통관련업","0","","","48","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC",
"388","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022015000015","2015-04-30","","03","폐업","03","폐업","2026-01-08","","","","","","","경기도 부천시 원미구 심곡동 420-13","경기도 부천시 원미구 장말로352번길 34 (심곡동)","14632","잭팟PC","2026-01-09 17:56:27","U","2026-01-11 02:40:00","","180522.51372587","442998.665575755","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.94","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"389","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022020000001","2020-01-16","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-09","","","","","","","경기도 부천시 원미구 심곡동 176-7 1층","경기도 부천시 원미구 부일로 465, 1층 (심곡동)","14634","심곡PC","2026-01-09 11:02:09","U","2026-01-11 02:40:00","","180634.604497381","442700.33658713","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC","87.65","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","",
"390","인터넷컴퓨터게임시설제공업","03_05_05_P","3440000","CDFF2241022021000009","2021-10-12","","01","영업/정상","13","영업중","","","","","","","","대구광역시 남구 대명동 3025-3","대구광역시 남구 대경길 339, 1층 (대명동)","42458","황금PC","2026-01-09 14:17:50","U","2026-01-11 02:40:00","","342114.803975752","262176.444351385","인터넷컴퓨터게임시설제공업","유통관련업","0","","","22.85","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"391","인터넷컴퓨터게임시설제공업","03_05_05_P","3830000","CDFF2241022025000016","2025-11-12","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 박달동 55-33","경기도 안양시 만안구 양화로136번길 47, 2층 (박달동)","13986","달봉이PC","2026-01-09 15:33:17","U","2026-01-11 02:40:00","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66.69","2","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인pc방",
"392","인터넷컴퓨터게임시설제공업","03_05_05_P","3830000","CDFF2241022025000017","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 박달동 100-17","경기도 안양시 만안구 박달로497번길 7, 1층 101,102호 (박달동)","13984","퀸PC","2026-01-09 15:32:45","U","2026-01-11 02:40:00","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","","49.53","1","0","","0","0","0","0","","","","","","","","","","","","4","","청소년이용불가","","","","","성인PC방",
"393","인터넷컴퓨터게임시설제공업","03_05_05_P","5380000","CDFF2241022025000040","2025-10-30","","03","폐업","03","폐업","2026-01-09","","","","","","","경상남도 양산시 평산동 84-16","경상남도 양산시 평산6길 25, 2층 (평산동)","50548","팬더PC","2026-01-09 16:02:33","U","2026-01-11 02:40:00","","395390.407157595","211508.915787395","인터넷컴퓨터게임시설제공업","유통관련업","2","","","146.7","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"394","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022023000028","2023-03-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 산동읍 봉산리 380-4","경상북도 구미시 산동읍 첨단기업1로 24, 1층 맨좌측호","39172","오복PC","2026-01-09 10:11:39","U","2026-01-11 02:40:00","","329547.871953845","294285.765574396","인터넷컴퓨터게임시설제공업","유통관련업","0","","","60.95","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"395","인터넷컴퓨터게임시설제공업","03_05_05_P","5370000","CDFF2241022018000008","2018-07-19","","01","영업/정상","13","영업중","","","","","","","","경상남도 거제시 옥포동 531-17","경상남도 거제시 옥포대첩로 55, 4층 (옥포동)","53222","어쌔신PC클럽","2026-01-09 16:40:29","U","2026-01-11 02:40:00","","354730.422100175","156367.364376986","인터넷컴퓨터게임시설제공업","유통관련업","5","기타","","341.84","5","0","근린생활시설","0","0","0","0","","","","","","","","","","","","109","","","","","","일반상업지역","",
"396","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022013000014","2013-05-27","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-09","","","","","","","경기도 부천시 원미구 심곡동 357-4 1층","경기도 부천시 원미구 심중로 48, 1층 (심곡동)","14617","즐거운 세상 PC방","2026-01-09 11:01:24","U","2026-01-11 02:40:00","","179834.553772753","442861.109781825","인터넷컴퓨터게임시설제공업","유통관련업","0","","","28.83","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","",
"397","인터넷컴퓨터게임시설제공업","03_05_05_P","4060000","CDFF2241022018000029","2018-08-31","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 문산읍 당동리 902","경기도 파주시 문산읍 방촌로 1695-21, 309,310호","10816","모든PC카페","2026-01-09 16:48:44","U","2026-01-11 02:40:00","","180740.288205159","484718.898687549","인터넷컴퓨터게임시설제공업","유통관련업","0","","","356.9","0","0","","0","0","0","0","","","","","","","","","","","","170","","","","","","","",
"398","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022024000005","2024-01-08","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 이충동 495-7","경기도 평택시 서정역로 12, 1층 우측상가호 (이충동)","17783","PC천국","2026-01-09 09:56:43","U","2026-01-11 02:40:00","","204881.512199849","394818.039083271","인터넷컴퓨터게임시설제공업","유통관련업","0","","","53.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"399","인터넷컴퓨터게임시설제공업","03_05_05_P","4820000","CDFF2241022020000011","2020-07-29","","03","폐업","03","폐업","2026-01-09","","","","","","","전라남도 순천시 조곡동 153-9 1층","전라남도 순천시 팔마로 95, 1층 (조곡동)","57964","따봉PC","2026-01-09 15:41:22","U","2026-01-11 02:40:00","","245490.20889687","160926.859791985","인터넷컴퓨터게임시설제공업","유통관련업","2","기타","","40.77","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","","일반상업지역","성인PC방",
"400","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022025000036","2025-09-26","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 인의동 992-12","경상북도 구미시 인동31길 22-13, 1층 (인의동)","39440","여우PC","2026-01-09 15:30:48","U","2026-01-11 02:40:00","","328988.505260863","289403.172197152","인터넷컴퓨터게임시설제공업","유통관련업","0","","","99.49","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","",
"401","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022025000016","2025-09-23","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 도기동 58-6","경기도 안성시 강변남로 28, 1층 (도기동)","17596","탑게임","2026-01-09 08:46:03","U","2026-01-11 02:40:00","","224021.265048072","388819.259362115","인터넷컴퓨터게임시설제공업","유통관련업","3","기타","PC 게임","46.86","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","자연녹지지역","",
"402","인터넷컴퓨터게임시설제공업","03_05_05_P","4201000","CDFF2241022025000008","2025-09-04","","03","폐업","03","폐업","2026-01-09","","","","","","","강원특별자치도 강릉시 옥천동 334-9 3층","강원특별자치도 강릉시 옥가로50번길 7, 3층 (옥천동)","25552","yeong PC","2026-01-09 17:50:18","U","2026-01-11 02:40:00","","367450.247201145","474834.71070453","인터넷컴퓨터게임시설제공업","유통관련업","0","","","212.38","0","0","","0","0","0","0","","","","","","","","","","","","80","","전체이용가","","","","","",
"403","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022021000013","2021-06-02","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 남양읍 남양리 2077-4 성창빌딩 107호","경기도 화성시 남양읍 역골로 9-13, 성창빌딩 1층 107호","18271","정마담PC","2026-01-09 16:31:28","U","2026-01-11 02:40:00","","184657.434919852","410971.321240931","인터넷컴퓨터게임시설제공업","유통관련업","0","","","65.78","0","0","","0","0","0","0","","","","","","","","","","","","16","","","","","","","성인PC방",
