"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"728","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120134060023047000009","2013-03-25","","03","폐업","03","폐업","2025-12-31","","","","","","","경기도 파주시 금촌동 ***번지 *호","경기도 파주시 금정*길 **-* (금촌동)","10923","노마타운","2026-01-07 16:55:15","U","2026-01-09 02:40:00","","180389.214885344","472794.685257105","","","123","",
"729","의료기기판매(임대)업","01_02_03_P","3500000","PHMG120193500020047000018","2019-09-26","","01","영업/정상","13","영업중","","","","","","","","","인천광역시 동구 방축로**번길 **, 인천산업용품유통단지 **동 ***호 (송림동)","22530","우성","2026-01-06 16:02:15","U","2026-01-09 02:40:00","","169424.109924844","442692.722669138","","","26.06","",
"730","의료기기판매(임대)업","01_02_03_P","3290000","PHMG120193290024047000063","2013-09-26","","03","폐업","03","폐업","2026-01-02","","","","051-581-5056","","","부산광역시 부산진구 양정동 ***번지 *호 양정 삼한골든뷰","부산광역시 부산진구 동평로 ***, ***호 (양정동, 양정 삼한골든뷰)","47213","(주)하이리빙 부산프라자","2026-01-06 14:10:39","U","2026-01-09 02:40:00","","388500.609119262","187969.350830011","","","448.45","",
"731","의료기기판매(임대)업","01_02_03_P","3130000","PHMG120223130033047000185","2022-04-06","","03","폐업","03","폐업","2025-12-31","","","","","","","서울특별시 마포구 서교동 ***-** *층 디테일에이 ***호","서울특별시 마포구 양화로**안길 **, *층 디테일에이 ***호 (서교동)","04031","넘버원커머스","2026-01-06 15:34:56","U","2026-01-09 02:40:00","","192730.376890748","450187.395198752","","","","",
"732","의료기기판매(임대)업","01_02_03_P","3620000","PHMG120223620020047000159","2022-04-11","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 중흥동 ***","광주광역시 북구 효죽로*번길 **, *층 (중흥동)","61211","아폴로메디칼","2026-01-06 16:30:05","U","2026-01-09 02:40:00","","192307.591926333","185686.499050889","","","","",
"733","의료기기판매(임대)업","01_02_03_P","4671000","PHMG120114670076047000018","2011-10-25","","03","폐업","03","폐업","2026-01-05","","","","446-4747","","573-043","전북특별자치도 군산시 중앙로*가 **번지 **호","전북특별자치도 군산시 미원로 ***-* (중앙로*가)","54028","군산보청기","2026-01-07 14:15:53","U","2026-01-09 02:40:00","","174554.678492131","275572.739779855","","","","",
"734","의료기기판매(임대)업","01_02_03_P","4181000","PHMG120224180029047000205","2022-10-06","","03","폐업","03","폐업","2025-01-06","","","","","","","강원특별자치도 춘천시 석사동 ***","강원특별자치도 춘천시 후석로 ***, *층 전자랜드 (석사동)","24326","(주)에스와이에스리테일","2026-01-06 14:51:52","U","2026-01-09 02:40:00","","265760.750878195","484782.142992886","","","","",
"735","의료기기판매(임대)업","01_02_03_P","3980000","PHMG120243980021047000060","2024-08-27","","03","폐업","03","폐업","2026-01-06","","","","","","","경기도 구리시 인창동 *** 구리 농수산물 도매시장","경기도 구리시 도매시장로 **-**, 구리 농수산물 도매시장 기타*동 외*호 (인창동)","11916","지에스25 구리도매점","2026-01-07 17:05:32","U","2026-01-09 02:40:00","","212725.75420124","456631.757271041","","","110.35","",
"736","의료기기판매(임대)업","01_02_03_P","4520000","PHMG120244520031047000072","2024-10-22","","03","폐업","03","폐업","2025-12-07","","","","","","","충청남도 아산시 배방읍 장재리 ****","충청남도 아산시 배방읍 희망로**번길 *, ****호","31470","비피엔","2026-01-07 11:47:01","U","2026-01-09 02:40:00","","209188.168342998","365185.313911469","","","","",
"737","의료기기판매(임대)업","01_02_03_P","5230000","PHMG120145230029047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","757-802","경상북도 예천군 예천읍 동본리 ***번지 *호","경상북도 예천군 예천읍 시장로 ***","36820","삼성의료기","2026-01-06 11:46:29","U","2026-01-09 02:40:00","","330196.990565202","351644.099767183","","","220","",
"738","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120224640131047000454","2022-07-19","","03","폐업","03","폐업","2026-01-07","","","","063-226-3339","","","전북특별자치도 전주시 덕진구 팔복동*가 **-**","전북특별자치도 전주시 덕진구 추천*길 **(팔복동*가)","54883","CU전주우리점","2026-01-07 13:26:50","U","2026-01-09 02:40:00","","209537.643755385","261153.476926136","","","1.2","",
"739","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120234640583047000028","2023-09-07","","03","폐업","03","폐업","2026-01-07","","","","","","","전북특별자치도 전주시 완산구 서신동 ***-* 한국교직원공제회전북회관","전북특별자치도 전주시 완산구 온고을로 *, 한국교직원공제회전북회관 (서신동)","54949","CU전주교원점","2026-01-07 13:44:23","U","2026-01-09 02:40:00","","210964.811517045","259247.820308301","","","","",
"740","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120193280023047000020","2019-12-11","","04","취소/말소/만료/정지/중지","24","직권폐업","2022-12-05","","","","","","","부산광역시 영도구 봉래동*가 ***번지 *호 수도빌딩","부산광역시 영도구 태종로 ***, 수도빌딩 *층 일부호 (봉래동*가)","49057","주식회사 위브","2026-01-06 14:50:08","U","2026-01-09 02:40:00","","386519.782018509","179061.997763416","","","103.9","",
"741","의료기기판매(임대)업","01_02_03_P","3300000","PHMG120223300024047000066","2022-02-24","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-* 온천프라자","부산광역시 동래구 금강로 **, 상가*층 ***호 (온천동, 온천프라자)","47706","(주)닥터큐메딕스","2026-01-06 09:48:05","U","2026-01-09 02:40:00","","389072.954085227","192669.658512569","","","","",
"742","의료기기판매(임대)업","01_02_03_P","5130000","PHMG120225130030047000077","2022-02-11","","03","폐업","03","폐업","2026-01-06","","","","","","","경상북도 경산시 진량읍 북리 ***-*","경상북도 경산시 진량읍 봉황길 **, 우림상가 ***호","38450","GS25 진량우림점","2026-01-07 13:59:04","U","2026-01-09 02:40:00","","364692.43202919","266488.175696071","","","","",
"743","의료기기판매(임대)업","01_02_03_P","3150000","PHMG120223150037047000023","2022-01-27","","03","폐업","03","폐업","2026-01-06","","","","","","","서울특별시 강서구 마곡동 ***-* 이너매스마곡Ⅰ","서울특별시 강서구 마곡중앙*로 **, 이너매스마곡Ⅰ 지하*층 ***호 (마곡동)","07801","에이치스마트","2026-01-06 18:02:07","U","2026-01-09 02:40:00","","184876.792845641","450969.017546763","","","","",
"744","의료기기판매(임대)업","01_02_03_P","3170000","PHMG120223170035047000028","2022-02-08","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 두산로*길 **, 드림캐슬주상복합아파트 *층 ***호,***호 (가산동)","08521","이마트24 금천유진점","2026-01-06 16:13:57","U","2026-01-09 02:40:00","","190278.063910565","441220.667018242","","","","",
"745","의료기기판매(임대)업","01_02_03_P","3700000","PHMG120223700018047000018","2022-02-08","","03","폐업","03","폐업","2026-01-06","","","","","","","울산광역시 남구 삼산동 ***-*","울산광역시 남구 돋질로***번길 **, *층 (삼산동)","44710","GS삼산아데라움점","2026-01-06 14:20:42","U","2026-01-09 02:40:00","","412732.841356794","229717.60205565","","","99","",
"746","의료기기판매(임대)업","01_02_03_P","5590000","PHMG120225590021047000021","2022-02-07","","03","폐업","03","폐업","2025-12-31","","","","","","","경기도 양주시 옥정동 ****-*","경기도 양주시 옥정동로*사길 *, *층 (옥정동)","11476","세븐일레븐 옥정중앙점","2026-01-07 15:25:59","U","2026-01-09 02:40:00","","208349.258237881","479280.448353775","","","","",
"747","의료기기판매(임대)업","01_02_03_P","5590000","PHMG120225590021047000048","2022-02-08","","03","폐업","03","폐업","2026-01-05","","","","","","","경기도 양주시 만송동 ***-*","경기도 양주시 송랑로 **(만송동)","11494","씨유 양주만송점","2026-01-06 14:06:15","U","2026-01-09 02:40:00","","207537.650557543","476267.401673118","","","","",
"748","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120223220033047000281","2022-03-07","","03","폐업","03","폐업","2026-01-06","","","","","","","서울특별시 강남구 도곡동 ***-* 백광빌딩","서울특별시 강남구 남부순환로***길 **, 백광빌딩 *층 (도곡동)","06268","페디앤럭스네일","2026-01-07 15:11:19","U","2026-01-09 02:40:00","","203262.656147915","442658.068014705","","","","",
"749","의료기기판매(임대)업","01_02_03_P","5080000","PHMG120225080035047000081","2022-02-07","","03","폐업","03","폐업","2026-01-06","","","","","","","경상북도 구미시 송정동 **-*","경상북도 구미시 신시로**길 *, ***호 (송정동)","39284","CU구미신시로점","2026-01-07 09:33:31","U","2026-01-09 02:40:00","","320475.258567565","291703.055978916","","","","",
"750","의료기기판매(임대)업","01_02_03_P","4030000","PHMG120224030022047000011","2022-02-04","","03","폐업","03","폐업","2026-01-06","","","","","","","경기도 의왕시 내손동 ***-*","경기도 의왕시 오리나무로 **, *층 (내손동)","16043","cu의왕내손원룸점","2026-01-06 17:36:49","U","2026-01-09 02:40:00","","197198.375733532","430260.698237225","","","114.84","",
"751","의료기기판매(임대)업","01_02_03_P","4050000","PHMG120234050148047000082","2022-10-21","","01","영업/정상","13","영업중","","","","","070-7782-9054","","","경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩","경기도 용인시 처인구 포곡읍 포곡로 **, G***(대두빌딩) *층 ***호","17027","제이사이언스","2026-01-06 17:41:43","U","2026-01-09 02:40:00","","211216.815677393","418983.379968997","","","3.3","",
"752","의료기기판매(임대)업","01_02_03_P","4930000","PHMG120244930013047000005","2024-07-19","","01","영업/정상","13","영업중","","","","","","","","전라남도 해남군 해남읍 구교리 **-**","전라남도 해남군 해남읍 구교*길 **, 지에스** 해남금강점","59023","지에스25 해남금강점","2026-01-06 16:36:10","U","2026-01-09 02:40:00","","162520.180548122","120016.786468963","","","3.3","",
"753","의료기기판매(임대)업","01_02_03_P","3280000","PHMG119903280023047000001","1990-08-01","","04","취소/말소/만료/정지/중지","24","직권폐업","1998-04-30","","","","","","","부산광역시 영도구 봉래동*가**","부산광역시 영도구 태종로 *** (봉래동*가)","49035","영도 콘텍트 렌즈","2026-01-06 14:57:17","U","2026-01-09 02:40:00","","386330.382269059","178911.058474793","","","","",
"754","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120193280023047000021","2019-12-30","","04","취소/말소/만료/정지/중지","24","직권폐업","2021-04-29","","","","","","","부산광역시 영도구 남항동*가 ***번지 *호","부산광역시 영도구 절영로**번길 *, *층 (남항동*가)","49054","뉴비젼콘택트","2026-01-06 14:53:07","U","2026-01-09 02:40:00","","385841.421250917","178660.603447648","","","81.25","",
"755","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120193280023047000017","2019-02-26","","04","취소/말소/만료/정지/중지","24","직권폐업","2019-12-02","","","","","","","부산광역시 영도구 영선동*가 **번지 *호","부산광역시 영도구 영선대로 **-*, *,*층 (영선동*가)","49053","대흥홀쇼핑","2026-01-06 14:45:52","U","2026-01-09 02:40:00","","386158.351413958","178514.954095349","","","295.02","",
"756","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120193280023047000016","2019-10-30","","04","취소/말소/만료/정지/중지","24","직권폐업","2023-06-05","","","","","","","부산광역시 영도구 동삼동 ***번지 *호","부산광역시 영도구 중리북로 **, *층 일부호 (동삼동)","49118","바른메디케어","2026-01-06 14:49:35","U","2026-01-09 02:40:00","","388462.806946955","176607.473790596","","","18.33","",
"757","의료기기판매(임대)업","01_02_03_P","3410000","PHMG120263410023047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 봉산동 **-*","대구광역시 중구 동성로*길 **, *층 (봉산동)","41942","대구왁싱 글램 브라질리언왁싱커플 동성로 반월당 남자눈썹","2026-01-07 17:57:39","U","2026-01-09 02:40:00","","344017.681644634","264096.016678672","","","","",
"758","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120253220033047000360","2025-12-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 **-** 라닉스빌딩","서울특별시 강남구 언주로***길 **, 라닉스빌딩 지하*층 (논현동)","06053","(주)라닉스","2026-01-07 17:54:51","U","2026-01-09 02:40:00","","202863.652958668","446022.074560949","","","416.79","",
"759","의료기기판매(임대)업","01_02_03_P","3740000","PHMG120263740033047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 팔달구 인계동 ****-*","경기도 수원시 팔달구 효원로 ***, *층 ***-*의 일부호 (인계동)","16488","오엔케이파트너스 유한회사","2026-01-07 10:05:11","U","2026-01-09 02:40:00","","202833.77034858","417779.200930859","","","","",
