"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","비상시설위치","시설구분명","시설명건물명","해제일자",
"933","민방위급수시설","11_46_01_P","3780000","3810000-E200100002","2001-01-01","","01","영업/정상","18","사용중","","","","","","42","","경기도 성남시 분당구 이매동 360번지 1호","경기도 성남시 분당구 이매로 132 (이매동)","13571","이매동 360-1번지(갈보리교회)","2026-01-14 13:13:13","U","2026-01-16 02:40:00","","211792.097005972","432052.38478115","경기도 성남시 분당구 이매동 360번지 1호","공공용시설","이매동 360-1번지(갈보리교회)","",
"934","민방위급수시설","11_46_01_P","3930000","5560000-E200800004","2008-01-29","","01","영업/정상","18","사용중","","","","","","860","","경기도 안산시 단원구 화정동 452번지 1호","경기도 안산시 단원구 꽃우물길 49 (화정동)","425-430","화정동(개인)","2026-01-14 09:31:06","U","2026-01-16 02:40:00","","184213.907842294","428119.071174049","경기도 안산시 단원구 화정동 452번지 1호","공공용시설","화정동(개인)","",
"935","민방위급수시설","11_46_01_P","3930000","5550000-E199400004","1994-01-20","","01","영업/정상","18","사용중","","","","","","170","","경기도 안산시 상록구 성포동 585번지","경기도 안산시 상록구 충장로 468 (성포동, 성포동주민센터)","15294","성포동 주민센터(성포동 585) 비상급수시설","2026-01-14 16:43:31","U","2026-01-16 02:40:00","","186593.174053855","424300.145528921","경기도 안산시 상록구 성포동 585번지","지자체시설","성포동 주민센터(성포동 585) 비상급수시설","",
"936","민방위급수시설","11_46_01_P","3930000","5550000-E200800017","2008-06-09","","01","영업/정상","18","사용중","","","","","","4000","","경기도 안산시 상록구 장상동 40번지 3호","","","코레일급수시설","2026-01-14 14:52:50","U","2026-01-16 02:40:00","","188416.4506792","428365.932341628","경기도 안산시 상록구 장상동 40번지 3호","공공용시설","코레일급수시설","",
"937","민방위급수시설","11_46_01_P","3930000","5560000-E200800019","2015-01-30","","01","영업/정상","18","사용중","","","","","","241","","경기도 안산시 단원구 원곡동 846번지 4호","경기도 안산시 단원구 라성안길 17 (원곡동, 베스트플라자)","15382","양지스파랜드","2026-01-14 09:31:52","U","2026-01-16 02:40:00","","182411.979747106","425098.896646276","경기도 안산시 단원구 원곡동 846번지 4호","공공용시설","양지스파랜드","",
"938","민방위급수시설","11_46_01_P","3930000","5550000-E199100011","1991-12-30","","01","영업/정상","18","사용중","","","","","","420","","경기도 안산시 상록구 월피동 447번지","경기도 안산시 상록구 안산천동로1길 9 (월피동, 한양아파트)","15285","비상급수시설(자체시설-월피동 한양아파트)","2026-01-14 09:50:42","U","2026-01-16 02:40:00","","186485.026502591","425598.902192843","경기도 안산시 상록구 월피동 447번지","지자체시설","비상급수시설(자체시설-월피동 한양아파트)","",
"939","민방위급수시설","11_46_01_P","3930000","5560000-E198800003","1988-12-13","","01","영업/정상","18","사용중","","","","","","954","","경기도 안산시 단원구 고잔동 581번지","경기도 안산시 단원구 적금로 182 (고잔동, 고잔초등학교)","15335","고잔초교 비상급수시설","2026-01-14 15:52:41","U","2026-01-16 02:40:00","","184616.835578697","424712.517600749","경기도 안산시 단원구 고잔동 581번지","정부지원시설","고잔초교 비상급수시설","",
"940","민방위급수시설","11_46_01_P","3930000","5560000-E199800002","1998-08-06","","01","영업/정상","18","사용중","","","","","","230","","경기도 안산시 단원구 선부동 1162번지","","","선부도로공원","2026-01-14 16:00:35","U","2026-01-16 02:40:00","","183476.161521198","427438.306567764","경기도 안산시 단원구 선부동 1162번지","정부지원시설","선부도로공원","",
"941","민방위급수시설","11_46_01_P","3920000","3920000-E199700001","2001-09-03","","01","영업/정상","18","사용중","","","","","","40","","경기도 동두천시 생연동 551번지 59호","","","중앙동 4통 비상급수시설(네네치킨 건너편)","2026-01-14 15:29:29","U","2026-01-16 02:40:00","","204982.385532737","489684.815405297","경기도 동두천시 생연동 551번지 59호","지자체시설","중앙동 4통 비상급수시설(네네치킨 건너편)","",
"942","민방위급수시설","11_46_01_P","4050000","5630000-E201900001","2019-09-19","","01","영업/정상","18","사용중","","","","","","1094","","경기도 용인시 기흥구 마북동 83 KCC중앙연구소","경기도 용인시 기흥구 마북로240번길 17-3, KCC중앙연구소 (마북동)","16891","주식회사 케이씨씨","2026-01-14 16:34:05","U","2026-01-16 02:40:00","","212013.260455149","423400.113241271","경기도 용인시 기흥구 마북동 83 KCC중앙연구소","공공용시설","주식회사 케이씨씨","",
"943","민방위급수시설","11_46_01_P","3300000","3300000-E201900004","2019-12-18","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 동래구 명륜동 7번지 10호","부산광역시 동래구 시실로24번길 12 (명륜동)","47744","동온탕","2026-01-14 11:26:53","U","2026-01-16 02:40:00","","389852.274253757","192779.63895414","부산광역시 동래구 명륜동 7번지 10호","공공용시설","동온탕","",
"944","민방위급수시설","11_46_01_P","3300000","3300000-E201900003","2019-12-03","","01","영업/정상","18","사용중","","","","","","66","","부산광역시 동래구 온천동 1680번지","부산광역시 동래구 쇠미로129번길 86 (온천동, 현대아파트)","47868","동부현대아파트","2026-01-14 11:15:17","U","2026-01-16 02:40:00","","387424.097501442","191616.011122154","부산광역시 동래구 온천동 1680번지","공공용시설","동부현대아파트","",
"945","민방위급수시설","11_46_01_P","3300000","3300000-E202400005","2024-05-28","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 동래구 온천동 1448-2 동래구 국민체육센터","부산광역시 동래구 미남로 110, 동래구 국민체육센터 (온천동)","47827","동래구국민체육센터","2026-01-14 11:10:33","U","2026-01-16 02:40:00","","388423.92426819","191337.841510358","부산광역시 동래구 온천동 1448-2 동래구 국민체육센터","공공용시설","동래구국민체육센터","",
"946","민방위급수시설","11_46_01_P","4050000","5640000-E202400002","2024-06-20","","01","영업/정상","18","사용중","","","","","","61","","경기도 용인시 수지구 신봉동 745-6","경기도 용인시 수지구 신봉1로 412 (신봉동)","16803","신봉동 보릿골","2026-01-14 11:28:16","U","2026-01-16 02:40:00","","203922.463169901","425833.966918951","경기도 용인시 수지구 신봉동 745-6","공공용시설","신봉동 보릿골","",
"947","민방위급수시설","11_46_01_P","4610000","4610000-E202400001","2024-06-04","","01","영업/정상","18","사용중","","","","","","500","","충청남도 예산군 삽교읍 신리 435 세심천","충청남도 예산군 삽교읍 수암산로 210, 세심천","32416","세심천 온천호텔","2026-01-14 16:51:29","U","2026-01-16 02:40:00","","170505.676986959","353856.066260282","충청남도 예산군 삽교읍 신리 435 세심천","공공용시설","세심천 온천호텔","",
"948","민방위급수시설","11_46_01_P","4610000","4610000-E202400002","2024-06-04","","01","영업/정상","18","사용중","","","","","","350","","충청남도 예산군 덕산면 사동리 362 스플라스 리솜","충청남도 예산군 덕산면 온천단지3로 45-7, 스플라스 리솜","32406","스플라스 리솜","2026-01-14 16:51:11","U","2026-01-16 02:40:00","","169245.272422568","354787.740208922","충청남도 예산군 덕산면 사동리 362 스플라스 리솜","공공용시설","스플라스 리솜","",
"949","민방위급수시설","11_46_01_P","3140000","3140000-E202400002","2024-07-11","","01","영업/정상","18","사용중","","","","","","50","","서울특별시 양천구 신월동 199-5","서울특별시 양천구 남부순환로 408 (신월동)","07915","한도주유소","2026-01-14 14:01:58","U","2026-01-16 02:40:00","","184990.887799484","447668.60828576","서울특별시 양천구 신월동 199-5","공공용시설","한도주유소","",
"950","민방위급수시설","11_46_01_P","3140000","3140000-E202400001","2024-07-11","","01","영업/정상","18","사용중","","","","","","50","","서울특별시 양천구 목동 626-19 등촌교회","서울특별시 양천구 목동중앙북로8길 49, 등촌교회 (목동)","07950","등촌교회","2026-01-14 13:58:43","U","2026-01-16 02:40:00","","188039.057204901","449354.404105381","서울특별시 양천구 목동 626-19 등촌교회","공공용시설","등촌교회","",
"951","민방위급수시설","11_46_01_P","3140000","3140000-E202400003","2024-07-11","","01","영업/정상","18","사용중","","","","","","60","","서울특별시 양천구 신정동 330-11 양천빌딩","서울특별시 양천구 목동남로 93, 양천빌딩 (신정동)","08100","서울남부준법지원센터","2026-01-14 14:05:19","U","2026-01-16 02:40:00","","188352.6433345","445478.395298097","서울특별시 양천구 신정동 330-11 양천빌딩","공공용시설","서울남부준법지원센터","",
"952","민방위급수시설","11_46_01_P","3290000","3290000-E199500025","1995-08-23","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 부산진구 초읍동 359번지 3호","부산광역시 부산진구 성지곡로51번길 45 (초읍동)","614-873","천용사","2026-01-14 16:33:22","U","2026-01-16 02:40:00","","386338.102105079","189549.571544673","부산광역시 부산진구 초읍동 359번지 3호","지자체시설","천용사","",
"953","민방위급수시설","11_46_01_P","3290000","3290000-E199500026","1995-08-31","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 부산진구 초읍동 540번지","부산광역시 부산진구 성지로104번길 26 (초읍동, 초읍초등학교)","47114","초읍초등학교","2026-01-14 16:33:53","U","2026-01-16 02:40:00","","387027.457663561","188731.397616112","부산광역시 부산진구 초읍동 540번지","지자체시설","초읍초등학교","",
"954","민방위급수시설","11_46_01_P","3290000","3290000-E199500027","1995-05-24","","01","영업/정상","18","사용중","","","","","","120","","부산광역시 부산진구 부암동 343번지 80호","부산광역시 부산진구 동평로115번길 7 (부암동)","47138","부암3동 1통지내","2026-01-14 16:54:09","U","2026-01-16 02:40:00","","385966.681642723","187161.670614784","부산광역시 부산진구 부암동 343번지 80호","지자체시설","부암3동 1통지내","",
"955","민방위급수시설","11_46_01_P","3290000","3290000-E198900001","1989-04-01","","01","영업/정상","18","사용중","","","","","","45","","부산광역시 부산진구 초읍동 산 131번지","부산광역시 부산진구 초읍천로33번길 29-7 (초읍동)","","삼광사","2026-01-14 16:31:09","U","2026-01-16 02:40:00","","","","부산광역시 부산진구 초읍동 산 131번지","공공용시설","삼광사","",
"956","민방위급수시설","11_46_01_P","3290000","3290000-E199200001","1992-01-01","","01","영업/정상","18","사용중","","","","","","200","","부산광역시 부산진구 개금동 산 57번지 9호","부산광역시 부산진구 복지로 117-2 (개금동)","47397","부산진구종합사회복지관","2026-01-14 13:21:26","U","2026-01-16 02:40:00","","383990.416550416","184480.066238694","부산광역시 부산진구 개금동 산 57번지 9호","지자체시설","부산진구종합사회복지관","",
"957","민방위급수시설","11_46_01_P","3290000","3290000-E201100001","2011-03-23","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 부산진구 개금동 633번지 204호","부산광역시 부산진구 진사로 91 (개금동)","614-812","영남통운","2026-01-14 13:22:38","U","2026-01-16 02:40:00","","383739.018828901","184551.308163598","부산광역시 부산진구 개금동 633번지 204호","공공용시설","영남통운","",
"958","민방위급수시설","11_46_01_P","3290000","3290000-E199300005","1993-04-01","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 부산진구 초읍동 322번지 1호","부산광역시 부산진구 성지곡로 60 (초읍동)","614-873","대진아파트","2026-01-14 16:32:04","U","2026-01-16 02:40:00","","386621.474685087","189490.022575308","부산광역시 부산진구 초읍동 322번지 1호","공공용시설","대진아파트","",
