"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"905","담배소매업","11_43_02_P","3470000","2023347018105600045","2023-05-19","","03","폐업","2","폐업처리","2026-01-09","","","","","","","대구광역시 달서구 월성동 1541-1","대구광역시 달서구 조암남로 72 (월성동)","42756","뉴컴통신","2026-01-09 12:01:17","U","2026-01-11 02:40:00","","337772.871033445","258926.323886342","20230519","제7조의3제2항에따른경우",
"906","담배소매업","11_43_02_P","3280000","1998328001505600437","1998-11-11","","03","폐업","2","폐업처리","2026-01-09","","","","051 4051017","","","부산광역시 영도구 동삼동 358번지 12호","부산광역시 영도구 동삼로28번길 5 (동삼동)","","포항슈퍼","2026-01-09 17:32:33","U","2026-01-11 02:40:00","","388910.095120185","177230.490219317","19981111","2009년11월법개정전자료",
"907","담배소매업","11_43_02_P","3330000","2017333013205600102","2017-11-16","","03","폐업","2","폐업처리","2026-01-09","","","","","","","부산광역시 해운대구 좌동 1374번지 대림3차아파트","부산광역시 해운대구 좌동순환로99번길 6, 1층 102호 (좌동, 대림3차아파트)","48080","지에스(GS) 좌동대림점","2026-01-09 15:49:52","U","2026-01-11 02:40:00","","397439.004388823","188487.598982998","20171116","제7조의3제2항에따른경우",
"908","담배소매업","11_43_02_P","3150000","2020315020005600023","2020-04-09","","04","취소/말소/만료/정지/중지","5","지정취소","","2024-01-20","2024-02-19","","","","","서울특별시 강서구 방화동 272번지 41호","서울특별시 강서구 방화대로44길 32, 1층 (방화동)","07592","지에스25 강서현대점","2026-01-09 12:41:55","U","2026-01-11 02:40:00","","183831.446086872","452198.742776357","20200409","제7조의3제2항에따른경우",
"909","담배소매업","11_43_02_P","3940000","2025395005205600064","2025-12-23","","03","폐업","2","폐업처리","2026-01-09","","","","","","","경기도 고양시 덕양구 신원동 651-9","경기도 고양시 덕양구 신원로2길 60, 1층 일부(102)호 (신원동)","10570","아이비마트","2026-01-09 16:46:35","U","2026-01-11 02:40:00","","190106.871711575","462059.135193161","20251223","제7조의3제2항에따른경우",
"910","담배소매업","11_43_02_P","5350000","2025535037405600069","2025-10-20","","01","영업/정상","0","정상영업","","","","","","","","경상남도 김해시 부원동 1043 107호","경상남도 김해시 김해대로 2342, 1층 제에이 107호 (부원동)","50940","씨유 부원아이스퀘어점","2026-01-09 14:33:57","U","2026-01-11 02:40:00","","371384.790228704","193381.006626705","20251020","제7조의3제2항에따른경우",
"911","담배소매업","11_43_02_P","3490000","2024349022905600006","2024-01-17","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 중구 운서동 2868 인천국제공항 2터미널 중앙 3층","인천광역시 중구 제2터미널대로 446, 인천국제공항 2터미널 중앙 3층 (운서동)","22382","지에스25인천공항T2출국점","2026-01-09 10:42:38","U","2026-01-11 02:40:00","","149829.251166424","440865.963248498","20240117","제7조의3제3항에따른경우",
"912","담배소매업","11_43_02_P","3140000","2017314016705600090","2017-11-23","","01","영업/정상","0","정상영업","","","","","0226454600","","","서울특별시 양천구 신정동 162번지 15호 복지신정충전소","서울특별시 양천구 안양천로 669 (신정동)","08103","복지신정충전소","2026-01-09 09:44:07","U","2026-01-11 02:40:00","","188542.093729668","445018.996790344","20171123","제7조의3제2항에따른경우",
"913","담배소매업","11_43_02_P","3740000","2015376003405600083","2015-09-01","","03","폐업","2","폐업처리","2026-01-09","","","","","","","경기도 수원시 권선구 평동 37번지 37호","경기도 수원시 권선구 평동로 72, 1층 (평동)","16599","씨유 수원평동점","2026-01-09 17:22:45","U","2026-01-11 02:40:00","","199318.912479903","417299.94544379","20150901","제7조의3제2항에따른경우",
"914","담배소매업","11_43_02_P","3920000","2021392009705600015","2021-08-12","","01","영업/정상","0","정상영업","","","","","031-830-2522","","","경기도 동두천시 송내동 551","경기도 동두천시 평화로2169번길 21(송내동)","11355","롯데쇼핑(주) 롯데마트 동두천점","2026-01-09 14:28:35","U","2026-01-11 02:40:00","","204589.217640042","486451.318446758","20210812","제7조의3제3항에따른경우",
"915","담배소매업","11_43_02_P","3110000","2025311028105600030","2025-08-13","","03","폐업","2","폐업처리","2026-01-08","","","","","","","서울특별시 은평구 녹번동 42-24","서울특별시 은평구 통일로 625, 1층 가운데호 (녹번동)","03382","두산마트","2026-01-09 10:34:37","U","2026-01-11 02:40:00","","194173.78571252","455589.593044976","20250813","제7조의3제2항에따른경우",
"916","담배소매업","11_43_02_P","3740000","2025376003405600019","2025-07-24","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 권선구 탑동 748-13","경기도 수원시 권선구 금호로200번길 9-9, 1층 (탑동)","16603","씨유 탑동미소점","2026-01-09 17:23:11","U","2026-01-11 02:40:00","","197500.442046726","419178.568494827","20250724","제7조의3제2항에따른경우",
"917","담배소매업","11_43_02_P","4681000","2020468036405600082","2020-12-30","","03","폐업","2","폐업처리","2026-01-09","","","","","","","전북특별자치도 익산시 망성면 화산리 1102-1","전북특별자치도 익산시 망성면 익산대로 2572","54514","세븐일레븐 익산망성점","2026-01-09 15:48:11","U","2026-01-11 02:40:00","","199146.631733222","292205.049008349","20201230","제7조의3제2항에따른경우",
"918","담배소매업","11_43_02_P","3530000","2021353017905600077","2021-05-20","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","인천광역시 남동구 간석동 171-1","인천광역시 남동구 백범로 353, 2층 (간석동)","21544","광장게임장","2026-01-09 13:15:58","U","2026-01-11 02:40:00","","174389.125659153","440369.328241851","20210520","제7조의3제2항에따른경우",
"919","담배소매업","11_43_02_P","3060000","2021306017505600023","2021-05-13","","01","영업/정상","0","정상영업","","","","","02-432-0067","","","서울특별시 중랑구 중화동 320-140","서울특별시 중랑구 중랑역로 17, 1층 (중화동)","02110","일공공일 안경","2026-01-09 15:28:43","U","2026-01-11 02:40:00","","206642.171095344","454822.546432962","20210513","제7조의3제2항에따른경우",
"920","담배소매업","11_43_02_P","3410000","2011341007105600034","2011-06-27","","03","폐업","2","폐업처리","2026-01-09","","","","053-252-1602","","700-440","대구광역시 중구 남산동 598번지 25호 1층","대구광역시 중구 2·28길 34 (남산동,1층)","","동아슈퍼","2026-01-09 14:26:30","U","2026-01-11 02:40:00","","343497.134101996","263256.406129576","20110627","제7조의3제2항에따른경우",
"921","담배소매업","11_43_02_P","3700000","2017370010405600028","2017-03-03","","01","영업/정상","0","정상영업","","","","","","","","울산광역시 남구 삼산동 178번지 7호","울산광역시 남구 돋질로389번길 18 (삼산동)","44710","씨유 삼산해피트리점","2026-01-09 10:10:24","U","2026-01-11 02:40:00","","412842.444159892","229868.765330458","20170303","제7조의3제2항에따른경우",
"922","담배소매업","11_43_02_P","3910000","2003391009305600003","2003-01-06","","03","폐업","2","폐업처리","2026-01-09","","","","031-691-5875","","","경기도 평택시 팽성읍 송화리 790-1 대원아파트","경기도 평택시 팽성읍 부용로 36, 상가동 101~102호 (대원아파트)","17992","(주)코리아세븐 평택송화점","2026-01-09 15:01:52","U","2026-01-11 02:40:00","","205329.965610522","384679.545972904","20030106","제7조의3제2항에따른경우",
"923","담배소매업","11_43_02_P","5530000","2020553017405600020","2020-09-04","","01","영업/정상","0","정상영업","","","","","","","","경기도 화성시 향남읍 발안리 403","경기도 화성시 향남읍 발안남로55번길 28, 107, 108, 109호","18594","씨유 뉴발안우림점","2026-01-09 11:47:48","U","2026-01-11 02:40:00","","191457.948575475","403163.875749575","20200904","제7조의3제2항에따른경우",
"924","담배소매업","11_43_02_P","3150000","2022315020005600067","2022-09-02","","03","폐업","2","폐업처리","2026-01-09","","","","","","","서울특별시 강서구 개화동 388-1","서울특별시 강서구 개화동로8길 38, 개화역 (개화동)","07505","GS25 S9개화역점","2026-01-09 14:40:48","U","2026-01-11 02:40:00","","181881.234660314","453174.899157458","20220902","제7조의3제3항에따른경우",
"925","담배소매업","11_43_02_P","3200000","2001320008005602139","2001-08-04","","02","휴업","1","휴업처리","","2026-01-01","2026-06-30","","21275824","","","서울특별시 관악구 신림동 487번지 4호","서울특별시 관악구 남부순환로 1537 (신림동)","","(주)코리아세븐신림점","2026-01-09 14:38:33","U","2026-01-11 02:40:00","","192971.239115849","442350.350250797","20010804","2009년11월법개정전자료",
"926","담배소매업","11_43_02_P","3620000","2025362026105600041","2025-04-18","","03","폐업","2","폐업처리","2026-01-09","","","","","","","광주광역시 북구 매곡동 95-7","광주광역시 북구 설죽로315번길 42, 1층 (매곡동)","61059","라이트베이프","2026-01-09 10:59:30","U","2026-01-11 02:40:00","","190337.627030626","187786.393077518","20250418","제7조의3제2항에따른경우",
"927","담배소매업","11_43_02_P","4040000","2025404031105600003","2025-02-20","","03","폐업","2","폐업처리","2026-01-09","","","","","","","경기도 하남시 풍산동 517-1 미사스타프라자","경기도 하남시 미사강변대로34번안길 11, 1층 112호 (풍산동)","12919","킴스델리","2026-01-09 15:39:23","U","2026-01-11 02:40:00","","216554.823945723","450412.487344306","20250220","제7조의3제2항에따른경우",
"928","담배소매업","11_43_02_P","3150000","2022315020005600052","2022-07-04","","03","폐업","2","폐업처리","2026-01-09","","","","","","","서울특별시 강서구 내발산동 667-2 원영빌딩","서울특별시 강서구 강서로 327, 원영빌딩 (내발산동)","07632","별똥슈퍼","2026-01-09 13:53:56","U","2026-01-11 02:40:00","","185511.58053415","450320.2392051","20220704","제7조의3제2항에따른경우",
"929","담배소매업","11_43_02_P","3030000","2023303009105600032","2023-12-07","","03","폐업","2","폐업처리","2026-01-09","","","","","","","서울특별시 성동구 성수동2가 235-1","서울특별시 성동구 동일로 41, 1층 (성수동2가)","04777","그레이덕","2026-01-09 15:46:09","U","2026-01-11 02:40:00","","205297.673132144","448310.561851329","20231207","제7조의3제2항에따른경우",
"930","담배소매업","11_43_02_P","3860000","2023386063005600010","2023-11-02","","03","폐업","2","폐업처리","2026-01-09","","","","0326737108","","","경기도 부천시 오정구 원종동 300-4","경기도 부천시 오정구 성지로101번길 28, 1층 (원종동)","14414","현대유통","2026-01-09 17:56:00","U","2026-01-11 02:40:00","","183112.591508159","447344.574004567","20231102","제7조의3제2항에따른경우",
"931","담배소매업","11_43_02_P","4390000","2003439002405617550","2003-10-30","","03","폐업","2","폐업처리","2026-01-09","","","","043 8550749","","","충청북도 충주시 앙성면 용포리 91-3호","","","앙성시계점","2026-01-09 15:39:52","U","2026-01-11 02:40:00","","","","20031030","2009년11월법개정전자료",
"932","담배소매업","11_43_02_P","3150000","2006315010005600169","2006-12-14","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","0226661950","","","서울특별시 강서구 내발산동 700-22","서울특별시 강서구 강서로47가길 12 (내발산동)","07639","미즈마트","2026-01-09 12:40:53","U","2026-01-11 02:40:00","","185390.04235723","450003.031075459","20061214","2009년11월법개정전자료",
"933","담배소매업","11_43_02_P","3150000","2009315012305614264","2009-02-24","","01","영업/정상","0","정상영업","","","","","2290-5734","","157-846","서울특별시 강서구 방화1동 187번지 1호 외 2필지","서울특별시 강서구 방화대로34길 83 (방화동, 외 2필지)","157-846","롯데쇼핑(주) 롯데슈퍼 방화점","2026-01-09 10:42:00","U","2026-01-11 02:40:00","","184102.782470646","452097.370050563","20090224","2009년11월법개정전자료",
"934","담배소매업","11_43_02_P","3150000","2009315012305614403","2009-11-20","","01","영업/정상","0","정상영업","","","","","2064-5601","","157-281","서울특별시 강서구 내발산1동 719번지 6호 송화프라자 지하 1층","서울특별시 강서구 강서로 267 (내발산동, 송화프라자 지하 1층)","157-703","롯데쇼핑(주) 롯데슈퍼 우장산점","2026-01-09 10:53:04","U","2026-01-11 02:40:00","","185431.066605778","449714.813765198","20091120","제7조의3제3항에따른경우",
