"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"289","담배소매업","11_43_02_P","3740000","2026375003205600010","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 장안구 파장동 591-12","경기도 수원시 장안구 파장로54번길 2, 1층 (파장동)","16350","수원행운복권","2026-04-03 16:21:57","I","2026-04-05 00:20:22","","199490.219370343","422641.8013526","20260403","제7조의3제2항에따른경우",
"290","담배소매업","11_43_02_P","3740000","2026376003405600016","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 권선구 곡반정동 652 수원 하늘채 더퍼스트 1단지","경기도 수원시 권선구 망포로 13, 단지내 상가 103호 일부, 104호 (곡반정동, 수원 하늘채 더퍼스트 1단지)","16668","지에스(GS)25 수원하늘채가점","2026-04-03 16:34:52","I","2026-04-05 00:20:22","","","","20260403","제7조의3제2항에따른경우",
"291","담배소매업","11_43_02_P","5370000","2026537033405600007","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경상남도 거제시 일운면 구조라리 443","경상남도 거제시 일운면 구조라로2길 40","53329","구조라슈퍼","2026-04-03 13:00:34","I","2026-04-05 00:20:22","","354836.15794762","146752.357109882","20260403","제7조의3제2항에따른경우",
"292","담배소매업","11_43_02_P","3340000","2026334018105600012","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 사하구 장림동 60-34 장림신도아파트","부산광역시 사하구 두송로 57, 1층 102호 (장림동, 장림신도아파트)","49458","씨유 장림구평점","2026-04-03 09:10:53","I","2026-04-05 00:20:22","","380738.810932293","177360.456526283","20260403","제7조의3제2항에따른경우",
"293","담배소매업","11_43_02_P","3340000","2026334018105600013","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 사하구 괴정동 398-6","부산광역시 사하구 사리로7번길 13 (괴정동)","49353","대박로또점","2026-04-03 15:41:16","I","2026-04-05 00:20:22","","382188.069568301","179721.618695894","20260403","제7조의3제2항에따른경우",
"294","담배소매업","11_43_02_P","3540000","2026354016105600015","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 부평구 부개동 120-60","인천광역시 부평구 수변로107번길 41, 1층 101호 (부개동)","21398","지에스25 뉴부개하이니스","2026-04-03 16:38:14","I","2026-04-05 00:20:22","","177019.321116276","443584.021471914","20260403","제7조의3제2항에따른경우",
"295","담배소매업","11_43_02_P","3540000","2026354016105600016","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 부평구 부평동 604-37 일신빌딩","인천광역시 부평구 동수북로 182-1, 일신빌딩 1층 (부평동)","21406","씨유 부평본점","2026-04-03 10:24:32","I","2026-04-05 00:20:22","","175738.693572257","442973.841404156","20260403","제7조의3제2항에따른경우",
"296","담배소매업","11_43_02_P","3270000","2026327018105600010","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 동구 초량동 1205-20","부산광역시 동구 중앙대로196번길 6-14 (초량동)","48821","CU부산제일점","2026-04-03 10:08:05","I","2026-04-05 00:20:22","","385862.634869338","181265.278692099","20260403","제7조의3제2항에따른경우",
"297","담배소매업","11_43_02_P","3390000","2026339010905600015","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 사상구 괘법동 572-1 사상역","부산광역시 사상구 사상로 지하203, 사상역 지하철 역사내 (괘법동)","46969","씨유 사상지하철역점","2026-04-03 14:51:36","I","2026-04-05 00:20:22","","380606.912946803","186479.544812127","20260402","제7조의3제3항에따른경우",
"298","담배소매업","11_43_02_P","5460000","2026546011605600002","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경상남도 함양군 서상면 상남리 619 덕남식당","경상남도 함양군 서상면 덕유월성로 348-1, 덕남식당","50000","덕남상회","2026-04-03 09:39:08","I","2026-04-05 00:20:22","","261579.972436008","247637.922070409","20260403","제7조의3제2항에따른경우",
"299","담배소매업","11_43_02_P","4600000","2026460021005600006","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","충청남도 홍성군 홍성읍 오관리 369-2","충청남도 홍성군 홍성읍 충절로 1043","32235","한전학고방","2026-04-03 11:50:10","I","2026-04-05 00:20:22","","170134.688977399","344251.054607139","20260403","제7조의3제2항에따른경우",
"300","담배소매업","11_43_02_P","3930000","2026555000205600017","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경기도 안산시 상록구 건건동 646-5","경기도 안산시 상록구 건건로 44, 1호 (건건동)","15521","롤로 반월점","2026-04-03 13:20:26","I","2026-04-05 00:20:22","","191273.424488829","422573.94303111","20260403","제7조의3제2항에따른경우",
"301","담배소매업","11_43_02_P","3530000","2026353017905600019","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 남동구 서창동 542-9","인천광역시 남동구 독곡로48번길 6, 106,107호 (서창동)","21604","지에스25서창그랑블","2026-04-03 14:56:01","I","2026-04-05 00:20:22","","177688.983901791","436962.450441257","20260403","제7조의3제2항에따른경우",
"302","담배소매업","11_43_02_P","3700000","2026370023305600016","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","울산광역시 남구 무거동 618-9","울산광역시 남구 대학로 96, 1층 105호 (무거동)","44611","에스플러스","2026-04-03 09:12:11","I","2026-04-05 00:20:22","","404911.740510368","229427.362060995","20260402","제7조의3제2항에따른경우",
"303","담배소매업","11_43_02_P","5530000","2026574001205600005","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경기도 화성시 만세구 송산면 삼존리 775-8 104, 105호","경기도 화성시 만세구 송산면 화성로 610, 104, 105호","18549","세븐일레븐 송산로드점","2026-04-03 15:42:12","I","2026-04-05 00:20:22","","178306.963695283","412202.160920087","20260403","제7조의3제2항에따른경우",
"304","담배소매업","11_43_02_P","5530000","2026577000705600009","2026-04-03","","01","영업/정상","0","정상영업","","","","","","","","경기도 화성시 동탄구 장지동 921 한화 포레나 동탄호수","경기도 화성시 동탄구 동탄순환대로4길 11, 105,106,107호 (장지동, 한화 포레나 동탄호수)","18499","지에스25 동탄포레나점","2026-04-03 10:46:45","I","2026-04-05 00:20:22","","208677.925612154","406890.469700724","20260403","제7조의3제2항에따른경우",
"305","담배소매업","11_43_02_P","4520000","2026452038305600016","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","충청남도 아산시 신창면 행목리 248-3 대주아파트","충청남도 아산시 신창면 행목로 152, 상가동 102, 103, 105호 (대주아파트)","31533","지에스25(GS25) 아산신창대주점","2026-04-03 09:59:41","I","2026-04-05 00:20:22","","195791.526242667","364040.242099238","20260402","제7조의3제2항에따른경우",
"306","담배소매업","11_43_02_P","4600000","2000460001105600434","2000-07-10","","03","폐업","2","폐업처리","2026-04-03","","","","041 6346070","","","충청남도 홍성군 홍성읍 오관리 369번지 2   호","","","한전학고방","2026-04-03 11:34:36","U","2026-04-05 02:40:00","","","","20000710","2009년11월법개정전자료",
"307","담배소매업","11_43_02_P","4490000","2006449013105600052","2006-03-08","","01","영업/정상","0","정상영업","","","","","041 557 2902","","","충청남도 천안시 동남구 목천읍 운전리 401호","충청남도 천안시 동남구 목천읍 충절로 1048-68","","그린나래(주)","2026-04-03 17:13:05","U","2026-04-05 02:40:00","","219987.28979688","362844.345670586","20060308","2009년11월법개정전자료",
"308","담배소매업","11_43_02_P","4390000","2023439021405600041","2023-08-21","","03","폐업","2","폐업처리","2026-04-03","","","","","","","충청북도 충주시 문화동 397","충청북도 충주시 중원대로 3460, 1층 (문화동)","27428","봉방아이스크림","2026-04-03 09:44:07","U","2026-04-05 02:40:00","","281777.69597382","385958.649768149","20230821","제7조의3제2항에따른경우",
"309","담배소매업","11_43_02_P","3820000","2019382026105600010","2019-03-18","","01","영업/정상","0","정상영업","","","","","","","","경기도 의정부시 낙양동 710번지 엘에이치휴스토리","경기도 의정부시 오목로 252, 상가동동 101호 (낙양동, 엘에이치휴스토리)","11813","휴마트","2026-04-03 11:19:55","U","2026-04-05 02:40:00","","208861.487524344","471809.217967284","20190318","제7조의3제2항에따른경우",
"310","담배소매업","11_43_02_P","5141000","2002514003805600021","2002-12-05","","01","영업/정상","0","정상영업","","","","","054 3834545","","","대구광역시 군위군 부계면 동산리 316-3","대구광역시 군위군 부계면 원효길 200","43165","동산계곡식당","2026-04-03 15:52:00","U","2026-04-05 02:40:00","","350376.768610257","283395.389797263","20021205","2009년11월법개정전자료",
"311","담배소매업","11_43_02_P","4191000","2009419019005600045","2009-10-28","","03","폐업","2","폐업처리","2026-04-03","","","","033-764-2050","","220-943","강원특별자치도 원주시 단구동 1461번지 한신2차(아)상가 103호","","","한신휴플러스마트","2026-04-03 13:00:22","U","2026-04-05 02:40:00","","284402.44034046","425718.540766169","20091028","2009년11월법개정전자료",
"312","담배소매업","11_43_02_P","4341000","2022434007305600010","2022-07-12","","03","폐업","2","폐업처리","2026-04-02","","","","","","","강원특별자치도 고성군 죽왕면 오호리 17-3","강원특별자치도 고성군 죽왕면 심층수길 67","24747","씨유 송지호비치점","2026-04-03 11:04:28","U","2026-04-05 02:40:00","","333464.308345544","537383.335575706","20220712","제7조의3제2항에따른경우",
"313","담배소매업","11_43_02_P","4201000","2016420025205600041","2016-06-17","","03","폐업","2","폐업처리","2026-04-03","","","","","","","강원특별자치도 강릉시 주문진읍 주문리 829번지 166호","강원특별자치도 강릉시 주문진읍 새쪽3길 17 (소돌해수욕장관리사무소)","25404","소돌여름해변공중화장실","2026-04-03 14:49:05","U","2026-04-05 02:40:00","","360314.680233071","490960.839617648","20160617","제7조의3제2항에따른경우",
"314","담배소매업","11_43_02_P","4010000","2022401031705600040","2022-04-15","","03","폐업","2","폐업처리","2026-04-03","","","","","","","경기도 시흥시 신천동 86 중앙테크노타운 104호","경기도 시흥시 은행로 21, 중앙테크노타운 1층 104호 (신천동)","14950","스마트로또","2026-04-03 18:44:33","U","2026-04-05 02:40:00","","181638.269356151","436944.620494007","20220415","제7조의3제2항에따른경우",
"315","담배소매업","11_43_02_P","3000000","2022300020205600005","2022-03-26","2026-04-02","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 종로구 평창동 72 롯데아파트낙천대","서울특별시 종로구 평창문화로 140, 상가동 지층 1호, 2호 (평창동, 롯데아파트낙천대)","03010","씨유(CU)평창낙천대점","2026-04-03 13:41:31","U","2026-04-05 02:40:00","","197783.155321969","456311.979491953","20220326","제7조의3제2항에따른경우",
"316","담배소매업","11_43_02_P","3700000","2022370016005600022","2022-03-22","","03","폐업","2","폐업처리","2026-04-02","","","","","","","울산광역시 남구 달동 1265-7","울산광역시 남구 삼산로228번길 24(달동)","44718","GS25 뉴울산달삼점","2026-04-03 09:29:11","U","2026-04-05 02:40:00","","411490.047546769","228755.370680761","20220322","제7조의3제2항에따른경우",
"317","담배소매업","11_43_02_P","3310000","2026331011905600011","2026-03-26","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 남구 문현동 1226","부산광역시 남구 남동천로 128, BIFC2 스퀘어가든 상업시설 1층 121호 (문현동)","48400","이마트24 부산국제금융센터점","2026-04-03 18:46:04","U","2026-04-05 02:40:00","","388049.087303048","185168.723154198","20260326","제7조의3제2항에따른경우",
"318","담배소매업","11_43_02_P","5710000","2026572002505600012","2026-03-24","","01","영업/정상","0","정상영업","","","","","","","","충청북도 청주시 상당구 석교동 4-3","충청북도 청주시 상당구 영운로 140 (석교동)","28716","씨스페이스 편의점(석교점)","2026-04-03 15:38:18","U","2026-04-05 02:40:00","","244195.180126004","347527.279396913","20260324","제7조의3제2항에따른경우",
