번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업소구분명,소재지,지정일자,신청일자,항목값1,Unnamed: 33,record_key
230,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014202000029,2020-05-20,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 용수리 77-3,경기도 화성시 효행구 정남면 가장로 174,18512,GS25 정남용수점,2020-05-20 11:15:22,I,2026-02-04 01:35:23,,199985.02762269,407291.278712995,지정,경기도 화성시 정남면 용수리 77번지 3호,20200519.0,20200518.0,관급봉투,,GS25정남용수점_경기도화성시효행구정남면용수리77-3
1679,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000027,2020-05-12,,3,폐업,2,폐업,2025-05-07,,,,,,,경기도 화성시 병점구 진안동  824-3,경기도 화성시 병점구 떡전골로 113-1 (진안동),18390,씨유 병점해피점,2025-05-07 14:21:53,I,2026-02-04 01:35:23,,202839.728986126,411848.440365718,종료,경기도 화성시 진안동 824번지 3호,20200512.0,20200508.0,관급봉투,,씨유병점해피점_경기도화성시병점구진안동824-3
610,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000028,2020-05-12,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 안녕동  188-224,경기도 화성시 병점구 효행로 420 (안녕동),18324,DK 편의점,2020-05-12 16:02:38,I,2026-02-04 01:35:23,,198345.041283527,412301.844060319,지정,경기도 화성시 안녕동 188번지 224호,20200512.0,20200512.0,관급봉투,,DK편의점_경기도화성시병점구안녕동188-224
1678,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000026,2020-05-07,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 병점동  317-3 명신프라자,"경기도 화성시 병점구 병점2로 30, 명신프라자 (병점동)",18414,주식회사 하모니병점,2020-05-07 10:24:39,I,2026-02-04 01:35:23,,203508.556905873,411579.559604392,지정,경기도 화성시 병점동 317번지 3호,20200507.0,20200506.0,관급봉투,,주식회사하모니병점_경기도화성시병점구병점동317-3명신프라자
1677,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000025,2020-05-01,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 반월동  868 신영통 현대타운 상가 101호,"경기도 화성시 병점구 영통로27번길 53-8, 신영통 현대타운 상가 101호 (반월동)",18376,GS25 신화성영통로점,2024-08-07 11:33:08,I,2026-02-04 01:35:23,,204920.125224312,414404.800349947,지정,경기도 화성시 반월동 868번지 신영통 현대타운,20200501.0,20200428.0,관급봉투,,GS25신화성영통로점_경기도화성시병점구반월동868신영통현대타운상가101호
1013,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000134,2020-04-29,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 수촌리 877-26 대진빌딩,"경기도 화성시 만세구 장안면 3.1만세로 365, 대진빌딩",18581,CU 화성수촌,2021-07-27 15:14:26,I,2026-02-04 01:35:23,,185923.110665634,400144.549703328,지정,경기도 화성시 장안면 수촌리 877-26 대진빌딩,20200429.0,20200429.0,관급봉투,,CU화성수촌_경기도화성시만세구장안면수촌리877-26대진빌딩
1014,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000135,2020-04-29,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 독정리 1153,경기도 화성시 만세구 장안면 포승장안로1186번길 6,18583,후레쉬마트 독정점,2021-07-27 14:56:35,I,2026-02-04 01:35:23,,186543.74684503,396574.007538831,지정,경기도 화성시 장안면 독정리 1153,20200429.0,20200429.0,관급봉투,,후레쉬마트독정점_경기도화성시만세구장안면독정리1153
1734,쓰레기종량제봉투판매업,09_30_13_P,4781000,478100014202000005,2020-04-29,,3,폐업,2,폐업,2025-11-27,,,,,,,전북특별자치도 고창군 신림면 부송리 51-9,"전북특별자치도 고창군 신림면 고인돌대로 1993, 세븐일레븐",56425,세븐일레븐 고창 고인돌대로점,2026-02-08 10:56:31,U,2026-02-10 02:40:00,,172319.885600999,217548.521010418,지정,전북특별자치도 고창군 신림면 부송리 51-9,20200429.0,20200429.0,관급봉투,,세븐일레븐고창고인돌대로점_전북특별자치도고창군신림면부송리51-9
609,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000024,2020-04-22,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 반송동  79 동탄시범다은마을 우남퍼스트빌,"경기도 화성시 동탄구 동탄중앙로 169, 동탄시범다은마을 우남퍼스트빌 상가동 1층 104호 (반송동)",18438,세븐일레븐 동탄우남점,2020-04-22 16:35:43,I,2026-02-04 01:35:23,,205818.964620255,410917.614887923,지정,경기도 화성시 반송동 79번지 동탄시범다은마을 우남퍼스트빌,20200422.0,20200421.0,관급봉투,,세븐일레븐동탄우남점_경기도화성시동탄구반송동79동탄시범다은마을우남퍼스트빌
608,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000023,2020-04-20,,3,폐업,2,폐업,2025-01-02,,,,,,,경기도 화성시 동탄구 목동  447-8,"경기도 화성시 동탄구 왕배산1길 3-13, 103, 104호 (목동)",18490,지에스(GS)25 동탄중동점,2025-01-02 11:26:58,I,2026-02-04 01:35:23,,210969.855757226,408803.756354529,종료,경기도 화성시 목동 447번지 8호,20200420.0,20200416.0,관급봉투,,지에스(GS)25동탄중동점_경기도화성시동탄구목동447-8
1865,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202000027,2020-04-13,,1,영업/정상,11,영업,,,,,02-381-8753,,,경기도 고양시 덕양구 신원동 623 롯데슈퍼,"경기도 고양시 덕양구 신원로 40-16, 롯데슈퍼 (신원동)",10568,씨에스유통(주)롯데슈퍼고양삼송점,2026-02-19 14:11:13,U,2026-02-21 02:40:00,,190218.941825221,462491.631206962,지정,경기도 고양시 덕양구 신원동 623 롯데슈퍼,20180416.0,20180416.0,관급봉투,,씨에스유통(주)롯데슈퍼고양삼송점_경기도고양시덕양구신원동623롯데슈퍼
530,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000021,2020-04-13,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 영천동  265-2,"경기도 화성시 동탄구 동탄첨단산업1로 63-12, 125호 (영천동)",18469,(주)코리아세븐 동탄비즈타워점,2020-04-13 16:01:42,I,2026-02-04 01:35:23,,208176.492852752,412642.308137592,지정,경기도 화성시 영천동 265번지 2호,20200413.0,20200410.0,관급봉투,,(주)코리아세븐동탄비즈타워점_경기도화성시동탄구영천동265-2
1011,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000132,2020-04-10,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 석포리 674-8,경기도 화성시 만세구 장안면 석포로 51,18574,GS25 석포센타점,2021-07-27 14:45:16,I,2026-02-04 01:35:23,,185789.926759079,403692.504946764,지정,경기도 화성시 장안면 석포리 674-8,20200410.0,20200410.0,관급봉투,,GS25석포센타점_경기도화성시만세구장안면석포리674-8
1017,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000139,2020-03-23,,3,폐업,2,폐업,2022-05-20,,,,,,,경기도 화성시 만세구 우정읍 화산리 694-7 기아자동차(주)사원임대아파트,경기도 화성시 만세구 우정읍 남양만로 867-10 (기아자동차(주)사원임대아파트),18569,롯데씨브이에스 711 기아행복점,2022-10-25 11:21:33,I,2026-02-04 01:35:23,,181359.915494357,395294.161420144,지정,경기도 화성시 우정읍 화산리 694-7 기아자동차(주)사원임대아파트,20200323.0,20200317.0,관급봉투,,롯데씨브이에스711기아행복점_경기도화성시만세구우정읍화산리694-7기아자동차(주)사원임대아파트
529,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000020,2020-03-20,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 방교동  833-1,"경기도 화성시 동탄구 동탄산단6길 15-40, 108,109호 (방교동)",18487,지에스25 동탄산단셀프점,2024-08-05 09:54:08,I,2026-02-04 01:35:23,,207831.471929247,407818.137645946,지정,경기도 화성시 방교동 833-1,20200320.0,20200319.0,관급봉투,,지에스25동탄산단셀프점_경기도화성시동탄구방교동833-1
562,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000017,2020-03-18,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 송동  694 동탄린스트라우스더레이크,"경기도 화성시 동탄구 동탄대로 181, 판매시설에이동 1층 102, 103호 (송동, 동탄린스트라우스더레이크)",18497,지에스25 동탄우미린점,2023-07-03 13:20:15,I,2026-02-04 01:35:23,,209253.387443815,407725.114639407,지정,경기도 화성시 송동 694번지 동탄린스트라우스더레이크,20200316.0,20200310.0,관급봉투,,지에스25동탄우미린점_경기도화성시동탄구송동694동탄린스트라우스더레이크
561,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000016,2020-03-18,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 능동 1169-5,경기도 화성시 동탄구 남여울1길 26-11 (능동),18418,세븐일레븐서동탄점,2020-03-18 18:42:46,I,2026-02-04 01:35:23,,204409.818366086,410681.027617843,지정,경기도 화성시 능동 1169번지 5호,20200318.0,20200316.0,관급봉투,,세븐일레븐서동탄점_경기도화성시동탄구능동1169-5
563,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000018,2020-03-09,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 능동 1151 동탄푸른마을 모아미래도,"경기도 화성시 동탄구 동탄공원로 21-13, 상가에이동 1층 106, 107호 (능동, 동탄푸른마을 모아미래도)",18429,지에스(GS)25 동탄미래도,2020-03-18 18:49:03,I,2026-02-04 01:35:23,,205046.75664683,410969.382865853,지정,경기도 화성시 능동 1151번지 동탄푸른마을 모아미래도,20200309.0,20200305.0,관급봉투,,지에스(GS)25동탄미래도_경기도화성시동탄구능동1151동탄푸른마을모아미래도
1676,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000015,2020-03-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 반월동  869 현대프라자,"경기도 화성시 병점구 영통로 59, 현대프라자 113호 (반월동)",18378,미니스톱 화성현대점,2020-03-05 15:37:43,I,2026-02-04 01:35:23,,205426.413013658,414794.002351414,지정,경기도 화성시 반월동 869번지 현대프라자,20200305.0,20200302.0,관급봉투,,미니스톱화성현대점_경기도화성시병점구반월동869현대프라자
1010,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000131,2020-03-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 장안면 수촌리 880-4,"경기도 화성시 만세구 장안면 3.1만세로 371, 2동 2호",18581,GS25 수촌로드점,2024-09-06 11:13:08,I,2026-02-04 01:35:23,,186000.162614238,400191.398619239,지정,경기도 화성시 장안면 수촌리 880-4,20200305.0,20200305.0,관급봉투,,GS25수촌로드점_경기도화성시만세구장안면수촌리880-4
528,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000019,2020-03-04,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 신동  706,"경기도 화성시 동탄구 동탄물류로 69, 102호 (신동)",18465,이마트24 R동탄물류센터점,2023-08-23 13:41:25,I,2026-02-04 01:35:23,,211740.835858805,407808.597314052,지정,경기도 화성시 신동 706번지,20200304.0,20200302.0,관급봉투,,이마트24R동탄물류센터점_경기도화성시동탄구신동706
1675,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000014,2020-03-02,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 병점동  844-1 씨네샤르망,"경기도 화성시 병점구 효행로 1052, 씨네샤르망 A동 111호 (병점동)",18405,세븐일레븐 병점시네마점,2020-03-02 11:14:06,I,2026-02-04 01:35:23,,203710.05802741,412437.808219701,지정,경기도 화성시 병점동 844번지 1호 씨네샤르망,20200302.0,20200227.0,관급봉투,,세븐일레븐병점시네마점_경기도화성시병점구병점동844-1씨네샤르망
229,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014202000013,2020-02-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 백리 158-2,경기도 화성시 효행구 정남면 시청로 1655,18521,대림문구센터,2020-02-27 10:37:01,I,2026-02-04 01:35:23,,196011.77852878,407295.552394262,지정,경기도 화성시 정남면 백리 158번지 2호,20200227.0,20200225.0,관급봉투,,대림문구센터_경기도화성시효행구정남면백리158-2
228,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014202000012,2020-02-25,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 망월리 84,"경기도 화성시 효행구 정남면 정남동로 288, 1층",18514,씨유 화성 정림점,2024-12-20 14:41:45,I,2026-02-04 01:35:23,,200932.03914802,404917.507337756,지정,경기도 화성시 정남면 망월리 84,20200225.0,20200221.0,관급봉투,,씨유화성정림점_경기도화성시효행구정남면망월리84
560,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000011,2020-02-25,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 안녕동  180-700,경기도 화성시 병점구 세자로441번길 9 (안녕동),18327,다올,2020-02-25 11:47:11,I,2026-02-04 01:35:23,,198406.466912882,411424.251875441,지정,경기도 화성시 안녕동 180번지 700호,20200225.0,20200218.0,관급봉투,,다올_경기도화성시병점구안녕동180-700
559,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000010,2020-02-24,,3,폐업,2,폐업,2023-06-02,,,,,,,경기도 화성시 동탄구 산척동  729 더레이크시티부영4단지,"경기도 화성시 동탄구 동탄대로6길 20, 상가동 101-1호, 101-2호 (산척동, 더레이크시티부영4단지)",18505,지에스(GS)25 레이크시티점,2023-06-02 13:04:22,I,2026-02-04 01:35:23,,209609.274211571,407267.980517684,종료,경기도 화성시 산척동 729 더레이크시티부영4단지,20200224.0,20200221.0,관급봉투,,지에스(GS)25레이크시티점_경기도화성시동탄구산척동729더레이크시티부영4단지
289,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000009,2020-02-19,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 새솔동 0,"경기도 화성시 만세구 노들길 6-8, 102호 (새솔동)",18242,(주)송산빅마트,2020-02-19 10:49:18,I,2026-02-04 01:35:23,,183943.960995396,419795.557653177,지정,경기도 화성시 새솔동 0번지,20200219.0,20200214.0,관급봉투,,(주)송산빅마트_경기도화성시만세구새솔동0
1018,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202000140,2020-02-19,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 조암리 203-4,경기도 화성시 만세구 우정읍 조암로 41,18566,세븐일레븐화성조암로점,2022-06-13 11:46:09,I,2026-02-04 01:35:23,,183815.187747592,398368.676106056,지정,경기도 화성시 우정읍 조암리 203-4,20200219.0,20200218.0,관급봉투,,세븐일레븐화성조암로점_경기도화성시만세구우정읍조암리203-4
524,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000008,2020-02-11,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 능동 1152-5 폴리클리닉,"경기도 화성시 동탄구 10용사로 343-2, 폴리클리닉 1층 115호 (능동)",18429,동탄 할인점,2021-05-17 10:44:03,I,2026-02-04 01:35:23,,204885.770503211,410841.255651514,지정,경기도 화성시 능동 1152-5 폴리클리닉,20200211.0,20200210.0,관급봉투,,동탄할인점_경기도화성시동탄구능동1152-5폴리클리닉
1674,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202000007,2020-02-10,,3,폐업,2,폐업,2020-09-17,,,,,,,경기도 화성시 병점구 병점동  259-13,"경기도 화성시 병점구 병점동로 41, 1층 (병점동)",18409,지에스25병점프라임점,2020-09-17 09:30:51,I,2026-02-04 01:35:23,,203769.851143833,411826.228311693,지정,경기도 화성시 병점동 259번지 13호,20200210.0,20200203.0,관급봉투,,지에스25병점프라임점_경기도화성시병점구병점동259-13
522,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202000005,2020-01-23,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  967-107,"경기도 화성시 동탄구 동탄대로 551-16, 148호 (오산동)",18478,씨유 동탄푸르지오점,2020-01-23 17:44:03,I,2026-02-04 01:35:23,,208514.644009169,411283.997984809,지정,경기도 화성시 오산동 967번지 107호,20200123.0,20200121.0,관급봉투,,씨유동탄푸르지오점_경기도화성시동탄구오산동967-107
