"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"236","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021201900012","2019-08-29","","01","영업/정상","11","영업","","","","","","","","대구광역시 서구 이현동 329-6","대구광역시 서구 국채보상로19길 23 (이현동)","41759","대림텍스","2026-03-05 15:17:28","U","2026-03-07 02:40:00","기타 섬유제품 제조업","339120.594320214","264532.134108413","대기배출업소관리","기타 섬유제품 제조업","5종","","8","300","8","300","3803800743",
"237","대기오염물질배출시설설치사업장","09_30_08_P","4731000","473100021202400003","2024-10-31","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-06","","","","063-850-9227","","","전북특별자치도 진안군 진안읍 가림리 산 173-7","전북특별자치도 진안군 진안읍 평가로 292-12","55443","익산지방국토관리청장(임실성수~진안 진안(3공구)도로공사","2026-03-05 14:10:42","U","2026-03-07 02:40:00","건설 폐기물 처리업","238125.27030465","249751.952522123","대기배출업소관리","건설 폐기물 처리업","5종","","8","7","8","7","4038301161",
"238","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021202600001","2026-01-07","","01","영업/정상","11","영업","","","","","","","","경기도 화성시 만세구 장안면 석포리 784-28","경기도 화성시 만세구 장안면 매바위로 344-8","18574","(주)신주","2026-03-05 18:01:40","U","2026-03-07 02:40:00","그 외 기타 분류 안된 금속 가공제품 제조업","183799.44410089","404455.402320492","대기배출업소관리","그 외 기타 분류 안된 금속 가공제품 제조업","4종","변압기 외함","10","240","10","240","1348177698",
"239","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021200701946","2007-06-18","","01","영업/정상","11","영업","","","","","3664161","","","경기도 화성시 만세구 팔탄면 노하리 452-2","경기도 화성시 만세구 팔탄면 노하길 188-4","445-909","(주)지제이알미늄","2026-03-05 20:41:15","U","2026-03-07 02:40:00","알루미늄 압연, 압출 및 연신제품 제조업","187001.109305406","406171.314536268","대기배출업소관리","알루미늄 압연, 압출 및 연신제품 제조업","4종","","12","300","12","300","1348143830",
"240","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021201200129","2012-11-26","","01","영업/정상","11","영업","","","","","031-8006-7500","","","경기도 화성시 만세구 서신면 홍법리 250-3","경기도 화성시 만세구 서신면 해운로458번길 94-7","18556","케이피한석유화(주) 화성공장","2026-03-05 13:53:28","U","2026-03-07 02:40:00","포장용 플라스틱 성형용기 제조업","177352.55443652","406754.563848168","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","플라스틱용기","","0","","0","1078131268",
"241","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201900026","2019-08-23","","01","영업/정상","11","영업","","","","","053-716-5348","","","대구광역시 달성군 구지면 수리리 1301-2","대구광역시 달성군 구지면 국가산단서로71길 129","43011","대봉산업(주)","2026-03-05 15:24:59","U","2026-03-07 02:40:00","주형 및 금형 제조업","325866.841016067","241482.231736002","대기배출업소관리","주형 및 금형 제조업","4종","자동차부품","16","240","16","240","5148180841",
"242","대기오염물질배출시설설치사업장","09_30_08_P","4050000","405000021200400963","2004-04-13","","01","영업/정상","11","영업","","","","","031-258-4660","","","경기도 용인시 기흥구 공세동 358-1","경기도 용인시 기흥구 공세로 208 (공세동)","","다모아자동차서비스","2026-03-05 21:50:55","U","2026-03-07 02:40:00","자동차 종합 수리업","208998.665622884","415282.359137743","대기배출업소관리","자동차 종합 수리업","4종","","8","300","8","300","7363501148",
"243","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021202200013","2022-01-27","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-05","","","","041-425-0470","","","충청남도 아산시 음봉면 소동리 575","충청남도 아산시 음봉면 연암율금로 77-26","31413","에이치비솔루션(주)","2026-03-05 15:53:12","U","2026-03-07 02:40:00","","203362.450005131","374332.785975519","대기배출업소관리","","5종","","24","365","24","365","1298144690",
"244","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202200019","2022-02-22","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-05","","","","0319844331","","","경기도 김포시 통진읍 가현리 317-8","경기도 김포시 통진읍 가현로 182-10","10030","(주)영일에이치앤티","2026-03-05 17:58:08","U","2026-03-07 02:40:00","특수사 및 코드직물 제조업","164012.874046694","463970.388993543","대기배출업소관리","특수사 및 코드직물 제조업","5종","","8","300","8","300","1288640245",
"245","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202200001","2022-03-04","","01","영업/정상","11","영업","","","","","061-844-2465","","","전라남도 보성군 조성면 귀산리 830 , 830-1","","","바이오코프주식회사","2026-03-05 08:14:11","U","2026-03-07 02:40:00","동물용 사료 및 조제식품 제조업","223058.196363152","146029.436296721","대기배출업소관리","동물용 사료 및 조제식품 제조업","5종","","8","300","8","300","2208775746",
"246","대기오염물질배출시설설치사업장","09_30_08_P","5370000","537000021202200002","2022-02-25","","01","영업/정상","11","영업","","","","","055-639-4913","","","경상남도 거제시 연초면 오비리 785 거제시환경사업소","경상남도 거제시 연초면 오비4길 56, 거제시환경사업소","53207","거제시 하수슬러지 건조시설","2026-03-05 09:49:21","U","2026-03-07 02:40:00","폐기물 처리업","347365.093011827","158904.783277291","대기배출업소관리","폐기물 처리업","4종","","24","330","24","330","6128302518",
"247","대기오염물질배출시설설치사업장","09_30_08_P","4970000","497000021202300002","2023-06-07","","01","영업/정상","11","영업","","","","","1566-2556","","","전라남도 영광군 염산면 오동리 산 31","전라남도 영광군 염산면 오동길2길 64-29, 1층","57064","(유)도로산업 염산지점","2026-03-05 13:25:37","U","2026-03-07 02:40:00","건설용 석재 채굴업","145483.920425631","189956.134954134","대기배출업소관리","건설용 석재 채굴업","4종","","10","300","10","300","4108533855",
"248","대기오염물질배출시설설치사업장","09_30_08_P","4271000","427100021200100015","2001-04-02","","01","영업/정상","11","영업","","","","","0333725127","","","강원특별자치도 영월군 한반도면 쌍용리 산5번지, 315-1번지","강원특별자치도 영월군 한반도면 후탄로 197","230-835","동광산업사","2026-03-05 14:07:15","U","2026-03-07 02:40:00","석회 제조업","318201.292244915","411320.095541538","대기배출업소관리","석회 제조업","2종","석회석,소석회비료","24","365","24","365","2250490827",
"249","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202400006","2024-06-18","","01","영업/정상","11","영업","","","","","","","","경기도 이천시 설성면 대죽리 383-4","경기도 이천시 설성면 대죽로195번길 41","17412","(주)홍인리싸이클링","2026-03-05 14:29:10","U","2026-03-07 02:40:00","폐기물 수집, 운반, 처리 및 원료 재생업","242697.6622383","404031.734179498","대기배출업소관리","폐기물 수집, 운반, 처리 및 원료 재생업","5종","","8","300","8","300","4148604058",
"250","대기오염물질배출시설설치사업장","09_30_08_P","5210000","521000021202400006","2024-06-17","","01","영업/정상","11","영업","","","","","","","","경상북도 성주군 선남면 관화리 산 1","경상북도 성주군 선남면 성주로 3758-7","40045","신영폴리머","2026-03-05 18:02:51","U","2026-03-07 02:40:00","합성수지 및 기타 플라스틱 물질 제조업","","","대기배출업소관리","합성수지 및 기타 플라스틱 물질 제조업","5종","폴리우레탄칩","8","300","","300","1745001339",
"251","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021202000008","2020-03-16","","01","영업/정상","11","영업","","","","","031-629-1648","","","경기도 이천시 백사면 신대리 112-16","경기도 이천시 백사면 원적로618번길 301-40","17310","씨제이프레시웨이(주)","2026-03-05 14:12:20","U","2026-03-07 02:40:00","도시락 및 식사용 조리식품 제조업","241155.181245926","424120.776471302","대기배출업소관리","도시락 및 식사용 조리식품 제조업","5종","반찬","9","365","9","365","6038111270",
"252","대기오염물질배출시설설치사업장","09_30_08_P","4390000","439000021202200002","2022-01-26","","01","영업/정상","11","영업","","","","","031-421-9903","","","충청북도 충주시 대소원면 영평리 536","충청북도 충주시 대소원면 기업도시2로 48","27465","(주)에이치엘사이언스","2026-03-05 09:22:58","U","2026-03-07 02:40:00","건강기능식품 제조업","273658.743521148","389342.549837088","대기배출업소관리","건강기능식품 제조업","4종","건강기능식품","8","300","8","300","1238161032",
"253","대기오염물질배출시설설치사업장","09_30_08_P","5600000","560000021202100087","2022-01-06","","01","영업/정상","11","영업","","","","","","","","경기도 포천시 관인면 초과리 530-14","경기도 포천시 관인면 창동로1586번길 113","11101","가락산업㈜","2026-03-05 17:23:46","U","2026-03-07 02:40:00","토사석 광업","220638.03376747","514992.983772156","대기배출업소관리","토사석 광업","4종","","","0","","0","",
"254","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021202500025","2026-01-02","","01","영업/정상","11","영업","","","","","","","","경상남도 함안군 칠서면 계내리 623-2","경상남도 함안군 칠서면 공단북길 100","52001","아이제이테크(주)","2026-03-05 17:09:31","U","2026-03-07 02:40:00","금속 열처리업","333848.195018756","209186.318028361","대기배출업소관리","금속 열처리업","5종","","8","280","","0","4128803057",
"255","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202600002","2026-01-14","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 통진읍 가현리 428 ,-1,-2","경기도 김포시 통진읍 율마로 243","10038","(주)루텍","2026-03-05 14:19:12","U","2026-03-07 02:40:00","폴리스티렌 발포 성형제품 제조업","164400.788178741","463503.048837296","대기배출업소관리","폴리스티렌 발포 성형제품 제조업","4종","","10","264","10","264","2578603062",
"256","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001202600001","2026-01-06","","01","영업/정상","01","영업","","","","","","","","울산광역시 남구 여천동 300-2","울산광역시 남구 납도로 103 (여천동)","44781","케이피엑스일렉트로켐(주)울산공장","2026-03-05 19:26:28","U","2026-03-07 02:40:00","","413797.099340051","226649.089375663","대기배출업소관리","그외 기타 전자부품 제조업","5종","","24","365","24","365","4048512613",
"257","대기오염물질배출시설설치사업장","09_30_08_P","5310000","531000021202500010","2026-01-06","","01","영업/정상","11","영업","","","","","761-0909","","","경상남도 진주시 상평동 231-6","경상남도 진주시 남강로 1049 (상평동)","52815","대우트럭진주정비사업소","2026-03-05 14:54:52","U","2026-03-07 02:40:00","건설 및 채광용 기계장비 제조업","300779.515476264","186168.480515758","대기배출업소관리","건설 및 채광용 기계장비 제조업","5종","","8","300","8","300","6132964970",
