번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조기수,다중이용업소여부,Unnamed: 44,record_key
254,세탁업,06_20_01_P,5530000,5770000-205-2008-00001,2008-02-19,,1,영업/정상,1,영업,,,,,031 80036699,18.0,,경기도 화성시 동탄구 반송동  132 (솔빛마을 경남아너스빌A 상가동 106호),,,경남 아너스빌 세탁,2018-05-08 16:07:49,I,2026-02-04 01:35:23,일반세탁업,206427.389349327,410717.564147173,일반세탁업,0,0,0,1,0,0,,,,임대,1,0,0,1,N,,경남아너스빌세탁_경기도화성시동탄구반송동132(솔빛마을경남아너스빌A상가동106호)
369,세탁업,06_20_01_P,5530000,5770000-205-2007-00025,2007-12-26,,3,폐업,2,폐업,2010-10-19,,,,031 80037888,51.48,,경기도 화성시 동탄구 반송동  107-2 (워터밸리 110호),,,시온세탁,2009-04-28 10:33:26,I,2026-02-04 01:35:23,일반세탁업,206320.850464476,410914.936306015,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,시온세탁_경기도화성시동탄구반송동107-2(워터밸리110호)
50,세탁업,06_20_01_P,3930000,5560000-205-2007-00014,2007-11-20,,1,영업/정상,1,영업,,,,,031 494 9621,35.1,425-828,경기도 안산시 단원구 선부동 1003 안산 중흥S-클래스 더 퍼스트,"경기도 안산시 단원구 선이로 17, A동 1층 101호 (선부동, 안산 중흥S-클래스 더 퍼스트)",15223.0,중흥세탁 전문점,2026-02-01 08:54:49,U,2026-02-03 02:40:00,일반세탁업,182335.708615076,426529.39263975,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,0,N,,중흥세탁전문점_경기도안산시단원구선부동1003안산중흥S-클래스더퍼스트
253,세탁업,06_20_01_P,5530000,5760000-205-2007-00023,2007-11-19,,3,폐업,2,폐업,2023-07-31,,,,031 226 1577,44.1,,경기도 화성시 병점구 기산동  1-3,경기도 화성시 병점구 동탄지성로 300 (기산동),,참누리세탁,2023-07-31 09:09:54,I,2026-02-04 01:35:23,일반세탁업,204554.18340561,413187.224560724,일반세탁업,1,0,0,0,0,0,,,,임대,1,0,0,1,N,,참누리세탁_경기도화성시병점구기산동1-3
252,세탁업,06_20_01_P,5530000,5740000-205-2007-00018,2007-09-20,,3,폐업,2,폐업,2008-10-02,,,,,27.0,,경기도 화성시 만세구 마도면 석교리 219-1,,,월풀빨래방,2007-09-20 09:20:17,I,2026-02-04 01:35:23,빨래방업,179878.629087325,411564.260451151,빨래방업,1,0,0,0,0,0,,,,임대,0,0,0,0,N,,월풀빨래방_경기도화성시만세구마도면석교리219-1
566,세탁업,06_20_01_P,4040000,4040000-205-2007-00002,2007-09-19,,3,폐업,2,폐업,2026-01-23,,,,031 7915245,31.49,465-010,경기도 하남시 덕풍동 691-1 하남자이상가동 105호(1층),"경기도 하남시 덕풍공원로 34 (덕풍동,하남자이상가동 105호(1층))",12973.0,자이세탁소,2026-02-03 14:21:57,U,2026-02-06 02:40:00,일반세탁업,217420.584179524,448696.531216918,일반세탁업,1,0,0,0,0,0,,,,자가,3,0,0,0,N,,자이세탁소_경기도하남시덕풍동691-1하남자이상가동105호(1층)
217,세탁업,06_20_01_P,5530000,5760000-205-2007-00017,2007-08-08,,3,폐업,2,폐업,2009-07-20,,,,031 235 2116,72.16,,경기도 화성시 병점구 병점동  810 (주공1단지 상가 지하101호),,,유림세탁소,2007-08-08 09:32:57,I,2026-02-04 01:35:23,일반세탁업,203557.307480907,411769.40333843,일반세탁업,0,1,0,0,0,0,,,,임대,1,0,0,0,N,,유림세탁소_경기도화성시병점구병점동810(주공1단지상가지하101호)
216,세탁업,06_20_01_P,5530000,5770000-205-2007-00016,2007-08-01,,3,폐업,2,폐업,2012-09-06,,,,,127.84,,경기도 화성시 동탄구 반송동  27 (동탄타워131호),"경기도 화성시 동탄구 동탄반송3길 8 (반송동,(동탄타워131호))",,동탄 I'세탁소,2009-10-15 10:26:43,I,2026-02-04 01:35:23,일반세탁업,205744.130192049,411762.692513946,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,1,N,,동탄I'세탁소_경기도화성시동탄구반송동27(동탄타워131호)
77,세탁업,06_20_01_P,5530000,5770000-205-2007-00011,2007-07-18,,3,폐업,2,폐업,2023-03-02,,,,031 6138815,36.07,,경기도 화성시 동탄구 반송동  82 (시범 한빛마을 금호어울림A 상가동 201호),,,금호세탁소,2023-03-02 16:01:43,I,2026-02-04 01:35:23,일반세탁업,205852.079328862,411529.996662727,일반세탁업,0,0,0,2,0,0,,,,임대,0,0,0,1,N,,금호세탁소_경기도화성시동탄구반송동82(시범한빛마을금호어울림A상가동201호)
250,세탁업,06_20_01_P,5530000,5770000-205-2007-00012,2007-07-18,,1,영업/정상,1,영업,,,,,031 6133440,108.16,,경기도 화성시 동탄구 반송동  128-12 1층,"경기도 화성시 동탄구 노작로2길 13, 1층 (반송동)",,현대세탁소,2022-06-15 08:57:46,I,2026-02-04 01:35:23,일반세탁업,207019.029150113,410425.052593891,일반세탁업,0,0,0,0,1,0,,,,임대,0,0,0,1,N,,현대세탁소_경기도화성시동탄구반송동128-121층
251,세탁업,06_20_01_P,5530000,5770000-205-2007-00013,2007-07-18,,3,폐업,2,폐업,2016-01-29,,,,031 6137676,26.4,,경기도 화성시 동탄구 반송동  19 (시범 한빛마을 케이씨씨 스위첸A 상가동 102호(일부)),,,KCC 스위첸,2012-01-20 14:11:27,I,2026-02-04 01:35:23,일반세탁업,206052.801170073,411958.471791364,일반세탁업,0,0,1,0,0,0,,,,임대,0,0,0,1,N,,KCC스위첸_경기도화성시동탄구반송동19(시범한빛마을케이씨씨스위첸A상가동102호(일부))
181,세탁업,06_20_01_P,5530000,5760000-205-2007-00010,2007-06-12,,1,영업/정상,1,영업,,,,,,36.19,,경기도 화성시 병점구 진안동  861-9,경기도 화성시 병점구 병점동로 129 (진안동),,삼성세탁,2018-05-08 16:03:50,I,2026-02-04 01:35:23,일반세탁업,203302.921176873,412575.860878896,일반세탁업,0,0,11,0,0,0,,,,임대,1,0,0,0,N,,삼성세탁_경기도화성시병점구진안동861-9
316,세탁업,06_20_01_P,5530000,5770000-205-2007-00009,2007-06-07,,3,폐업,2,폐업,2008-01-18,,,,031 3755947,22.2,,경기도 화성시 동탄구 영천동  651-1397 (선납재마을 성원상떼빌A 상가동 202호),,,성원세탁소,2008-01-18 09:57:47,I,2026-02-04 01:35:23,일반세탁업,209674.192538164,412041.273043377,일반세탁업,0,0,0,2,0,0,,,,임대,0,0,0,0,N,,성원세탁소_경기도화성시동탄구영천동651-1397(선납재마을성원상떼빌A상가동202호)
616,세탁업,06_20_01_P,6520000,6520000-205-2007-00001,2007-05-18,,1,영업/정상,1,영업,,,,,064 7808221,41.89,699-914,제주특별자치도 서귀포시 표선면 표선리 40-76,제주특별자치도 서귀포시 표선면 민속해안로 537,63629.0,해비치호텔세탁실,2026-02-12 16:46:41,U,2026-02-14 02:40:00,일반세탁업,185457.902016501,-19415.2169626551,일반세탁업,0,1,0,0,0,0,,,,자가,0,0,0,0,N,,해비치호텔세탁실_제주특별자치도서귀포시표선면표선리40-76
315,세탁업,06_20_01_P,5530000,5760000-205-2007-00008,2007-05-16,,3,폐업,2,폐업,2008-06-27,,,,,21.0,,경기도 화성시 병점구 반월동  360-12,,,명랑사,2007-05-28 00:00:00,I,2026-02-04 01:35:23,일반세탁업,206387.645388879,414035.718667746,일반세탁업,0,0,0,1,0,0,,,,임대,0,0,0,0,N,,명랑사_경기도화성시병점구반월동360-12
318,세탁업,06_20_01_P,5530000,5740000-205-2007-00007,2007-05-08,,3,폐업,2,폐업,2012-04-26,,,,,38.7,,경기도 화성시 만세구 우정읍 조암리 202-3,경기도 화성시 만세구 우정읍 조암로 49-4,,원풀빨래방,2007-05-08 00:00:00,I,2026-02-04 01:35:23,일반세탁업,183798.682938082,398416.159648213,일반세탁업,1,0,1,1,0,0,,,,,4,0,0,0,N,,원풀빨래방_경기도화성시만세구우정읍조암리202-3
317,세탁업,06_20_01_P,5530000,5770000-205-2007-00006,2007-05-01,,1,영업/정상,1,영업,,,,,031 6133232,38.89,,경기도 화성시 동탄구 반송동  90-2 서해더블루 1층 103호,"경기도 화성시 동탄구 노작로 203, 1층 103호 (반송동, 서해더블루)",,삼부세탁,2019-07-29 14:29:54,I,2026-02-04 01:35:23,일반세탁업,206564.449163755,411597.826518784,일반세탁업,0,0,0,2,0,0,,,,임대,0,0,0,1,N,,삼부세탁_경기도화성시동탄구반송동90-2서해더블루1층103호
312,세탁업,06_20_01_P,5530000,5760000-205-2007-00005,2007-04-17,,3,폐업,2,폐업,2010-06-23,,,,031 2250012,44.1,,경기도 화성시 병점구 병점동  520-2,,,한일세탁,2008-05-02 13:31:19,I,2026-02-04 01:35:23,일반세탁업,203274.618805258,410908.881973378,일반세탁업,3,0,2,0,0,0,,,,임대,1,0,0,0,N,,한일세탁_경기도화성시병점구병점동520-2
600,세탁업,06_20_01_P,3650000,3650000-205-2007-00005,2007-04-04,,1,영업/정상,1,영업,,,,,042 256 5800,50.7,301-811,"대전광역시 중구 문화동 1-3 센트럴파크3단지아파트 상가동 203,204호","대전광역시 중구 계백로1716번길 87, 상가동 203,204호 (문화동, 센트럴파크3단지아파트)",34963.0,센트럴파크세탁소,2026-02-10 16:35:09,U,2026-02-12 02:40:00,일반세탁업,236982.213351928,313180.00402697,일반세탁업,0,0,2,2,0,0,,,,,3,2,2,1,N,,"센트럴파크세탁소_대전광역시중구문화동1-3센트럴파크3단지아파트상가동203,204호"
483,세탁업,06_20_01_P,5530000,5740000-205-2007-00004,2007-03-13,,1,영업/정상,1,영업,,,,,031 3552858,61.62,,경기도 화성시 만세구 남양읍 남양리 2061-4 가동,"경기도 화성시 만세구 남양읍 역골로 30-7, 가동",,미광세탁,2022-02-25 16:19:35,I,2026-02-04 01:35:23,일반세탁업,184629.732983735,411233.988712103,일반세탁업,0,0,1,0,0,0,,,,,0,0,0,0,N,,미광세탁_경기도화성시만세구남양읍남양리2061-4가동
311,세탁업,06_20_01_P,5530000,5750000-205-2007-00003,2007-03-05,,3,폐업,2,폐업,2016-12-21,,,,,33.0,,경기도 화성시 효행구 봉담읍 와우리 237 신일해피트리2차아파트상가 202호,,,해피트리세탁소,2007-07-09 00:00:00,I,2026-02-04 01:35:23,일반세탁업,197944.956300509,412752.722886534,일반세탁업,2,0,2,2,0,0,,,,,1,0,0,0,N,,해피트리세탁소_경기도화성시효행구봉담읍와우리237신일해피트리2차아파트상가202호
310,세탁업,06_20_01_P,5530000,5760000-205-2007-00002,2007-02-27,,3,폐업,2,폐업,2025-06-30,,,,031 2252990,44.46,,경기도 화성시 병점구 안녕동  212 아름마을 신한미지엔아파트,"경기도 화성시 병점구 효행로707번길 35, 아름마을 신한미지엔아파트 상가동 2층 203호 (안녕동)",,신한세탁소,2025-06-30 11:29:08,I,2026-02-04 01:35:23,일반세탁업,200568.983739222,410975.000066769,일반세탁업,0,0,0,2,0,0,,,,자가,0,0,0,1,N,,신한세탁소_경기도화성시병점구안녕동212아름마을신한미지엔아파트
578,세탁업,06_20_01_P,5540000,5540000-205-2007-00009,2007-01-30,,1,영업/정상,1,영업,,,,,031 768 3334,36.33,464-807,경기도 광주시 역동 246 상가동 103호,"경기도 광주시 순암로36번길 61, 상가동 103호 (역동)",12777.0,이편한명품세탁소,2026-02-05 15:53:01,U,2026-02-07 02:40:00,일반세탁업,221797.177465462,433018.632456739,일반세탁업,0,0,0,0,0,0,,,,자가,2,0,0,1,N,,이편한명품세탁소_경기도광주시역동246상가동103호
151,세탁업,06_20_01_P,5530000,5750000-205-2007-00001,2007-01-08,,1,영업/정상,1,영업,,,,,031 2958817,98.0,,경기도 화성시 효행구 매송면 원리 178,,,미래세탁,2018-05-08 16:00:24,I,2026-02-04 01:35:23,일반세탁업,189667.56656898,419663.339675853,일반세탁업,1,0,1,0,0,0,,,,,0,0,0,0,N,,미래세탁_경기도화성시효행구매송면원리178
173,세탁업,06_20_01_P,5530000,5750000-205-2006-00024,2006-12-27,,1,영업/정상,1,영업,,,,,031 2265237,193.5,,경기도 화성시 효행구 배양동  60-5,경기도 화성시 효행구 배양북길32번길 6 (배양동),,대신기업,2025-03-10 09:27:12,I,2026-02-04 01:35:23,일반세탁업,199463.230317445,413721.061368912,일반세탁업,1,0,0,0,0,0,,,,임대,3,0,0,0,N,,대신기업_경기도화성시효행구배양동60-5
150,세탁업,06_20_01_P,5530000,5750000-205-2006-00025,2006-12-27,,3,폐업,2,폐업,2019-06-04,,,,031 2213909,25.84,,경기도 화성시 효행구 봉담읍 와우리 238 종합상가 104호,,,쌍용세탁소,2019-06-04 10:04:51,I,2026-02-04 01:35:23,일반세탁업,197301.717951812,412087.661381279,일반세탁업,1,0,1,1,0,0,,,,,0,0,0,1,N,,쌍용세탁소_경기도화성시효행구봉담읍와우리238종합상가104호
149,세탁업,06_20_01_P,5530000,5760000-205-2006-00023,2006-12-13,,3,폐업,2,폐업,2016-12-22,,,,031 2238819,37.88,,경기도 화성시 병점구 송산동  202-172 (남수원현대A 상가동 104호),경기도 화성시 병점구 화산로 8 (송산동),,토탈크린세탁소,2016-12-22 11:28:47,I,2026-02-04 01:35:23,일반세탁업,200791.069996696,411664.485271444,일반세탁업,0,0,0,0,0,0,,,,임대,1,0,0,0,N,,토탈크린세탁소_경기도화성시병점구송산동202-172(남수원현대A상가동104호)
314,세탁업,06_20_01_P,5530000,5750000-205-2006-00022,2006-11-29,,3,폐업,2,폐업,2009-01-02,,,,031 2931349,26.0,,경기도 화성시 효행구 매송면 어천리 492-1,,,어천세탁소,2007-05-30 00:00:00,I,2026-02-04 01:35:23,일반세탁업,192115.703855768,416414.876617117,일반세탁업,1,0,0,0,0,0,,,,,0,0,0,0,N,,어천세탁소_경기도화성시효행구매송면어천리492-1
442,세탁업,06_20_01_P,5530000,5740000-205-2006-00021,2006-11-17,,1,영업/정상,1,영업,,,,,031 6574005,231.84,,"경기도 화성시 만세구 우정읍 매향리 966 1, 3","경기도 화성시 만세구 우정읍 기아자동차로 95 (1, 3)",,(주)경성물류,2018-05-08 15:57:56,I,2026-02-04 01:35:23,일반세탁업,178347.843007691,392918.701206768,일반세탁업,1,0,0,0,0,0,,,,,4,0,0,0,N,,"(주)경성물류_경기도화성시만세구우정읍매향리9661,3"
313,세탁업,06_20_01_P,5530000,5760000-205-2006-00020,2006-11-10,,3,폐업,2,폐업,2013-05-14,,,,031 2362226,14.8,,경기도 화성시 병점구 병점동  819 (주공A 9단지 상가동 103호),,,주공세탁9단지,2007-04-26 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203878.190336905,412362.439256434,일반세탁업,0,0,0,0,0,0,,,,임대,2,0,0,0,N,,주공세탁9단지_경기도화성시병점구병점동819(주공A9단지상가동103호)
303,세탁업,06_20_01_P,5530000,5750000-205-2006-00027,2006-10-23,,1,영업/정상,1,영업,,,,,031 378 7178,44.8,,경기도 화성시 효행구 봉담읍 덕우리 57-4 1층 일부,"경기도 화성시 효행구 봉담읍 마당바위로 295, 1층 일부",,명품세탁소,2021-11-09 13:28:59,I,2026-02-04 01:35:23,일반세탁업,193527.966425359,406991.531034582,일반세탁업,1,0,0,0,0,0,,,,,0,0,0,0,N,,명품세탁소_경기도화성시효행구봉담읍덕우리57-41층일부
515,세탁업,06_20_01_P,5530000,5760000-205-2006-00018,2006-09-25,,1,영업/정상,1,영업,,,,,031 226 2250,25.2,,경기도 화성시 병점구 안녕동  211 동문굿모닝힐아파트,"경기도 화성시 병점구 효행로 846, 상가동 2층 204호 (안녕동, 동문굿모닝힐아파트)",,동문세탁소,2018-12-12 15:57:32,I,2026-02-04 01:35:23,일반세탁업,201847.515351632,411362.727878043,일반세탁업,0,0,2,2,0,0,,,,임대,3,0,0,1,N,,동문세탁소_경기도화성시병점구안녕동211동문굿모닝힐아파트
602,세탁업,06_20_01_P,3660000,3660000-205-2006-00013,2006-09-19,,1,영업/정상,1,영업,,,,,042471 7247,66.2,302-852,대전광역시 서구 월평동 463,"대전광역시 서구 한밭대로570번길 12-21, 1층 (월평동)",35221.0,월평세탁소,2026-02-10 08:43:05,U,2026-02-12 02:40:00,일반세탁업,232325.929098468,317479.28363133,일반세탁업,0,0,1,1,0,0,,,,임대,3,0,0,1,N,,월평세탁소_대전광역시서구월평동463
430,세탁업,06_20_01_P,5530000,5770000-205-2006-00026,2006-09-13,,3,폐업,2,폐업,2025-11-24,,,,031 2248280,28.8,,경기도 화성시 동탄구 청계동  산 49-34 202호,"경기도 화성시 동탄구 동탄순환대로21길 15, 202호 (청계동, 신안인스빌리베라1차 상가동)",,신안세탁소,2025-11-24 13:20:33,I,2026-02-04 01:35:23,일반세탁업,210389.899098698,410246.822375382,일반세탁업,15,5,1,1,0,0,,,,임대,3,0,0,0,N,,신안세탁소_경기도화성시동탄구청계동산49-34202호
67,세탁업,06_20_01_P,5530000,5750000-205-2006-00017,2006-09-07,,3,폐업,2,폐업,2018-05-02,,,,031 2272778,35.64,,경기도 화성시 효행구 봉담읍 유리 100-1 봉담기산베스트빌,경기도 화성시 효행구 봉담읍 유리마을길 81 (봉담기산베스트빌),,기산컴퓨터크리닝,2018-05-02 15:02:55,I,2026-02-04 01:35:23,일반세탁업,193975.229931582,408319.943680162,일반세탁업,2,0,1,1,0,0,,,,,0,0,0,0,N,,기산컴퓨터크리닝_경기도화성시효행구봉담읍유리100-1봉담기산베스트빌
28,세탁업,06_20_01_P,4301000,4301000-205-2006-00003,2006-09-05,,1,영업/정상,1,영업,,,,,033 4524043,36.82,,강원특별자치도 철원군 갈말읍 문혜리 1105-3,강원특별자치도 철원군 갈말읍 태봉로 1541,24031.0,하늘채,2019-05-13 15:23:59,I,2026-02-03 01:35:10,일반세탁업,227916.600064767,520305.584967315,일반세탁업,1,0,1,1,0,0,,,,임대,2,0,0,0,N,,하늘채_강원특별자치도철원군갈말읍문혜리1105-3
449,세탁업,06_20_01_P,5530000,5740000-205-2006-00016,2006-07-27,,1,영업/정상,1,영업,,,,,031 3528199,32.1,,경기도 화성시 만세구 향남읍 발안리 402,"경기도 화성시 만세구 향남읍 발안남로55번길 26-3, 1층 104호",,미소세탁소,2020-12-24 11:38:13,I,2026-02-04 01:35:23,일반세탁업,191444.903798963,403180.187246199,일반세탁업,2,0,2,2,0,0,,,,임대,0,0,0,1,N,,미소세탁소_경기도화성시만세구향남읍발안리402
66,세탁업,06_20_01_P,5530000,5750000-205-2006-00014,2006-07-05,,3,폐업,2,폐업,2018-07-23,,,,031 2253599,26.4,,경기도 화성시 효행구 기안동  371-2 (보보스프라자1층),"경기도 화성시 효행구 효행로 287 (기안동,(보보스프라자1층))",,크린몰세탁소,2018-07-23 21:28:33,I,2026-02-04 01:35:23,일반세탁업,197695.648333333,413427.779666667,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,크린몰세탁소_경기도화성시효행구기안동371-2(보보스프라자1층)
152,세탁업,06_20_01_P,5530000,5760000-205-2006-00013,2006-06-29,,3,폐업,2,폐업,2014-01-28,,,,031 2333949,29.64,,경기도 화성시 병점구 진안동  908 (진안골마을 주공A 상가동 103호),,,주공세탁,2007-03-20 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203679.353728612,412687.962483936,일반세탁업,0,0,0,1,0,0,,,,임대,0,0,0,0,N,,주공세탁_경기도화성시병점구진안동908(진안골마을주공A상가동103호)
46,세탁업,06_20_01_P,4301000,4301000-205-2006-00002,2006-06-22,,3,폐업,2,폐업,2015-04-10,,,,033 4525133,41.69,,강원특별자치도 철원군 갈말읍 문혜리 892-3,"강원특별자치도 철원군 갈말읍 두루미로 94, 1층",24031.0,문혜크리닝,2012-01-05 15:32:18,I,2026-02-03 01:35:10,일반세탁업,228065.171580214,520254.435163809,일반세탁업,4,1,1,1,0,0,,,,임대,2,0,0,0,N,,문혜크리닝_강원특별자치도철원군갈말읍문혜리892-3
560,세탁업,06_20_01_P,3420000,3420000-205-2006-00015,2006-05-30,,3,폐업,2,폐업,2026-02-03,,,,053 323 6912,108.05,701-801,대구광역시 동구 방촌동 925-59,대구광역시 동구 동촌로41길 26 (방촌동),41136.0,명품세탁할인점,2026-02-03 14:14:16,U,2026-02-06 02:40:00,일반세탁업,350144.975864563,266122.763686992,일반세탁업,3,0,1,1,0,0,,,,임대,3,0,1,0,N,,명품세탁할인점_대구광역시동구방촌동925-59
