번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,다중이용업소여부,Unnamed: 44,record_key
648,숙박업,03_11_03_P,4351000,4351000-214-2008-00003,2008-01-08,,1,영업/정상,1,영업,,,,,033 6722400,331.3,,강원특별자치도 양양군 손양면 동호리 1-72 욜로하 스테이,"강원특별자치도 양양군 손양면 선사유적로 316-64, 316-62 (2개동)",25042.0,욜로하 스테이,2026-02-11 14:02:54,U,2026-02-13 02:40:00,숙박업(생활),347918.367731599,507027.923237883,숙박업(생활),3,0,1,3,0,0,0,9,,,,자가,0.0,0.0,N,,욜로하스테이_강원특별자치도양양군손양면동호리1-72욜로하스테이
17,숙박업,03_11_03_P,5530000,5770000-201-2008-00001,2008-01-04,,1,영업/정상,1,영업,,,,,031 80038525,0.0,,경기도 화성시 동탄구 반송동  88-6 (세림프라자 801.901호),"경기도 화성시 동탄구 동탄중심상가2길 29 (반송동,(세림프라자 801.901호))",,투헤븐,2025-11-12 14:37:13,I,2026-02-04 01:35:23,여관업,206488.134535686,411588.62677092,여관업,0,0,0,0,0,0,0,26,,,,,0.0,0.0,N,,투헤븐_경기도화성시동탄구반송동88-6(세림프라자801.901호)
656,숙박업,03_11_03_P,5340000,5340000-201-2008-00001,2008-01-02,,1,영업/정상,1,영업,,,,,055 853 6677,810.87,664-805,경상남도 사천시 사천읍 수석리 276-1,경상남도 사천시 사천읍 진삼로 1467-1,52519.0,호텔꿀밤스테이,2026-02-11 17:52:35,U,2026-02-13 02:40:00,일반호텔,298941.08429843,176457.729883259,일반호텔,6,0,2,5,0,0,0,24,,,,자가,0.0,0.0,N,,호텔꿀밤스테이_경상남도사천시사천읍수석리276-1
922,숙박업,03_11_03_P,3230000,3230000-201-2007-00003,2007-12-14,,1,영업/정상,1,영업,,,,,02   4227721,1012.72,138-861,서울특별시 송파구 잠실동 181-19,서울특별시 송파구 올림픽로12길 4-12 (잠실동),5557.0,씩스티모텔,2026-02-24 10:35:32,U,2026-02-26 02:40:00,여관업,207208.057491925,445455.103805031,여관업,10,1,1,10,1,1,0,29,,,,자가,0.0,0.0,N,,씩스티모텔_서울특별시송파구잠실동181-19
453,숙박업,03_11_03_P,5020000,5030000-201-2007-00003,2007-12-13,,1,영업/정상,1,영업,,,,,,1089.29,790-902,경상북도 포항시 남구 오천읍 문덕리 314-2,경상북도 포항시 남구 오천읍 문덕로23번길 6-2,37888.0,히트모텔,2026-02-03 14:43:53,U,2026-02-06 02:40:00,여관업,416764.164174885,276010.135043188,여관업,5,0,1,4,0,0,3,24,,,,자가,0.0,0.0,N,,히트모텔_경상북도포항시남구오천읍문덕리314-2
256,숙박업,03_11_03_P,5530000,5740000-201-2007-00004,2007-12-12,,1,영업/정상,1,영업,,,,,031 354 0455,1570.71,,경기도 화성시 만세구 향남읍 평리 142,경기도 화성시 만세구 향남읍 평6길 42,,탑호텔,2023-11-22 10:26:06,I,2026-02-04 01:35:23,여관업,191743.416826201,403119.264355542,여관업,6,1,0,0,1,6,0,37,,,,임대,0.0,0.0,N,,탑호텔_경기도화성시만세구향남읍평리142
182,숙박업,03_11_03_P,5530000,5770000-201-2007-00003,2007-11-15,,3,폐업,2,폐업,2018-04-30,,,,031 80033614,1022.64,,경기도 화성시 동탄구 반송동  103-8 (타래프라자 501.601.701.801호),"경기도 화성시 동탄구 동탄중심상가1길 30 (반송동,  103-8 (타래프라자 501.601.701.801호))",,레드힐호텔,2018-04-30 13:54:04,I,2026-02-04 01:35:23,일반호텔,206342.43569043,411073.815018077,일반호텔,0,0,5,8,0,0,0,27,,,,자가,0.0,0.0,N,,레드힐호텔_경기도화성시동탄구반송동103-8(타래프라자501.601.701.801호)
121,숙박업,03_11_03_P,5530000,5740000-201-2007-00002,2007-08-06,,1,영업/정상,1,영업,,,,,031 3575955,861.24,,경기도 화성시 만세구 서신면 제부리 10-6,경기도 화성시 만세구 서신면 해안길442번길 38-7,,인터파크모텔,2021-06-17 11:48:02,I,2026-02-04 01:35:23,여관업,166652.241827349,407961.201256291,여관업,0,0,0,0,0,0,4,30,,,,,0.0,0.0,N,,인터파크모텔_경기도화성시만세구서신면제부리10-6
71,숙박업,03_11_03_P,5530000,5740000-201-2007-00001,2007-04-30,,3,폐업,2,폐업,2020-03-06,,,,,343.25,,경기도 화성시 만세구 향남읍 평리 131-13,경기도 화성시 만세구 향남읍 평4길 15,,명성장여관,2020-03-06 13:58:03,I,2026-02-04 01:35:23,여관업,191780.558089947,403175.550357185,여관업,4,1,2,3,0,0,0,13,,,,,0.0,0.0,N,,명성장여관_경기도화성시만세구향남읍평리131-13
385,숙박업,03_11_03_P,5410000,5410000-201-2007-00001,2007-03-22,,1,영업/정상,1,영업,,,,,055 521 8200,4961.0,635-891,경상남도 창녕군 부곡면 거문리 217-8,경상남도 창녕군 부곡면 온천2길 48,50365.0,키즈스테이호텔인부곡,2026-01-30 10:09:21,U,2026-02-04 11:04:37,일반호텔,344298.914619953,216723.073437533,일반호텔,0,0,1,5,1,0,0,57,,,,,0.0,0.0,N,,키즈스테이호텔인부곡_경상남도창녕군부곡면거문리217-8
1011,숙박업,03_11_03_P,3540000,3540000-201-2007-00001,2007-01-16,,1,영업/정상,1,영업,,,,,032 421 0381,817.21,403-848,인천광역시 부평구 십정동 408-9,인천광역시 부평구 동암광장로4번길 12 (십정동),21446.0,호텔료칸 고추잠자리1,2026-02-26 17:11:16,U,2026-02-28 02:40:00,여관업,173538.929358648,440965.830242915,여관업,4,1,1,4,0,0,0,44,,,,,0.0,0.0,N,,호텔료칸고추잠자리1_인천광역시부평구십정동408-9
999,숙박업,03_11_03_P,5530000,5750000-201-2006-00003,2006-12-11,,1,영업/정상,1,영업,,,,,031 3558988,764.61,,경기도 화성시 효행구 비봉면 구포리 563-1,경기도 화성시 효행구 비봉면 푸른들판로 1664,18283.0,캐슬모텔,2026-02-26 14:06:06,U,2026-02-28 02:40:00,여관업,188640.083731881,416547.423173284,여관업,4,0,1,4,0,0,0,31,,,,,0.0,0.0,N,,캐슬모텔_경기도화성시효행구비봉면구포리563-1
109,숙박업,03_11_03_P,5530000,5740000-201-2006-00002,2006-12-05,,1,영업/정상,1,영업,,,,,031 3661674,1629.76,,경기도 화성시 만세구 팔탄면 월문리 235-35,경기도 화성시 만세구 팔탄면 버들로1597번길 14-3,,월호텔주식회사,2021-04-01 11:42:02,I,2026-02-04 01:35:23,여관업,188939.047322127,401540.033274748,여관업,4,1,1,4,1,1,0,36,,,,,0.0,0.0,N,,월호텔주식회사_경기도화성시만세구팔탄면월문리235-35
97,숙박업,03_11_03_P,5530000,5740000-201-2006-00001,2006-08-08,,1,영업/정상,1,영업,,,,,031 3537833,4129.75,,경기도 화성시 만세구 향남읍 927-10,경기도 화성시 만세구 향남읍 발안공단로5길 7-23,,월드관광호텔,2024-02-26 14:53:30,I,2026-02-04 01:35:23,관광호텔,191802.064668503,398270.704200977,관광호텔,9,1,1,9,0,0,7,74,,,,자가,0.0,0.0,N,,월드관광호텔_경기도화성시만세구향남읍927-10
1008,숙박업,03_11_03_P,5670000,5670140-201-2006-00003,2006-04-24,,1,영업/정상,1,영업,,,,,055 2741600,1796.66,642-832,경상남도 창원시 성산구 상남동 22-4 모아엔트몰,"경상남도 창원시 성산구 마디미로43번길 10, 모아엔트몰 10, 11층 1001호, 1101호 (상남동)",51496.0,돈텔호텔,2026-02-26 14:08:10,U,2026-02-28 02:40:00,일반호텔,353272.318967131,192500.977838732,일반호텔,12,4,10,11,0,0,0,40,,,,자가,0.0,0.0,N,,돈텔호텔_경상남도창원시성산구상남동22-4모아엔트몰
1042,숙박업,03_11_03_P,5710000,5720000-201-2006-01001,2006-01-20,,1,영업/정상,1,영업,,,,,,401.81,360-130,충청북도 청주시 상당구 서문동 180-8 (1~3층),"충청북도 청주시 상당구 남사로93번길 27-11 (서문동,(1~3층))",28528.0,호텔메르시,2026-02-26 10:38:31,U,2026-02-28 02:40:00,여관업,243337.925980375,348104.635770742,여관업,4,1,1,3,0,0,6,11,,,,임대,0.0,0.0,N,,호텔메르시_충청북도청주시상당구서문동180-8(1~3층)
934,숙박업,03_11_03_P,4570000,4570000-201-2005-00004,2005-11-21,,1,영업/정상,1,영업,,,,,041 832 3700,1020.0,323-806,충청남도 부여군 부여읍 동남리 701-1,충청남도 부여군 부여읍 사비로54번길 8,33154.0,뷰띠크 호텔 이틀,2026-02-25 11:55:35,U,2026-02-27 02:40:00,여관업,191952.904011116,308495.476202992,여관업,3,0,1,3,0,0,3,26,,,,자가,0.0,0.0,N,,뷰띠크호텔이틀_충청남도부여군부여읍동남리701-1
806,숙박업,03_11_03_P,3860000,3891000-201-2005-00532,2005-11-16,,1,영업/정상,1,영업,,,,,032  6736364,514.56,,경기도 부천시 오정구 원종동 272-19,경기도 부천시 오정구 원종로65번길 16 (원종동),14420.0,유토피아,2026-02-20 10:31:04,U,2026-02-22 02:40:00,여관업,182906.839773876,446961.790250689,여관업,4,1,1,4,1,1,0,19,,,,,0.0,0.0,N,,유토피아_경기도부천시오정구원종동272-19
211,숙박업,03_11_03_P,5530000,5740000-201-2005-00005,2005-10-04,,1,영업/정상,1,영업,,,,,031 355 2725,564.52,,경기도 화성시 만세구 남양읍 남양리 1265-23 외 1필지,"경기도 화성시 만세구 남양읍 남양시장로55번길 36 (남양동,외 1필지)",,리버빌,2017-11-27 15:45:04,I,2026-02-04 01:35:23,여관업,183817.792918575,412060.175969139,여관업,5,1,1,5,0,0,18,6,,,,,0.0,0.0,N,,리버빌_경기도화성시만세구남양읍남양리1265-23외1필지
532,숙박업,03_11_03_P,3490000,3490000-201-2005-00004,2005-08-30,,1,영업/정상,1,영업,,,,,032 7461536,1107.57,400-833,인천광역시 중구 운서동 2802-3 신비프라자 301동,"인천광역시 중구 신도시남로142번길 5, 301동 (운서동,신비프라자)",22371.0,렉스호텔,2026-02-06 12:25:59,U,2026-02-08 02:40:00,여관업,154939.787433683,443667.78881024,여관업,5,0,3,5,0,0,0,32,,,,자가,0.0,0.0,N,,렉스호텔_인천광역시중구운서동2802-3신비프라자301동
138,숙박업,03_11_03_P,5530000,5740000-201-2005-00004,2005-06-20,,1,영업/정상,1,영업,,,,,031 3548202,1912.11,,경기도 화성시 만세구 팔탄면 월문리 235-58 외 1필지,경기도 화성시 만세구 팔탄면 버들로1597번길 22-6 (외 1필지),,아이비모텔,2017-11-27 16:24:57,I,2026-02-04 01:35:23,여관업,188931.155817096,401600.018772136,여관업,4,1,1,4,1,1,0,41,,,,,0.0,0.0,N,,아이비모텔_경기도화성시만세구팔탄면월문리235-58외1필지
137,숙박업,03_11_03_P,5530000,5740000-201-2005-00003,2005-05-26,,1,영업/정상,1,영업,,,,,031 3565810,712.0,,경기도 화성시 만세구 남양읍 활초리 79-1,경기도 화성시 만세구 남양읍 홍난파길87번길 28-3,,버킹검모텔,2017-11-27 15:44:39,I,2026-02-04 01:35:23,여관업,185695.743179284,408849.625048524,여관업,4,0,0,0,0,0,0,27,,,,,0.0,0.0,N,,버킹검모텔_경기도화성시만세구남양읍활초리79-1
829,숙박업,03_11_03_P,5440000,5440000-201-2005-00003,2005-05-02,,1,영업/정상,1,영업,,,,,055 8842393,990.0,667-801,경상남도 하동군 하동읍 목도리 293,경상남도 하동군 하동읍 목도1길 7-16,52333.0,모멘트H+,2026-02-20 15:57:40,U,2026-02-22 02:40:00,여관업,270412.241485084,171913.182292937,여관업,0,0,0,0,0,0,18,0,,,,,0.0,0.0,N,,모멘트H+_경상남도하동군하동읍목도리293
843,숙박업,03_11_03_P,3540000,3540000-201-2005-00001,2005-02-23,,1,영업/정상,1,영업,,,,,032 5020844,237.98,403-853,인천광역시 부평구 청천동 179-17,인천광역시 부평구 세월천로 44-2 (청천동),21312.0,큐 모텔,2026-02-23 10:44:50,U,2026-02-25 02:40:00,여관업,173799.637701602,445699.434277621,여관업,4,1,3,4,0,0,0,13,,,,임대,0.0,0.0,N,,큐모텔_인천광역시부평구청천동179-17
979,숙박업,03_11_03_P,5430000,5430000-214-2005-00004,2005-02-07,,1,영업/정상,1,영업,,,,,055 8674710,1112.31,668-841,경상남도 남해군 삼동면 물건리 5-1,경상남도 남해군 삼동면 동부대로1122번길 132-52,52447.0,남해시즌관광호텔,2026-02-25 16:22:15,U,2026-02-27 02:40:00,숙박업(생활),296273.574585657,145308.312196497,숙박업(생활),6,1,2,6,0,0,32,5,,,,자가,0.0,0.0,N,,남해시즌관광호텔_경상남도남해군삼동면물건리5-1
286,숙박업,03_11_03_P,5530000,5740000-201-2005-00002,2005-02-03,,1,영업/정상,1,영업,,,,,031 3527977,2091.88,,경기도 화성시 만세구 향남읍 평리 131-3 외1필지,경기도 화성시 만세구 향남읍 평4길 13 (외1필지),,스테이13,2025-06-02 13:51:15,I,2026-02-04 01:35:23,일반호텔,191797.487594075,403169.476400219,일반호텔,7,1,1,1,0,0,5,30,,,,자가,0.0,0.0,N,,스테이13_경기도화성시만세구향남읍평리131-3외1필지
296,숙박업,03_11_03_P,5530000,5760000-201-2005-00001,2005-01-06,,1,영업/정상,1,영업,,,,,031 221 5050,745.79,,경기도 화성시 병점구 병점동  382-2 미라클프라자 8층,"경기도 화성시 병점구 떡전골로 96-4, 8층 (병점동, 미라클프라자)",,호텔강남스타일,2025-04-23 11:51:57,I,2026-02-04 01:35:23,여관업,202975.729734666,411680.382141823,여관업,0,0,8,0,0,0,2,25,,,,자가,0.0,0.0,N,,호텔강남스타일_경기도화성시병점구병점동382-2미라클프라자8층
882,숙박업,03_11_03_P,4490000,5660000-201-2004-00013,2004-11-25,,1,영업/정상,1,영업,,,,,041 577 3123,1813.58,331-945,충청남도 천안시 서북구 쌍용동 211-3,충청남도 천안시 서북구 차돌들길 11-10 (쌍용동),31180.0,드라파호텔,2026-02-24 15:54:25,U,2026-02-26 02:40:00,숙박업 기타,211364.817819555,366233.294002989,숙박업 기타,8,1,0,0,0,0,0,42,,,,자가,0.0,0.0,N,,드라파호텔_충청남도천안시서북구쌍용동211-3
865,숙박업,03_11_03_P,4671000,4671000-201-2004-00006,2004-10-20,,1,영업/정상,1,영업,,,,,063 4716969,1091.84,,전북특별자치도 군산시 나운동 860-4,전북특별자치도 군산시 부곡3길 5-3 (나운동),54141.0,지세븐(G7) 군산점,2026-02-23 10:22:40,U,2026-02-25 02:40:00,여관업,171880.195056919,273567.96487377,여관업,5,1,1,5,0,1,1,26,,,,자가,0.0,0.0,N,,지세븐(G7)군산점_전북특별자치도군산시나운동860-4
881,숙박업,03_11_03_P,5060000,5060000-201-2004-00009,2004-10-18,,1,영업/정상,1,영업,,,,,054 4327477,387.72,740-811,경상북도 김천시 대항면 덕전리 1346,경상북도 김천시 대항면 덕전길 234,39569.0,카오스모텔,2026-02-24 14:54:02,U,2026-02-26 02:40:00,여관업,293325.627068983,292542.700283252,여관업,2,0,1,2,0,0,0,13,,,,자가,0.0,0.0,N,,카오스모텔_경상북도김천시대항면덕전리1346
744,숙박업,03_11_03_P,4620000,4620000-214-2004-00008,2004-09-09,,1,영업/정상,1,영업,,,,,041 6720057,1072.07,357-965,충청남도 태안군 안면읍 창기리 1269-162,충청남도 태안군 안면읍 백사장1길 125-4,32162.0,준스타,2026-02-19 16:48:49,U,2026-02-21 02:40:00,숙박업(생활),138717.165507505,342834.530339891,숙박업(생활),4,1,1,3,0,0,11,21,,,,자가,0.0,0.0,N,,준스타_충청남도태안군안면읍창기리1269-162
277,숙박업,03_11_03_P,5530000,5740000-201-2004-00011,2004-09-01,,1,영업/정상,1,영업,,,,,031 3529094,2079.64,,경기도 화성시 만세구 향남읍 평리 76-5,경기도 화성시 만세구 향남읍 평4길 14,,지세븐(G-7)호텔,2025-07-23 13:52:55,I,2026-02-04 01:35:23,여관업,191833.300051163,403196.584395103,여관업,0,0,0,0,0,0,0,40,,,,,0.0,0.0,N,,지세븐(G-7)호텔_경기도화성시만세구향남읍평리76-5
492,숙박업,03_11_03_P,4000000,4000000-201-2004-00008,2004-08-23,,1,영업/정상,1,영업,,,,,031 376 0811,1811.24,447-140,경기도 오산시 궐동 609-5,경기도 오산시 수목원로 318 (궐동),18123.0,레인보우호텔,2026-02-05 11:33:05,U,2026-02-07 02:40:00,여관업,204635.102531057,406735.584495335,여관업,8,1,1,8,0,0,0,42,,,,자가,0.0,0.0,N,,레인보우호텔_경기도오산시궐동609-5
538,숙박업,03_11_03_P,3330000,3330000-201-2004-00020,2004-07-22,,3,폐업,2,폐업,2026-02-06,,,,051 7826500,1587.06,612-831,부산광역시 해운대구 재송동 1071-2,부산광역시 해운대구 해운대로 109 (재송동),48055.0,WOW모텔,2026-02-06 15:39:05,U,2026-02-08 02:40:00,여관업,393143.808459927,189648.10532805,여관업,7,1,2,7,1,1,1,41,,,,자가,0.0,0.0,N,,WOW모텔_부산광역시해운대구재송동1071-2
796,숙박업,03_11_03_P,3910000,3910038-201-2004-00005,2004-07-20,,1,영업/정상,1,영업,,,,,031 6813056,1672.4,451-811,경기도 평택시 현덕면 권관리 634-4,"경기도 평택시 현덕면 서동대로 130, 가동",17948.0,K모텔,2026-02-20 16:25:05,U,2026-02-22 02:40:00,여관업,191632.434663715,379978.592571145,여관업,5,1,1,5,1,1,2,36,,,,자가,,,N,,K모텔_경기도평택시현덕면권관리634-4
887,숙박업,03_11_03_P,3460000,3460000-201-2004-00005,2004-07-02,,1,영업/정상,1,영업,,,,,053 2812500,807.84,706-817,대구광역시 수성구 범어동 38-8,대구광역시 수성구 상록로 22-4 (범어동),42019.0,넘버25호텔,2026-02-24 09:24:35,U,2026-02-26 02:40:00,여관업,346652.803988117,263581.444131097,여관업,5,1,1,5,0,0,0,23,,,,임대,0.0,0.0,N,,넘버25호텔_대구광역시수성구범어동38-8
335,숙박업,03_11_03_P,3540000,3540000-201-2004-00006,2004-06-30,,1,영업/정상,1,영업,,,,,032 5012828,1573.17,403-824,인천광역시 부평구 부평동 581-4,인천광역시 부평구 경원대로1431번길 37 (부평동),21395.0,호텔 배가(VEGA),2026-02-02 17:10:38,U,2026-02-04 02:40:00,여관업,175797.507346005,443414.699834731,여관업,8,0,1,8,0,0,0,34,,,,자가,0.0,0.0,N,,호텔배가(VEGA)_인천광역시부평구부평동581-4
222,숙박업,03_11_03_P,5530000,5740000-201-2004-00010,2004-06-18,,3,폐업,2,폐업,2018-10-30,,,,031 355 0288,882.0,,경기도 화성시 만세구 서신면 238-13,경기도 화성시 만세구 서신면 마도로 70-10,,화성파크,2018-10-30 13:15:57,I,2026-02-04 01:35:23,일반호텔,174604.712302739,408644.048249472,일반호텔,0,0,0,0,0,0,0,27,,,,,0.0,0.0,N,,화성파크_경기도화성시만세구서신면238-13
448,숙박업,03_11_03_P,5390000,5390000-201-2004-00004,2004-06-11,,1,영업/정상,1,영업,,,,,055 573 0066,1056.4,636-805,경상남도 의령군 의령읍 서동리 279-2,경상남도 의령군 의령읍 의병로6길 8,52138.0,아비숑모텔,2026-02-04 09:41:31,U,2026-02-06 02:40:00,여관업,313918.824470946,203019.273844474,여관업,6,0,1,6,0,0,3,26,,,,자가,0.0,0.0,N,,아비숑모텔_경상남도의령군의령읍서동리279-2
589,숙박업,03_11_03_P,5420000,5420000-201-2004-00001,2004-05-11,,3,폐업,2,폐업,2026-02-09,,,,,323.15,638-807,경상남도 고성군 고성읍 월평리 358-1,경상남도 고성군 고성읍 월평1길 47,52948.0,그린모텔,2026-02-09 11:37:25,U,2026-02-11 02:40:00,여관업,322984.894949192,161269.052977448,여관업,3,1,2,3,0,0,1,8,,,,임대,0.0,0.0,N,,그린모텔_경상남도고성군고성읍월평리358-1
215,숙박업,03_11_03_P,5530000,5740000-201-2004-00009,2004-04-30,,3,폐업,2,폐업,2011-04-27,,,,031 355 7344,1877.76,,경기도 화성시 만세구 서신면 송교리 476-7,,,타임모텔,2008-06-18 13:12:09,I,2026-02-04 01:35:23,일반호텔,169847.891789845,407349.623066035,일반호텔,0,0,0,0,0,0,0,40,,,,,0.0,0.0,N,,타임모텔_경기도화성시만세구서신면송교리476-7
20,숙박업,03_11_03_P,5530000,5740000-201-2004-00008,2004-04-27,,1,영업/정상,1,영업,,,,,031 351 5414,1926.81,,경기도 화성시 만세구 우정읍 매향리 935-1,경기도 화성시 만세구 우정읍 고온리안길102번길 26,,화성발리호텔,2017-11-27 16:20:58,I,2026-02-04 01:35:23,여관업,177392.399795709,393013.105762146,여관업,0,0,0,0,0,0,8,30,,,,,0.0,0.0,N,,화성발리호텔_경기도화성시만세구우정읍매향리935-1
321,숙박업,03_11_03_P,5060000,5060000-201-2004-00004,2004-04-09,,1,영업/정상,1,영업,,,,,054 430 8925,1276.51,740-976,경상북도 김천시 부곡동 428-16,경상북도 김천시 가메실4길 8 (부곡동),39626.0,호텔꿀스테이,2026-02-02 16:00:50,U,2026-02-04 02:40:00,일반호텔,299266.072751724,292007.083349027,일반호텔,6,1,1,6,1,1,2,31,,,,자가,0.0,0.0,N,,호텔꿀스테이_경상북도김천시부곡동428-16
