번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
939,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201300010,2017-02-06,,3,폐업,2,폐업,2022-02-07,,,,,,,,강원특별자치도 삼척시 원덕읍 삼척로 734,245-803,한국남부발전(주) 삼척발전본부 (통합관리-재지정),2022-02-08 11:50:06,I,2026-02-13 00:20:38,,407602.129757552,412379.695341186,,,,,,,,,,,한국남부발전(주)삼척발전본부(통합관리-재지정)_
1059,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001197400002,2017-02-06,,1,영업/정상,1,영업,,,,,0328708700,,,인천광역시 남구 도화동  825번지,인천광역시 남구 송림로307번길 132 (도화동),402-060,이건산업(주),2026-02-11 15:59:42,U,2026-02-13 02:40:00,,,,대기배출업소관리,"박판, 합판 및 강화목제품 제조업",1종,합판 등,0.0,0.0,0.0,0.0,,,이건산업(주)_인천광역시남구도화동825번지
1274,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200600003,2017-02-03,,1,영업/정상,1,영업,,,,,0334349422,,,,강원특별자치도 홍천군 도둔길 49,250-711,(주)삼양패키징 홍천공장,2022-02-08 14:46:19,I,2026-02-13 17:57:07,,274091.131503479,465814.991902042,대기배출업소관리,포장용 플라스틱 성형용기 제조업,5종,페트병,0.0,0.0,0.0,0.0,7228500150.0,,(주)삼양패키징홍천공장_
776,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021201700008,2017-01-31,,4,취소/말소/만료/정지/중지,4,폐쇄,2026-02-10,,,,,,,경기도 김포시 통진읍 836,"경기도 김포시 통진읍 율마로151번길 164, 가동",10038,희성알루미늄,2026-02-10 16:43:30,U,2026-02-12 02:40:00,"알루미늄 압연, 압출 및 연신제품 제조업",163771.846662041,462788.085926379,대기배출업소관리,"알루미늄 압연, 압출 및 연신제품 제조업",5종,알루미늄코일,8.0,300.0,,0.0,5470900332.0,,희성알루미늄_경기도김포시통진읍836
597,대기오염물질배출시설설치사업장,09_30_08_P,5250000,525000021201700001,2017-01-24,,1,영업/정상,11,영업,,,,,0547874544,,,경상북도 울진군 기성면 봉산리 810-1,경상북도 울진군 기성면 기성로 287,36353,(주)공항레미콘,2026-02-09 19:52:26,U,2026-02-11 02:40:00,레미콘 제조업,419731.689022058,365757.412323289,대기배출업소관리,레미콘 제조업,4종,,8.0,300.0,8.0,300.0,7168700824.0,,(주)공항레미콘_경상북도울진군기성면봉산리810-1
887,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200400050,2017-01-23,,3,폐업,2,폐업,2022-02-07,,,,0337425181,,,강원특별자치도 원주시 우산동  411-6,강원특별자치도 원주시 우산공단길 10 (우산동),220-952,한일전기(주) (재지정),2022-02-08 11:53:55,I,2026-02-13 00:20:38,,283375.420192584,430796.986639075,,,,,,,,,,,한일전기(주)(재지정)_강원특별자치도원주시우산동411-6
1026,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201700003,2017-01-23,,3,폐업,2,폐업,2022-02-07,,,,,,,,강원특별자치도 원주시 문막읍 문막공단길 192,26362,"한국모노레일(재지정, 배출시설 폐쇄)",2022-04-29 16:53:30,I,2026-02-13 00:20:38,,271579.051393213,421603.605436146,,,,,,,,,,,"한국모노레일(재지정,배출시설폐쇄)_"
1771,대기오염물질배출시설설치사업장,09_30_08_P,6310000,631000001200600036,2017-01-20,,1,영업/정상,1,영업,,,,,,,,울산광역시 북구 매곡동   매곡지방산업단지 3-15,울산광역시 북구 매곡산업1길 29 (매곡동),44222,진흥공업(주)울산지점,2026-02-12 17:36:54,U,2026-02-14 02:40:00,,414174.886174391,240715.772259392,대기배출업소관리,자동차 차체용 부품 제조업,5종,,0.0,0.0,0.0,0.0,6208509869.0,,진흥공업(주)울산지점_울산광역시북구매곡동매곡지방산업단지3-15
1324,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201300013,2017-01-17,,3,폐업,2,폐업,2022-02-07,,,,0337447480,,,,강원특별자치도 원주시 문막읍 동화공단로 68-1,26365,(주)태진금속(재정리),2022-02-08 10:41:01,I,2026-02-13 17:57:07,,274692.005504376,426260.78792492,대기배출업소관리,1차 금속 제조업,5종,오일휠터,0.0,0.0,0.0,0.0,,,(주)태진금속(재정리)_
1489,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201700002,2017-01-17,,1,영업/정상,1,영업,,,,,,,,,강원특별자치도 원주시 문막읍 세오름길 38,26363,(주)태진금속 원주지점,2017-02-09 18:21:34,I,2026-02-13 17:57:07,,273159.170940769,425714.560841735,대기배출업소관리,,5종,,8.0,250.0,,0.0,2248526919.0,,(주)태진금속원주지점_
1381,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001197200001,2017-01-12,,3,폐업,2,폐업,2022-02-07,,,,0336403254,,,강원특별자치도 강릉시 강동면 안인리 200,강원특별자치도 강릉시 강동면 대동길 151,210-824,한국남동발전(주)영동화력(통합관리-재지정),2022-02-08 12:55:46,I,2026-02-13 17:57:07,,374396.388661492,472404.40075571,대기배출업소관리,발전업,1종,화력발전,24.0,365.0,0.0,0.0,,,한국남동발전(주)영동화력(통합관리-재지정)_강원특별자치도강릉시강동면안인리200
1488,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201700001,2017-01-10,,1,영업/정상,1,영업,,,,,0332588699,,,,강원특별자치도 춘천시 후석로462번길 53 (후평동),24232,춘천기계공업고등학교,2017-02-09 18:21:34,I,2026-02-13 17:57:07,,265663.145458572,487909.741732407,대기배출업소관리,,5종,,,0.0,,0.0,2218301287.0,,춘천기계공업고등학교_
1985,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200400220,2017-01-10,,1,영업/정상,1,영업,,,,,0327226011,,,인천광역시 서구 가좌1동  570번지 7호,인천광역시 서구 장고개로 138 (가좌동),404-812,주식회사 성보,2026-02-13 11:09:27,U,2026-02-15 02:40:00,,170985.34645425,442013.968468844,대기배출업소관리,기타 제철 및 제강업,1종,중장비부품,10.0,300.0,0.0,0.0,1348100675.0,,주식회사성보_인천광역시서구가좌1동570번지7호
1323,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200300006,2017-01-06,,1,영업/정상,1,영업,,,,,0337329700,,,강원특별자치도 원주시 문막읍 반계리 2224,강원특별자치도 원주시 문막읍 문막공단길 196,220-805,이화PNC,2022-05-31 15:10:50,I,2026-02-13 17:57:07,,271579.214852463,421709.989356394,대기배출업소관리,플라스틱제품 제조업,4종,화장품케이스,8.0,0.0,0.0,0.0,,,이화PNC_강원특별자치도원주시문막읍반계리2224
193,대기오염물질배출시설설치사업장,09_30_08_P,6290000,629000001200400048,2017-01-06,,1,영업/정상,1,영업,,,,,0629513717,,,광주광역시 광산구 오선동 546-13,광주광역시 광산구 하남산단8번로 26 (오선동),62214,이화산업(주),2026-02-03 09:37:25,U,2026-02-06 02:40:00,,181602.670285988,189911.094874925,대기배출업소관리,기타 기초무기화학물질 제조업,3종,액반,0.0,0.0,0.0,0.0,4108123873.0,,이화산업(주)_광주광역시광산구오선동546-13
811,대기오염물질배출시설설치사업장,09_30_08_P,6480000,648000001197600002,2017-01-04,,1,영업/정상,1,영업,,,,,0552603175,,,경상남도 창원시 가음정동  391-2번지,경상남도 창원시 성산구 성산패총로 170 (가음정동),642-711,엘지전자㈜창원1공장,2026-02-10 10:18:40,U,2026-02-12 02:40:00,,353240.613697726,191099.409801746,대기배출업소관리,조립제품 제조업,2종,전자제품,21.0,295.0,0.0,0.0,1078614075.0,,엘지전자㈜창원1공장_경상남도창원시가음정동391-2번지
185,대기오염물질배출시설설치사업장,09_30_08_P,6310000,631000001200400125,2017-01-03,,1,영업/정상,1,영업,,,,,0522570110,,,울산광역시 남구 용연동 579-4 삼영기업(주),"울산광역시 남구 용연로98번길 28, 삼영기업(주) (용연동)",44784,삼영기업(주),2026-02-04 16:51:09,U,2026-02-06 02:40:00,,413817.356769538,223081.200756342,대기배출업소관리,금속캔 및 기타 포장용기 제조업,5종,,8.0,0.0,0.0,0.0,6108132176.0,,삼영기업(주)_울산광역시남구용연동579-4삼영기업(주)
2035,대기오염물질배출시설설치사업장,09_30_08_P,4060000,406000021201600085,2017-01-03,,4,취소/말소/만료/정지/중지,4,폐쇄,2026-02-12,,,,0319432142,,,경기도 파주시 광탄면 마장리 305-1,경기도 파주시 광탄면 소라울1길 153-19 (마장리 305-1),10952,정삼산업,2026-02-13 08:37:20,U,2026-02-15 02:40:00,,188312.9421793,475925.935070909,대기배출업소관리,,5종,,8.0,300.0,,0.0,1410512699.0,,정삼산업_경기도파주시광탄면마장리305-1
1848,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700001,2017-01-02,,1,영업/정상,11,영업,,,,,031 494 6016,,,경기도 안산시 단원구 원시동 782-2,"경기도 안산시 단원구 산단로68번길 11 (원시동, (주)부흥산업사)",15434,(주)부흥산업사,2026-02-12 09:31:28,U,2026-02-14 02:40:00,사진용 화학제품 및 감광재료 제조업,181147.709397563,422246.781092896,대기배출업소관리,사진용 화학제품 및 감광재료 제조업,4종,중아황산소다,,0.0,,300.0,1348104405.0,,(주)부흥산업사_경기도안산시단원구원시동782-2
286,대기오염물질배출시설설치사업장,09_30_08_P,6540000,654000001201400077,2017-01-02,,1,영업/정상,1,영업,,,,,0634622455,,,,전북특별자치도 군산시 외항1길 32-19 (소룡동),573-880,(주)한농화성 군산2공장,2026-02-03 13:41:10,U,2026-02-06 02:40:00,,170304.427327867,275676.33599354,대기배출업소관리,그외 기타 분류안된 화학제품 제조업,4종,에톡시레이티드비스페놀A디아크릴레이트,24.0,300.0,0.0,0.0,,,(주)한농화성군산2공장_
1060,대기오염물질배출시설설치사업장,09_30_08_P,6310000,631000001200900008,2016-12-30,,1,영업/정상,1,영업,,,,,,,,울산광역시 북구 진장동 937번지 9호,울산광역시 북구 염포로 248-12 (진장동),44259,대양범퍼,2026-02-11 09:15:43,U,2026-02-13 02:40:00,,414535.876748741,231531.278399454,대기배출업소관리,도장 및 기타 피막처리업,5종,,8.0,0.0,0.0,0.0,4240901284.0,,대양범퍼_울산광역시북구진장동937번지9호
5,대기오염물질배출시설설치사업장,09_30_08_P,6470000,647000001201600011,2016-12-28,,1,영업/정상,1,영업,,,,,0544780516,,,경상북도 구미시 산동읍 봉산리 521번지,경상북도 구미시 산동읍 첨단기업로 178,39168,에이지씨화인테크노한국(주),2026-02-01 23:11:21,U,2026-02-03 02:40:00,,330447.604002952,295233.252541339,대기배출업소관리,판유리 제조업,1종,,0.0,0.0,0.0,0.0,,,에이지씨화인테크노한국(주)_경상북도구미시산동읍봉산리521번지
1277,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201500002,2016-12-26,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 원주시 지정면 신평리 420번지 1호,강원특별자치도 원주시 지정면 신평로 2,26348,한국중부발전(주) (재지정),2022-02-08 11:53:36,I,2026-02-13 17:57:07,,278788.63568264,430485.361550863,대기배출업소관리,화력 발전업,1종,전기,24.0,320.0,0.0,0.0,,,한국중부발전(주)(재지정)_강원특별자치도원주시지정면신평리420번지1호
882,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201200004,2016-12-22,,3,폐업,2,폐업,2020-07-27,,,,,,,강원특별자치도 강릉시 옥계면 주수리  179번지 2호 외 38필지,강원특별자치도 강릉시 옥계면 금진솔밭길 104 (외 38필지),210-833,(주)포스코,2020-07-28 13:56:46,I,2026-02-13 00:20:38,,380558.590559551,459623.631550802,,,,,,,,,,,(주)포스코_강원특별자치도강릉시옥계면주수리179번지2호외38필지
1395,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001199100002,2016-12-22,,1,영업/정상,1,영업,,,,,0333705604,,,강원특별자치도 영월군 한반도면 신천리 641번지,강원특별자치도 영월군 한반도면 화랏길 57,26212,한일현대시멘트㈜ 영월공장,2023-01-16 13:31:34,I,2026-02-13 17:57:07,,317368.27080858,415219.021151732,대기배출업소관리,시멘트 제조업,1종,시멘트,24.0,365.0,0.0,0.0,2258501153.0,,한일현대시멘트㈜영월공장_강원특별자치도영월군한반도면신천리641번지
1102,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021201600167,2016-12-22,,1,영업/정상,11,영업,,,,,031-996-5478,,,"경기도 김포시 통진읍 귀전리 451-2 , 451-3, 451-4, 452-1, 453-1, 453-3, 453-4","경기도 김포시 통진읍 월하로 471 (귀전리 451-2, 451-3, 451-4, 452-1, 453-1, 453-3, 453-4)",10010,한양기업(주),2026-02-11 09:12:49,U,2026-02-13 02:40:00,금속 가구 제조업,165374.014469831,467785.909877456,대기배출업소관리,금속 가구 제조업,4종,금속가구,,0.0,,0.0,1318125361.0,,"한양기업(주)_경기도김포시통진읍귀전리451-2,451-3,451-4,452-1,453-1,453-3,453-4"
1289,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201100007,2016-12-13,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 원주시 문막읍 반계리  2238번지,강원특별자치도 원주시 문막읍 문막공단길 108,,(주)대우에스티,2016-12-13 09:01:45,I,2026-02-13 17:57:07,,270801.453997758,421264.023748289,대기배출업소관리,금속가공제품 제조업;기계 및 가구 제외,3종,철골,,0.0,,0.0,,,(주)대우에스티_강원특별자치도원주시문막읍반계리2238번지
671,대기오염물질배출시설설치사업장,09_30_08_P,3730000,373000021201600028,2016-12-13,,1,영업/정상,11,영업,,,,,,,,울산광역시 울주군 웅촌면 고연리 172,울산광역시 울주군 웅촌면 고연공단4길 10-16,44968,동화수지,2026-02-09 13:03:16,U,2026-02-11 02:40:00,,397757.670026241,217651.736635688,대기배출업소관리,,5종,,,0.0,,300.0,6211052769.0,,동화수지_울산광역시울주군웅촌면고연리172
904,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001200700030,2016-12-12,,3,폐업,2,폐업,2022-02-07,,,,,,,,강원특별자치도 영월군 한반도면 쌍용로 89,26214,쌍용양회공업(주) 영월공장 (재지정),2022-02-08 11:28:42,I,2026-02-13 00:20:38,,317347.502944123,410181.464799262,,,,,,,,,,,쌍용양회공업(주)영월공장(재지정)_
184,대기오염물질배출시설설치사업장,09_30_08_P,6310000,631000001200400021,2016-12-12,,1,영업/정상,1,영업,,,,,0522804834,,,울산광역시 북구 양정동  700번지,울산광역시 북구 염포로 700 (양정동),683-791,현대자동차(주)울산공장,2026-02-03 14:53:49,U,2026-02-06 02:40:00,,416245.716345083,229100.078128485,대기배출업소관리,자동차 제조업,1종,자동차,0.0,0.0,0.0,0.0,6208500010.0,,현대자동차(주)울산공장_울산광역시북구양정동700번지
480,대기오염물질배출시설설치사업장,09_30_08_P,6290000,629000001200400004,2016-11-25,,1,영업/정상,1,영업,,,,,0629506183,,,"광주광역시 광산구 오선동  271, 272",광주광역시 광산구 하남산단6번로 107 (오선동),506-723,삼성전자(주)하남사업장,2026-02-06 14:14:33,U,2026-02-08 02:40:00,,182370.144227651,189464.591873446,대기배출업소관리,기타 가정용 전기기기 제조업,2종,"냉장고, 세탁기, 청소기모터부품",20.0,360.0,0.0,0.0,1248100998.0,,"삼성전자(주)하남사업장_광주광역시광산구오선동271,272"
1484,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001200800007,2016-11-22,,1,영업/정상,1,영업,,,,,0222705114,,,강원특별자치도 동해시 삼화동  쌍용양회동해공장,강원특별자치도 동해시 효자로 246 (삼화동),25744,쌍용씨앤이(주)동해공장,2023-04-14 17:32:41,I,2026-02-13 17:57:07,,380626.747708577,444096.368741225,대기배출업소관리,시멘트 제조업,1종,시멘트,24.0,360.0,0.0,0.0,2228500096.0,,쌍용씨앤이(주)동해공장_강원특별자치도동해시삼화동쌍용양회동해공장
482,대기오염물질배출시설설치사업장,09_30_08_P,6290000,629000001200400235,2016-11-13,,1,영업/정상,1,영업,,,,,0629705071,,,광주광역시 북구 오룡동  1119,광주광역시 북구 앰코로 70 (오룡동),500-480,삼성전자(주)광주2사업장,2026-02-06 14:15:38,U,2026-02-08 02:40:00,,186730.810769657,191810.525908249,대기배출업소관리,그외 기타 분류안된 금속가공제품 제조업,2종,가전제품,20.0,300.0,0.0,0.0,1248100998.0,,삼성전자(주)광주2사업장_광주광역시북구오룡동1119
