번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,휴게실면적,사무실면적,탈의실면적,회원모집총인원,세부업종명,법인명,Unnamed: 40,record_key
480,체력단련장업,10_42_01_P,3140000,CDFH3301062023000007,2023-03-29,,1,영업/정상,13,영업중,,,,,,872.57,,서울특별시 양천구 목동 907-14 벽산미라지타워,"서울특별시 양천구 목동동로 385, 지하1층 (목동, 벽산미라지타워)",7983.0,주식회사 브이업짐 목동점,2026-02-12 13:18:56,U,2026-02-14 02:40:00,,189280.689807363,448186.345367659,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,주식회사브이업짐목동점_서울특별시양천구목동907-14벽산미라지타워
23,체력단련장업,10_42_01_P,4010000,CDFH3301062023000005,2023-03-15,,3,폐업,3,폐업,2026-01-30,,,,031-314-9690,318.49,,경기도 시흥시 장곡동 895-5,"경기도 시흥시 황고개로 531, 401~403호 (장곡동)",15002.0,스트롱거 짐,2026-02-02 13:23:35,U,2026-02-04 02:40:00,,181169.740102257,430726.162195521,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,스트롱거짐_경기도시흥시장곡동895-5
479,체력단련장업,10_42_01_P,3140000,CDFH3301062023000006,2023-03-11,,1,영업/정상,13,영업중,,,,,,284.0,,서울특별시 양천구 신월동 536-3 도이치빌딩,"서울특별시 양천구 신월로 177, 도이치빌딩 지하1층 (신월동)",8030.0,팬덤짐,2026-02-12 13:18:20,U,2026-02-14 02:40:00,,186032.300802064,446327.093480641,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,팬덤짐_서울특별시양천구신월동536-3도이치빌딩
376,체력단련장업,10_42_01_P,3040000,CDFH3301062023000004,2023-02-28,,1,영업/정상,13,영업중,,,,,,166.92,,서울특별시 광진구 구의동 78-7 국제빌딩,"서울특별시 광진구 자양로 257, 국제빌딩 3층 (구의동)",4992.0,발레전문체력 능동센터,2026-02-11 10:39:50,U,2026-02-13 02:40:00,,207848.07465793,449668.698815134,체력단련장업,사립,,1,0,849.72,0,0.0,0.0,0,,,,발레전문체력능동센터_서울특별시광진구구의동78-7국제빌딩
232,체력단련장업,10_42_01_P,3980000,CDFH3301062023000003,2023-02-27,,1,영업/정상,13,영업중,,,,,,621.9,,경기도 구리시 인창동 527-21 화광빌딩 3층,"경기도 구리시 동구릉로 63, 화광빌딩 3층 (인창동)",11919.0,(주)디엔엠피트,2026-02-10 09:14:51,U,2026-02-12 02:40:00,,211750.996115443,455937.263712494,체력단련장업,사립,,3,0,0.0,0,0.0,0.0,0,,,,(주)디엔엠피트_경기도구리시인창동527-21화광빌딩3층
377,체력단련장업,10_42_01_P,3040000,CDFH3301062023000003,2023-02-27,,1,영업/정상,13,영업중,,,,,,156.16,,서울특별시 광진구 능동 236-1,"서울특별시 광진구 천호대로 576, 지층 (능동)",4986.0,휘트니스클리닉,2026-02-11 11:29:51,U,2026-02-13 02:40:00,,207160.189487314,450403.116877344,체력단련장업,사립,,1,0,1595.55,0,0.0,0.0,0,,,,휘트니스클리닉_서울특별시광진구능동236-1
481,체력단련장업,10_42_01_P,3090000,CDFH3301062023000002,2023-02-17,,1,영업/정상,13,영업중,,,,,,388.04,,서울특별시 도봉구 창동 347-6 주공3단지아파트,"서울특별시 도봉구 해등로4길 9, 주공3단지아파트 2층 (창동)",1421.0,팔로우짐 창동점,2026-02-12 10:16:00,U,2026-02-14 02:40:00,,203822.180020672,460689.302955618,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,팔로우짐창동점_서울특별시도봉구창동347-6주공3단지아파트
152,체력단련장업,10_42_01_P,5670000,CDFH3301062023000009,2023-02-14,,1,영업/정상,13,영업중,,,,,,338.21,,경상남도 창원시 성산구 용호동 73-7 동대빌딩 3층 1호,"경상남도 창원시 성산구 원이대로579번길 24, 동대빌딩 3층 1호 (용호동)",51436.0,지니피트니스,2026-02-09 13:05:57,U,2026-02-11 02:40:00,,352893.192113326,193620.724611505,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,지니피트니스_경상남도창원시성산구용호동73-7동대빌딩3층1호
375,체력단련장업,10_42_01_P,3120000,CDFH3301062023000005,2023-02-10,,1,영업/정상,13,영업중,,,,,0507-1473-2117,437.02,,서울특별시 서대문구 대현동 101-17 해암빌딩,"서울특별시 서대문구 신촌로 155, 해암빌딩 5층 (대현동)",3766.0,바디채널 앤 히트35 신촌이대역점,2026-02-11 11:24:50,U,2026-02-13 02:40:00,,194929.750810335,450514.690947083,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,바디채널앤히트35신촌이대역점_서울특별시서대문구대현동101-17해암빌딩
155,체력단련장업,10_42_01_P,3100000,CDFH3301062023000001,2023-02-03,,1,영업/정상,13,영업중,,,,,02-938-1114,455.28,,서울특별시 노원구 상계동 581-2 상계동 센트럴타워,"서울특별시 노원구 상계로1길 54-4, 2층 01,02,03,04호 (상계동, 상계동 센트럴타워)",1693.0,버클다운짐,2026-02-09 13:45:22,U,2026-02-11 02:40:00,,205368.388442949,461774.111086211,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,버클다운짐_서울특별시노원구상계동581-2상계동센트럴타워
630,체력단련장업,10_42_01_P,3860000,CDFH3301062023000002,2023-02-01,,1,영업/정상,13,영업중,,,,,032-342-1136,269.78,,경기도 부천시 소사구 옥길동 777-2 옥길중앙타워,"경기도 부천시 소사구 범안로 231-15, 옥길중앙타워 301호 (옥길동)",14789.0,포워드짐,2026-02-20 16:35:30,U,2026-02-22 02:40:00,,183388.562804591,440045.015948531,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,포워드짐_경기도부천시소사구옥길동777-2옥길중앙타워
245,체력단련장업,10_42_01_P,3210000,CDFH3301062023000003,2023-01-20,,1,영업/정상,13,영업중,,,,,,165.3,,서울특별시 서초구 방배동 795-5 복빌딩,"서울특별시 서초구 동광로19길 16, 3층 (방배동)",6561.0,일생의 피티,2026-02-10 10:25:55,U,2026-02-12 02:40:00,,198984.667417386,443450.517811964,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,일생의피티_서울특별시서초구방배동795-5복빌딩
171,체력단련장업,10_42_01_P,3210000,CDFH3301062023000002,2023-01-12,,1,영업/정상,13,영업중,,,,,,998.26,,서울특별시 서초구 반포동 50-12 지지반포빌딩,"서울특별시 서초구 서초중앙로31길 6-3, 지하2층 (반포동)",6593.0,어메이징휘트니스 헬스&PT 반포점,2026-02-09 10:24:38,U,2026-02-11 02:40:00,,200931.030899497,444209.998155051,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,어메이징휘트니스헬스&PT반포점_서울특별시서초구반포동50-12지지반포빌딩
779,체력단련장업,10_42_01_P,4600000,CDFH3301062023000001,2023-01-11,,1,영업/정상,13,영업중,,,,,,222.78,,충청남도 홍성군 홍북읍 신경리 1188 아이프라자 2 703호,"충청남도 홍성군 홍북읍 홍학로 95, 아이프라자 2 703호",32265.0,바이탈 짐,2026-02-24 09:49:33,U,2026-02-26 02:40:00,,170997.051627919,349566.649238419,체력단련장업,사립,,1,1,7616.66,0,0.0,0.0,0,,,,바이탈짐_충청남도홍성군홍북읍신경리1188아이프라자2703호
663,체력단련장업,10_42_01_P,3830000,CDFH3301062023000001,2023-01-03,,1,영업/정상,13,영업중,,,,,031-442-9682,621.76,,경기도 안양시 동안구 비산동 547-18 비산수풀채,"경기도 안양시 동안구 비산로 33, 비산수풀채 1동 201~205호 (비산동)",13925.0,로마짐 안양비산,2026-02-21 10:46:22,U,2026-02-23 02:40:00,,,,체력단련장업,사립,,2,0,9956.98,0,0.0,0.0,0,,,,로마짐안양비산_경기도안양시동안구비산동547-18비산수풀채
71,체력단련장업,10_42_01_P,3420000,CDFH3301062022000021,2022-12-27,,1,영업/정상,13,영업중,,,,,,436.0,,대구광역시 동구 신암동 1186-2,"대구광역시 동구 신암로 106-3, 3,4,5층 (신암동)",41200.0,FITNESS SIJAK,2026-02-04 17:45:13,U,2026-02-06 02:40:00,,345436.262412054,265626.798215758,체력단련장업,사립,,2,0,968.84,0,0.0,0.0,0,,,,FITNESSSIJAK_대구광역시동구신암동1186-2
173,체력단련장업,10_42_01_P,3210000,CDFH3301062022000040,2022-12-23,,1,영업/정상,13,영업중,,,,,02-6956-2455,383.11,,서울특별시 서초구 서초동 1330-4 아르누보씨티2,"서울특별시 서초구 서초대로74길 49, B1층 (서초동)",6626.0,하이라이트 피트니스,2026-02-09 10:25:11,U,2026-02-11 02:40:00,,202414.607737359,443479.513965293,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,하이라이트피트니스_서울특별시서초구서초동1330-4아르누보씨티2
831,체력단련장업,10_42_01_P,3300000,CDFH3301062022000021,2022-12-16,,1,영업/정상,13,영업중,,,,,,326.79,,부산광역시 동래구 온천동 183-8,"부산광역시 동래구 온천장로 64, 4층 (온천동)",47711.0,브이엠짐,2026-02-26 08:46:00,U,2026-02-28 02:40:00,,389478.59357481,192842.825994713,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,브이엠짐_부산광역시동래구온천동183-8
780,체력단련장업,10_42_01_P,5710000,CDFH3301062022000045,2022-12-13,,3,폐업,3,폐업,2026-02-24,,,,,659.0,,충청북도 청주시 청원구 율량동 2025,"충청북도 청주시 청원구 율량로190번길 63, 더에이치빌딩 4층 401,403,404호 (율량동)",28320.0,핫플짐,2026-02-24 13:28:34,U,2026-02-26 02:40:00,,244214.910800799,351708.121191649,체력단련장업,사립,,2,0,5961.0,0,0.0,0.0,0,,,,핫플짐_충청북도청주시청원구율량동2025
830,체력단련장업,10_42_01_P,3160000,CDFH3301062022000013,2022-12-13,,1,영업/정상,13,영업중,,,,,02-851-1070,820.0,,서울특별시 구로구 구로동 83-3,"서울특별시 구로구 가마산로 246, 대신빌딩 1층, 지하1층 (구로동)",8306.0,헬린 피트니스 구로구청점,2026-02-26 15:13:16,U,2026-02-28 02:40:00,,190054.653309321,443617.175939029,체력단련장업,사립,,2,0,3953.31,0,0.0,0.0,0,,,,헬린피트니스구로구청점_서울특별시구로구구로동83-3
401,체력단련장업,10_42_01_P,3040000,CDFH3301062022000020,2022-12-02,,1,영업/정상,13,영업중,,,,,0507-1342-4854,,,서울특별시 광진구 군자동 503 광진두산위브파크,"서울특별시 광진구 광나루로 369, 지하1층 (군자동, 광진두산위브파크)",5005.0,에이블짐 어린이대공원역점,2026-02-11 11:33:37,U,2026-02-13 02:40:00,,206212.244268239,449577.174890763,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,에이블짐어린이대공원역점_서울특별시광진구군자동503광진두산위브파크
664,체력단련장업,10_42_01_P,3830000,CDFH3301062022000021,2022-11-28,,1,영업/정상,13,영업중,,,,,,317.6,,경기도 안양시 동안구 관양동 1117-5 우양타운,"경기도 안양시 동안구 부림로 166, 우양타운 5층 (관양동)",14055.0,에이치 앤 에이치 짐,2026-02-21 16:39:07,U,2026-02-23 02:40:00,,196630.329500471,432884.778211527,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,에이치앤에이치짐_경기도안양시동안구관양동1117-5우양타운
172,체력단련장업,10_42_01_P,3940000,CDFH3301062022000038,2022-11-23,,1,영업/정상,13,영업중,,,,,031-927-7601,93.34,,경기도 고양시 일산동구 장항동 1756 소노캄 고양 이스트타워,"경기도 고양시 일산동구 태극로 20, 소노캄 고양 이스트타워 3층 302호 (장항동)",10394.0,소노캄 고양 휘트니스,2026-02-09 11:33:59,U,2026-02-11 02:40:00,,177950.802263582,462211.391982139,체력단련장업,사립,Y,1,0,47333.65,0,0.0,0.0,0,,,,소노캄고양휘트니스_경기도고양시일산동구장항동1756소노캄고양이스트타워
125,체력단련장업,10_42_01_P,5530000,CDFH3301062022000054,2022-11-22,,4,취소/말소/만료/정지/중지,35,직권말소,2026-02-09,,,,,168.48,,경기도 화성시 동탄구 영천동  678-4 301~2호,"경기도 화성시 동탄구 동탄순환대로 697, 301,302호 (영천동)",18472.0,헤이데이짐,2026-02-09 17:27:21,U,2026-02-11 02:40:00,,209718.788695458,411669.826877865,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,헤이데이짐_경기도화성시동탄구영천동678-4301~2호
400,체력단련장업,10_42_01_P,3060000,CDFH3301062022000015,2022-11-21,,1,영업/정상,13,영업중,,,,,,347.2,,서울특별시 중랑구 신내동 587-4 삼영빌딩,"서울특별시 중랑구 신내로14길 22, 삼영빌딩 3층 (신내동)",2069.0,프리빗 PT 스튜디오 신내점,2026-02-11 16:23:35,U,2026-02-13 02:40:00,,208475.908140543,455925.040626746,체력단련장업,사립,,1,0,1671.2,0,0.0,0.0,0,,,,프리빗PT스튜디오신내점_서울특별시중랑구신내동587-4삼영빌딩
421,체력단련장업,10_42_01_P,3020000,CDFH3301062022000008,2022-11-02,,1,영업/정상,13,영업중,,,,,,173.4,,서울특별시 용산구 후암동 358-17 대원정사 본관 201호,"서울특별시 용산구 두텁바위로60길 49, 대원정사 본관 201호 (후암동)",4328.0,텐세그리티,2026-02-11 16:26:24,U,2026-02-13 02:40:00,,198470.128904862,449639.883505951,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,텐세그리티_서울특별시용산구후암동358-17대원정사본관201호
260,체력단련장업,10_42_01_P,3740000,CDFH3301062022000059,2022-10-26,,1,영업/정상,13,영업중,,,,,031-295-0103,332.64,,경기도 수원시 장안구 율전동 433-113 콩마을,"경기도 수원시 장안구 화산로233번길 46, 2층 (율전동)",16362.0,비타민휘트니스 4호점,2026-02-10 13:08:59,U,2026-02-12 02:40:00,,197282.532495427,421749.67044359,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,비타민휘트니스4호점_경기도수원시장안구율전동433-113콩마을
673,체력단련장업,10_42_01_P,3830000,CDFH3301062022000018,2022-10-20,,1,영업/정상,13,영업중,,,,,031-429-7555,323.0,,경기도 안양시 동안구 호계동 706-1 송가호계타워,"경기도 안양시 동안구 엘에스로 47, 송가호계타워 6층 (호계동)",14121.0,베이보스 헬스&PT 안양호계점,2026-02-21 16:35:40,U,2026-02-23 02:40:00,,195896.965596453,429535.33449713,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,베이보스헬스&PT안양호계점_경기도안양시동안구호계동706-1송가호계타워
744,체력단련장업,10_42_01_P,4090000,CDFH3301062022000027,2022-10-18,,1,영업/정상,13,영업중,,,,,,545.96,,경기도 김포시 구래동 6881-7,"경기도 김포시 김포한강9로75번길 96, 동우프라자 6층 604호~607호 (구래동)",10071.0,이지피트니스,2026-02-23 14:46:15,U,2026-02-25 02:40:00,,166528.943804933,460218.238179064,체력단련장업,사립,,1,0,9141.47,0,0.0,0.0,0,,,,이지피트니스_경기도김포시구래동6881-7
41,체력단련장업,10_42_01_P,3070000,CDFH3301062022000009,2022-10-17,,1,영업/정상,13,영업중,,,,,,64.04,,서울특별시 성북구 성북동 176-2,"서울특별시 성북구 성북로 42, 2층 (성북동)",2835.0,유니버설 피트니스,2026-01-30 14:36:55,U,2026-02-04 11:04:37,,200245.196471866,454373.510257978,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,유니버설피트니스_서울특별시성북구성북동176-2
603,체력단련장업,10_42_01_P,3090000,CDFH3301062022000006,2022-10-07,,1,영업/정상,13,영업중,,,,,,490.48,,서울특별시 도봉구 도봉동 562-13,"서울특별시 도봉구 도봉로 885, 2층 (도봉동)",1304.0,에이원 휘트니스,2026-02-19 16:12:56,U,2026-02-21 02:40:00,,203955.220851734,464559.878016906,체력단련장업,사립,,1,0,490.48,0,0.0,0.0,0,,,,에이원휘트니스_서울특별시도봉구도봉동562-13
188,체력단련장업,10_42_01_P,3830000,CDFH3301062022000017,2022-10-06,,1,영업/정상,13,영업중,,,,,07078689996,119.0,,경기도 안양시 만안구 안양동 1389-3 덕천디스퀘어,"경기도 안양시 만안구 태평로52번길 47, 덕천디스퀘어 301~302호 (안양동)",14037.0,포인트짐,2026-02-09 10:27:33,U,2026-02-11 02:40:00,,,,체력단련장업,사립,,0,0,147.0,0,0.0,0.0,0,,,,포인트짐_경기도안양시만안구안양동1389-3덕천디스퀘어
455,체력단련장업,10_42_01_P,5530000,CDFH3301062022000049,2022-09-23,,1,영업/정상,13,영업중,,,,,,298.0,,경기도 화성시 만세구 향남읍 하길리 1472,"경기도 화성시 만세구 향남읍 상신하길로298번길 7-1, 804,805,806호",18611.0,DY GYM,2026-02-12 09:08:26,U,2026-02-14 02:40:00,,191955.18475099,401476.220239653,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,DYGYM_경기도화성시만세구향남읍하길리1472
263,체력단련장업,10_42_01_P,3210000,CDFH3301062022000031,2022-09-22,,1,영업/정상,13,영업중,,,,,02-585-3825,122.0,,서울특별시 서초구 서초동 1555-6,"서울특별시 서초구 서초대로46길 19-7, 지하1층 (서초동)",6646.0,The rebody PT,2026-02-10 10:25:35,U,2026-02-12 02:40:00,,200856.193689962,443277.319133684,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,TherebodyPT_서울특별시서초구서초동1555-6
262,체력단련장업,10_42_01_P,3210000,CDFH3301062022000030,2022-09-21,,1,영업/정상,13,영업중,,,,,,231.41,,서울특별시 서초구 서초동 1443-15 윤일빌딩,"서울특별시 서초구 효령로 336, 윤일빌딩 지하1층 (서초동)",6721.0,활로 피트 매니지먼트,2026-02-10 10:25:09,U,2026-02-12 02:40:00,,201788.911303223,442649.482582399,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,활로피트매니지먼트_서울특별시서초구서초동1443-15윤일빌딩
258,체력단련장업,10_42_01_P,3210000,CDFH3301062022000029,2022-09-14,,1,영업/정상,13,영업중,,,,,,117.0,,서울특별시 서초구 반포동 742-18 연우빌딩,"서울특별시 서초구 주흥3길 6, 연우빌딩 3층 (반포동)",6543.0,DOUM PT,2026-02-10 10:24:50,U,2026-02-12 02:40:00,,201715.482799313,444674.423466955,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,DOUMPT_서울특별시서초구반포동742-18연우빌딩
783,체력단련장업,10_42_01_P,3110000,CDFH3301062022000012,2022-09-13,,3,폐업,3,폐업,2026-02-24,,,,070-4833-6565,206.25,,서울특별시 은평구 역촌동 9-54 202호,"서울특별시 은평구 연서로 78, 2층 202호 (역촌동)",3401.0,흥바디짐,2026-02-24 17:32:13,U,2026-02-26 02:40:00,,192491.802607738,455990.718084545,체력단련장업,사립,,1,0,3979.23,0,0.0,0.0,0,,,,흥바디짐_서울특별시은평구역촌동9-54202호
189,체력단련장업,10_42_01_P,4020000,CDFH3301062022000007,2022-09-13,,1,영업/정상,13,영업중,,,,,,183.48,,경기도 군포시 산본동 265-6 세환타워,"경기도 군포시 산본천로 222, 세환타워 3층 (산본동)",15811.0,SUN_GROUND(썬그라운드),2026-02-09 15:22:47,U,2026-02-11 02:40:00,,194780.282367902,429928.507853362,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,SUN_GROUND(썬그라운드)_경기도군포시산본동265-6세환타워
