번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),자산규모,부채총액,자본금,판매방식명,Unnamed: 32,record_key
1037,통신판매업,08_26_04_P,4050000,2026564001830201044,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 *** 죽전퍼스트하임,"경기도 용인시 수지구 대지로 **, *층 ***호 (죽전동, 죽전퍼스트하임)",16872,노바마켓,2026-03-03 17:03:45,I,2026-03-05 00:20:02,종합몰,210066.479871566,425304.139869458,0,0,0,인터넷,,노바마켓_경기도용인시수지구죽전동***죽전퍼스트하임
1033,통신판매업,08_26_04_P,4050000,2026564001830201040,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 ****-* 건영타운,"경기도 용인시 수지구 현암로 ***, 건영타운 *층 ***-E***호 (죽전동)",16876,커넥트월드,2026-03-03 14:24:44,I,2026-03-05 00:20:02,종합몰,211121.410692837,425555.502838459,0,0,0,인터넷,,커넥트월드_경기도용인시수지구죽전동****-*건영타운
1032,통신판매업,08_26_04_P,4050000,2026564001830201039,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 ***-* 신흥빌딩,"경기도 용인시 수지구 대지로 **, 신흥빌딩 *층 ***호 (죽전동)",16873,플라이쏭,2026-03-03 14:12:53,I,2026-03-05 00:20:02,종합몰,210009.059030465,425096.423013189,0,0,0,인터넷,,플라이쏭_경기도용인시수지구죽전동***-*신흥빌딩
1031,통신판매업,08_26_04_P,4050000,2026564001830201038,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 *** 죽전퍼스트하임,"경기도 용인시 수지구 대지로 **, 상가동 *층 ***호 D**호 (죽전동, 죽전퍼스트하임)",16872,루미온나율,2026-03-03 13:08:57,I,2026-03-05 00:20:02,종합몰,210066.479871566,425304.139869458,0,0,0,인터넷,,루미온나율_경기도용인시수지구죽전동***죽전퍼스트하임
1030,통신판매업,08_26_04_P,4050000,2026564001830201037,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 *** 죽전퍼스트하임,"경기도 용인시 수지구 대지로 **, *층 제***호 A***호 (죽전동, 죽전퍼스트하임)",16872,가도,2026-03-03 09:49:21,I,2026-03-05 00:20:02,종합몰,210066.479871566,425304.139869458,0,0,0,인터넷,,가도_경기도용인시수지구죽전동***죽전퍼스트하임
1029,통신판매업,08_26_04_P,4050000,2026564001830201036,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 ***-*,"경기도 용인시 수지구 대지로 **, *층 ***호 (죽전동)",16873,월드직구플러스,2026-03-03 09:42:14,I,2026-03-05 00:20:02,종합몰 가전 가구/수납용품,210009.059030465,425096.423013189,0,0,0,인터넷,,월드직구플러스_경기도용인시수지구죽전동***-*
1028,통신판매업,08_26_04_P,3560000,2026356028530200953,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 가좌동 ***-* 광양프런티어밸리*차,"인천광역시 서구 가석로 **, 광양프런티어밸리*차 *층 ***호 복층구조 중 *층호 (가좌동)",22827,해든,2026-03-03 11:37:48,I,2026-03-05 00:20:02,종합몰,171271.29724676,442840.439781936,0,0,0,인터넷,,해든_인천광역시서구가좌동***-*광양프런티어밸리*차
1027,통신판매업,08_26_04_P,3560000,2026356028530200952,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 가좌동 ***-**,"인천광역시 서구 건지로 ***, 아트시티A동 ****호 (가좌동)",22832,야니다미,2026-03-03 11:37:16,I,2026-03-05 00:20:02,종합몰,170670.917178024,444128.736147412,0,0,0,인터넷,,야니다미_인천광역시서구가좌동***-**
1026,통신판매업,08_26_04_P,3560000,2026356028530200951,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 마전동 ***-*,"인천광역시 서구 완정로 ***, *층 ***호 일부- ***호 (마전동)",22612,북인천소방공사,2026-03-03 11:36:36,I,2026-03-05 00:20:02,기타,169511.154450593,455693.86943392,0,0,0,인터넷,,북인천소방공사_인천광역시서구마전동***-*
1025,통신판매업,08_26_04_P,3560000,2026356028530200950,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 마전동 ****-* 동아아파트,"인천광역시 서구 완정로**번길 **, ***동 ***호 (마전동, 동아아파트)",22642,엠에이치,2026-03-03 11:36:03,I,2026-03-05 00:20:02,종합몰,171008.38576585,455001.432326334,0,0,0,인터넷,,엠에이치_인천광역시서구마전동****-*동아아파트
1024,통신판매업,08_26_04_P,5590000,2026559032130200919,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 덕계동 *** 양주덕계현진에버빌*단지,"경기도 양주시 고덕로 ***, ***동 ****호 (덕계동, 양주덕계현진에버빌*단지)",11460,위시마켓,2026-03-03 15:09:18,I,2026-03-05 00:20:02,건강/식품,205159.849466987,478221.757758216,0,0,0,인터넷,,위시마켓_경기도양주시덕계동***양주덕계현진에버빌*단지
1023,통신판매업,08_26_04_P,5590000,2026559032130200918,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 광사동 ***-* 다온프라자,"경기도 양주시 부흥로 ****, 다온프라자 ***호 A**호 (광사동)",11492,테마스토어,2026-03-03 15:04:58,I,2026-03-05 00:20:02,종합몰,206791.534296123,476907.445167702,0,0,0,인터넷,,테마스토어_경기도양주시광사동***-*다온프라자
1022,통신판매업,08_26_04_P,5590000,2026559032130200917,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ,"경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ *층 ***호 D*** (옥정동)",11473,당갈십,2026-03-03 15:02:37,I,2026-03-05 00:20:02,종합몰,208153.74,479703.91,0,0,0,인터넷,,당갈십_경기도양주시옥정동***-*폴리프라자Ⅱ
1020,통신판매업,08_26_04_P,5590000,2026559032130200943,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 광사동 ***-* 다온프라자,"경기도 양주시 부흥로 ****, 다온프라자 ***호 -U** (광사동)",11492,태관상사,2026-03-03 16:33:11,I,2026-03-05 00:20:02,종합몰,206791.534296123,476907.445167702,0,0,0,인터넷,,태관상사_경기도양주시광사동***-*다온프라자
1981,통신판매업,08_26_04_P,3550000,2026355012730200218,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 계양구 작전동 ***-* 더뷰룩스,"인천광역시 계양구 장제로 ***, 더뷰룩스 ***동 ***호 (작전동)",21127,하브 스튜디오,2026-03-04 15:43:06,I,2026-03-06 00:20:02,종합몰,176383.343140855,447096.064211372,0,0,0,인터넷,,하브스튜디오_인천광역시계양구작전동***-*더뷰룩스
1019,통신판매업,08_26_04_P,5590000,2026559032130200941,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 옥정동 *** 옥정 센트럴파크 푸르지오,"경기도 양주시 옥정서로 ***, ***동 ****호 (옥정동, 옥정 센트럴파크 푸르지오)",11472,이은컴퍼니,2026-03-03 16:28:50,I,2026-03-05 00:20:02,건강/식품,207805.986815998,480250.235501533,0,0,0,기타,,이은컴퍼니_경기도양주시옥정동***옥정센트럴파크푸르지오
1018,통신판매업,08_26_04_P,5590000,2026559032130200940,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ,"경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ ***호 D-*** (옥정동)",11473,글로벌픽터3,2026-03-03 16:27:22,I,2026-03-05 00:20:02,종합몰,208153.74,479703.91,0,0,0,인터넷,,글로벌픽터3_경기도양주시옥정동***-*폴리프라자Ⅱ
1017,통신판매업,08_26_04_P,3560000,2026356028530200948,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 청라동 ***-* 청라더샵레이크파크,"인천광역시 서구 크리스탈로**번길 **, ***동 ****호 (청라동, 청라더샵레이크파크)",22760,담다마켓,2026-03-03 11:34:54,I,2026-03-05 00:20:02,종합몰,167977.888092295,447693.67070277,0,0,0,인터넷,,담다마켓_인천광역시서구청라동***-*청라더샵레이크파크
1016,통신판매업,08_26_04_P,3560000,2026356028530200947,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 서구 가정동 * 루원시티 SK Leaders' VIEW,"인천광역시 서구 가정로 ***, ***동 ***호 (가정동, 루원시티 SK Leaders' VIEW)",22775,블랙카우마켓,2026-03-03 11:34:17,I,2026-03-05 00:20:02,종합몰 의류/패션/잡화/뷰티 레져/여행/공연,,,0,0,0,인터넷,,블랙카우마켓_인천광역시서구가정동*루원시티SKLeaders'VIEW
1015,통신판매업,08_26_04_P,3020000,2026302020330200272,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 용산구 용산동*가 *-*,"서울특별시 용산구 한강대로**길 **-**, *층 ***호 (용산동*가)",04382,베일룸,2026-03-03 13:33:24,I,2026-03-05 00:20:02,의류/패션/잡화/뷰티,197631.895797561,447753.566536254,0,0,0,인터넷,,베일룸_서울특별시용산구용산동*가*-*
1014,통신판매업,08_26_04_P,3020000,2026302020330200271,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 용산구 한강로*가 **-** 선인상가,"서울특별시 용산구 새창로 ***, 선인상가 **동 ****호, ****호 (한강로*가)",04371,(주)밀알시스템,2026-03-03 13:26:55,I,2026-03-05 00:20:02,종합몰 가전 컴퓨터/사무용품,196839.641743356,447863.232025192,0,0,0,"인터넷, 기타",,(주)밀알시스템_서울특별시용산구한강로*가**-**선인상가
1013,통신판매업,08_26_04_P,3020000,2026302020330200270,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 용산구 한강로*가 **-* 용산파크자이,"서울특별시 용산구 한강대로 ***, D동 ****호 (한강로*가, 용산파크자이)",04322,아틀리에 연지,2026-03-03 11:01:37,I,2026-03-05 00:20:02,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티,197514.145785647,448264.322314594,0,0,0,인터넷,,아틀리에연지_서울특별시용산구한강로*가**-*용산파크자이
1012,통신판매업,08_26_04_P,3080000,2026308019030200183,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 미아동 ***-**,"서울특별시 강북구 도봉로 ***-*, H-*호 (미아동)",01128,주식회사 모쿠델리셔스,2026-03-03 16:02:28,I,2026-03-05 00:20:02,종합몰,202030.25340559,458962.158613007,0,0,0,인터넷,,주식회사모쿠델리셔스_서울특별시강북구미아동***-**
1011,통신판매업,08_26_04_P,3080000,2026308019030200182,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 미아동 **** SK북한산시티아파트,"서울특별시 강북구 솔샘로 ***, ***동 ****호 (미아동, SK북한산시티아파트)",01192,코코넛마켓,2026-03-03 12:10:00,I,2026-03-05 00:20:02,종합몰,201045.611312321,457292.961457264,0,0,0,인터넷,,코코넛마켓_서울특별시강북구미아동****SK북한산시티아파트
1010,통신판매업,08_26_04_P,4050000,2026563001830200393,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 기흥구 보정동 ****-* 한솔프라자 *층 ***-**호,"경기도 용인시 기흥구 죽전로 *, 한솔프라자 *층 ***-**호 (보정동)",16897,네임리스북스,2026-03-03 18:45:19,I,2026-03-05 00:20:02,교육/도서/완구/오락,209626.011405066,424252.394386038,0,0,0,인터넷,,네임리스북스_경기도용인시기흥구보정동****-*한솔프라자*층***-**호
1008,통신판매업,08_26_04_P,4520000,2026452038330200231,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,충청남도 아산시 신창면 남성리 *** 소화마을아파트,"충청남도 아산시 신창면 남성길 ***-*, ***동 ***호 (소화마을아파트)",31530,때춘아가자,2026-03-03 14:20:49,I,2026-03-05 00:20:02,종합몰,195829.904435688,365296.953504976,0,0,0,인터넷,,때춘아가자_충청남도아산시신창면남성리***소화마을아파트
1007,통신판매업,08_26_04_P,4520000,2026452038330200230,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,충청남도 아산시 배방읍 공수리 ***-* 아산한도아파트,"충청남도 아산시 배방읍 모산로***번길 **-**, ***동 ****호 (아산한도아파트)",31488,셀비링 (Celviring),2026-03-03 13:37:59,I,2026-03-05 00:20:02,기타,205287.241109348,363403.321221409,0,0,0,기타,,셀비링(Celviring)_충청남도아산시배방읍공수리***-*아산한도아파트
2044,통신판매업,08_26_04_P,3270000,2026327018130200079,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,부산광역시 동구 초량동 ****-*,"부산광역시 동구 중앙대로***번길 *-*, ***호D** (초량동)",48821,브랜드씽,2026-03-04 10:54:28,I,2026-03-06 00:20:02,교육/도서/완구/오락,385906.073130304,181303.884021228,0,0,0,인터넷,,브랜드씽_부산광역시동구초량동****-*
1006,통신판매업,08_26_04_P,3320000,2026332014230200161,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,부산광역시 북구 화명동 *** 삼원주택 ***호,"부산광역시 북구 산성로**번길 **-*, ***호 (화명동, 삼원주택)",46528,수케이 연구소,2026-03-03 16:14:50,I,2026-03-05 00:20:02,종합몰,383672.272026844,195436.762025741,0,0,0,기타,,수케이연구소_부산광역시북구화명동***삼원주택***호
1039,통신판매업,08_26_04_P,4050000,2026564001830201046,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 신봉동 ***-*,경기도 용인시 수지구 신봉*로***번길 *-** (신봉동),16803,디어테리스튜디오,2026-03-03 17:13:00,I,2026-03-05 00:20:02,의류/패션/잡화/뷰티,204478.80742418,425588.650735526,0,0,0,인터넷,,디어테리스튜디오_경기도용인시수지구신봉동***-*
1040,통신판매업,08_26_04_P,4050000,2026564001830201047,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 죽전동 ****-* 단국프라자,"경기도 용인시 수지구 죽전로 ***, 단국프라자 *층 ***호 (죽전동)",16889,주식회사 바이탈리프,2026-03-03 17:18:12,I,2026-03-05 00:20:02,종합몰 의류/패션/잡화/뷰티,211010.645990444,424901.537212703,0,0,0,인터넷,,주식회사바이탈리프_경기도용인시수지구죽전동****-*단국프라자
1041,통신판매업,08_26_04_P,4050000,2026564001830201048,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 풍덕천동 **** 정자뜰마을 태영 데시앙*차 아파트,"경기도 용인시 수지구 수지로 ***, ***동 ****호 (풍덕천동, 정자뜰마을 태영 데시앙*차 아파트)",16846,파지직(PAZZIZIC),2026-03-03 17:29:06,I,2026-03-05 00:20:02,기타,207289.599229666,423707.576743809,0,0,0,인터넷,,파지직(PAZZIZIC)_경기도용인시수지구풍덕천동****정자뜰마을태영데시앙*차아파트
1044,통신판매업,08_26_04_P,3990000,2026399032830200067,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 남양주시 평내동 *** 평내와이즈힐 ****동 ****호,"경기도 남양주시 평내로 **, ****동 ****호 (평내동, 평내와이즈힐)",12229,옹컴퍼니,2026-03-03 09:58:50,I,2026-03-05 00:20:02,종합몰 의류/패션/잡화/뷰티,220494.018068361,459822.811346289,0,0,0,인터넷,,옹컴퍼니_경기도남양주시평내동***평내와이즈힐****동****호
1982,통신판매업,08_26_04_P,3550000,2026355012730200219,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 계양구 작전동 ***-** 미림아파트,"인천광역시 계양구 계양대로***번길 **, 다동 ***호 (작전동, 미림아파트)",21045,바르가,2026-03-04 15:44:04,I,2026-03-06 00:20:02,의류/패션/잡화/뷰티,175292.621626767,448116.829773462,0,0,0,인터넷,,바르가_인천광역시계양구작전동***-**미림아파트
1076,통신판매업,08_26_04_P,3020000,2026302020330200275,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 용산구 한남동 ***-** 타워빌,"서울특별시 용산구 대사관로**길 **, ***호 (한남동, 타워빌)",04402,스튜디오 우우,2026-03-03 14:42:16,I,2026-03-05 00:20:02,기타,200258.243841924,447810.407916734,0,0,0,인터넷,,스튜디오우우_서울특별시용산구한남동***-**타워빌
1074,통신판매업,08_26_04_P,3020000,2026302020330200273,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 용산구 이태원동 ***-**,"서울특별시 용산구 회나무로**길 **-*, 지하*층 (이태원동)",04345,문 시스템즈,2026-03-03 13:37:47,I,2026-03-05 00:20:02,종합몰,199026.010109765,448481.102741435,0,0,0,인터넷,,문시스템즈_서울특별시용산구이태원동***-**
1073,통신판매업,08_26_04_P,4050000,2026564001830201052,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 풍덕천동 **** 신정마을현대프라임아파트,"경기도 용인시 수지구 정평로 **, ***동 ***호 (풍덕천동, 신정마을현대프라임아파트)",16839,골드에딧(GOLDEDIT),2026-03-03 17:59:09,I,2026-03-05 00:20:02,종합몰,207911.649136329,424606.796522649,0,0,0,인터넷,,골드에딧(GOLDEDIT)_경기도용인시수지구풍덕천동****신정마을현대프라임아파트
1072,통신판매업,08_26_04_P,4050000,2026564001830201051,2026-03-03,,1,영업/정상,1,정상영업,,,,,,,,경기도 용인시 수지구 상현동 **** 광교자이 더 클래스,"경기도 용인시 수지구 광교마을로 **, ****동 ****호 (상현동, 광교자이 더 클래스)",16943,제이넥스트글로벌,2026-03-03 17:55:02,I,2026-03-05 00:20:02,종합몰,206283.601791893,421644.517262753,0,0,0,인터넷,,제이넥스트글로벌_경기도용인시수지구상현동****광교자이더클래스
