"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","휴게실면적","사무실면적","탈의실면적","회원모집총인원","세부업종명","법인명",
"361","체력단련장업","10_42_01_P","3220000","CDFH3301062024000027","2024-07-22","","01","영업/정상","13","영업중","","","","","","713","","서울특별시 강남구 역삼동 823-16","서울특별시 강남구 논현로85길 70, 지하2층 (역삼동)","06234","어반필드 역삼점","2026-02-11 11:37:15","U","2026-02-13 02:40:00","","202801.293856321","443952.335566124","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"362","체력단련장업","10_42_01_P","3220000","CDFH3301062024000024","2024-07-11","","01","영업/정상","13","영업중","","","","","","164","","서울특별시 강남구 대치동 507-2 대치퍼스트빌딩","서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 B121호 (대치동)","06291","최원준 GYM","2026-02-11 11:36:22","U","2026-02-13 02:40:00","","205496.329962005","443515.70221107","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"363","체력단련장업","10_42_01_P","3220000","CDFH3301062024000026","2024-07-19","","01","영업/정상","13","영업중","","","","","","163","","서울특별시 강남구 역삼동 783-18 제이케이빌딩","서울특별시 강남구 언주로65길 13, 제이케이빌딩 2층 (역삼동)","06229","스튜디오 루시","2026-02-11 11:36:47","U","2026-02-13 02:40:00","","203899.451520288","443655.84995276","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"364","체력단련장업","10_42_01_P","3220000","CDFH3301062024000031","2024-08-20","","01","영업/정상","13","영업중","","","","","","209","","서울특별시 강남구 청담동 125-6 아름다운빌딩","서울특별시 강남구 압구정로79길 56, 아름다운빌딩 4층 (청담동)","06013","온더휘트니스","2026-02-11 11:37:39","U","2026-02-13 02:40:00","","204507.822591528","447018.511472039","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"365","체력단련장업","10_42_01_P","3510500","CDFH3301062000000010","2000-09-21","","01","영업/정상","13","영업중","","","","","","397.46","","인천광역시 미추홀구 주안동 225-6 광원빌딩 5층","인천광역시 미추홀구 미추홀대로 725, 5층 (주안동)","22136","넘버제로짐 헬스&PT","2026-02-11 14:14:19","U","2026-02-13 02:40:00","","171614.039690807","440058.830894245","체력단련장업","사립","","2","0","0","0","234.54","0","0","","",
"366","체력단련장업","10_42_01_P","3860000","CDFH3301062017000006","2017-05-11","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 옥길동 715-6 옥길주차타워","경기도 부천시 소사구 양지로176번길 8-3, 옥길주차타워 2층 201~203호 (옥길동)","14784","마이짐","2026-02-11 13:59:46","U","2026-02-13 02:40:00","","184057.157742335","440729.418255952","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"367","체력단련장업","10_42_01_P","3220000","CDFH3301062024000001","2024-01-05","","01","영업/정상","13","영업중","","","","","","306","","서울특별시 강남구 논현동 228-8 ARTISAN 빌","서울특별시 강남구 논현로 614, ARTISAN 빌 지하1,2층 (논현동)","06108","백야짐 앤 필라테스","2026-02-11 11:19:30","U","2026-02-13 02:40:00","","202902.556813721","445154.843354513","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"368","체력단련장업","10_42_01_P","3220000","CDFH3301062024000003","2024-01-11","","01","영업/정상","13","영업중","","","","","","120","","서울특별시 강남구 논현동 234-24","서울특별시 강남구 봉은사로29길 5, 지하1층 (논현동)","06109","테라피티 언주역점","2026-02-11 11:25:09","U","2026-02-13 02:40:00","","202991.532710332","445088.969441836","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"369","체력단련장업","10_42_01_P","3060000","CDFH3301062022000002","2022-01-14","","01","영업/정상","13","영업중","","","","","02-978-9688","349.74","","서울특별시 중랑구 묵동 176-15 대길빌딩","서울특별시 중랑구 공릉로 8, 지하1층 (묵동, 대길빌딩)","02037","엠크루짐","2026-02-11 16:25:00","U","2026-02-13 02:40:00","","206818.694000841","456585.021076434","체력단련장업","사립","","2","1","2999.42","0","0","0","0","","",
"370","체력단련장업","10_42_01_P","3930000","CDFH3301062021000017","2021-12-16","","01","영업/정상","13","영업중","","","","","031-403-1946","342.8","","경기도 안산시 단원구 초지동 732-2 현대프라자 502,3호","경기도 안산시 단원구 광덕1로 64, 현대프라자 502.3호 (초지동)","15448","찬스휘트니스","2026-02-11 11:29:52","U","2026-02-13 02:40:00","","183676.428563064","422920.909458077","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"371","체력단련장업","10_42_01_P","3600000","CDFH3301062023000005","2023-05-30","","01","영업/정상","13","영업중","","","","","","498.89","","광주광역시 서구 치평동 1217-10 종산타워","광주광역시 서구 상무시민로 96, 종산타워 5층 (치평동)","61949","24시 달려라휘트니스 상무지구점 헬스PT","2026-02-11 15:09:24","U","2026-02-13 02:40:00","","186211.237745848","183992.756994392","체력단련장업","사립","","2","1","3271.75","0","0","0","0","","",
"372","체력단련장업","10_42_01_P","3220000","CDFH3301062023000020","2023-05-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 626-79","서울특별시 강남구 도산대로37길 28, 지하1층 (신사동)","06024","비오스짐","2026-02-11 10:33:28","U","2026-02-13 02:40:00","","202717.747175663","446736.161726641","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"373","체력단련장업","10_42_01_P","3990000","CDFH3301062023000006","2023-04-17","","01","영업/정상","13","영업중","","","","","","230.49","","경기도 남양주시 별내동 558-173","경기도 남양주시 불암로 41-43 (별내동)","12100","헤비베어 별내","2026-02-11 14:09:19","U","2026-02-13 02:40:00","","209597.354439982","460148.66004466","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"374","체력단련장업","10_42_01_P","3040000","CDFH3301062023000006","2023-04-12","","01","영업/정상","13","영업중","","","","","02-446-4462","404.61","","서울특별시 광진구 광장동 329-1 빌딩S존","서울특별시 광진구 아차산로 607, 지층 (광장동, 빌딩S존)","04968","버닝타임짐","2026-02-11 11:35:17","U","2026-02-13 02:40:00","","209301.892401996","449461.537061824","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"375","체력단련장업","10_42_01_P","3060000","CDFH3301062024000005","2024-04-24","","01","영업/정상","13","영업중","","","","","","210.31","","서울특별시 중랑구 신내동 479 중앙하이츠아파트","서울특별시 중랑구 봉화산로56길 123, 지층 (신내동, 중앙하이츠아파트)","02070","아인스 코리아 헬스클럽","2026-02-11 14:06:35","U","2026-02-13 02:40:00","","208592.042518465","455689.562775278","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"376","체력단련장업","10_42_01_P","3220000","CDFH3301062024000012","2024-04-12","","01","영업/정상","13","영업중","","","","","","258","","서울특별시 강남구 논현동 242-31","서울특별시 강남구 선릉로 663, 2층 (논현동)","06099","주식회사 닥터핏","2026-02-11 11:28:57","U","2026-02-13 02:40:00","","203596.079926772","445965.838235248","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"377","체력단련장업","10_42_01_P","3220000","CDFH3301062024000013","2024-04-12","","01","영업/정상","13","영업중","","","","","","152","","서울특별시 강남구 논현동 147-10","서울특별시 강남구 학동로20길 62, 2층 (논현동)","06113","논현PT 미라클 통증케어 체형교정","2026-02-11 11:29:22","U","2026-02-13 02:40:00","","202287.21544918","445306.820698682","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"378","체력단련장업","10_42_01_P","3220000","CDFH3301062024000015","2024-05-16","","01","영업/정상","13","영업중","","","","","","117","","서울특별시 강남구 청담동 39-4","서울특별시 강남구 학동로55길 26, 4층 (청담동)","06065","스텐셜핏","2026-02-11 11:29:45","U","2026-02-13 02:40:00","","203607.377667895","446328.847827318","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"379","체력단련장업","10_42_01_P","3220000","CDFH3301062024000010","2024-04-11","","01","영업/정상","13","영업중","","","","","","167","","서울특별시 강남구 삼성동 45","서울특별시 강남구 선릉로112길 64, 3층 (삼성동)","06096","유연바디랩","2026-02-11 11:27:24","U","2026-02-13 02:40:00","","204242.905547705","445579.819760137","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"380","체력단련장업","10_42_01_P","3220000","CDFH3301062024000011","2024-04-11","","01","영업/정상","13","영업중","","","","","","321","","서울특별시 강남구 신사동 613-2","서울특별시 강남구 논현로176길 22, B1층 (신사동)","06022","압구정 라이크짐 2호점","2026-02-11 11:28:29","U","2026-02-13 02:40:00","","202611.880761257","447226.439865359","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"381","체력단련장업","10_42_01_P","3340000","CDFH3301062024000005","2024-05-01","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 당리동 324-4 삼원당리프라자","부산광역시 사하구 낙동대로 381, 삼원당리프라자 3층 (당리동)","49411","헬스보이짐 당리점","2026-02-11 08:59:37","U","2026-02-13 02:40:00","","380112.082865005","179941.209428049","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"382","체력단련장업","10_42_01_P","3220000","CDFH3301062024000016","2024-05-29","","01","영업/정상","13","영업중","","","","","","283","","서울특별시 강남구 개포동 1246 서호빌딩","서울특별시 강남구 개포로 209, 서호빌딩 지하1층 (개포동)","06303","렛츠핏 개포점","2026-02-11 11:30:42","U","2026-02-13 02:40:00","","203961.441172109","441830.00854726","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"383","체력단련장업","10_42_01_P","3220000","CDFH3301062024000017","2024-05-29","","01","영업/정상","13","영업중","","","","","","1312","","서울특별시 강남구 역삼동 653-4","서울특별시 강남구 언주로 563, B127호 (역삼동)","06135","웰앤피트니스 강남지점","2026-02-11 11:31:11","U","2026-02-13 02:40:00","","203311.617902145","445074.121017059","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"384","체력단련장업","10_42_01_P","3200000","CDFH3301062024000005","2024-04-03","","01","영업/정상","13","영업중","","","","","070-8648-1400","214.87","","서울특별시 관악구 신림동 118-3","서울특별시 관악구 신림로 108, 지하1층 (신림동)","08839","원펀짐","2026-02-11 17:31:28","U","2026-02-13 02:40:00","","194408.214483606","440998.894144879","체력단련장업","사립","","0","0","1926.09","0","0","0","0","","",
"385","체력단련장업","10_42_01_P","3040000","CDFH3301062024000008","2024-04-25","","01","영업/정상","13","영업중","","","","","070-8878-5650","2677.11","","서울특별시 광진구 화양동 174 건대 트레비앙 오피스텔","서울특별시 광진구 광나루로 374, 건대 트레비앙 오피스텔 B1,B2층 (화양동)","05009","짐박스피트니스 어린이대공원점","2026-02-11 11:06:54","U","2026-02-13 02:40:00","","206246.086401238","449495.358478907","체력단련장업","사립","","2","0","2677.11","0","0","0","0","","",
"386","체력단련장업","10_42_01_P","3120000","CDFH3301062011000001","2011-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 충정로2가 99-3 동신빌딩","서울특별시 서대문구 경기대로 68, 동신빌딩 2,3층 (충정로2가)","03736","엑슬짐","2026-02-11 16:22:04","U","2026-02-13 02:40:00","","196784.098790905","451393.46490053","체력단련장업","사립","","1","0","498.72","0","0","0","0","","",
"387","체력단련장업","10_42_01_P","3040000","CDFH3301062022000008","2022-03-24","","01","영업/정상","13","영업중","","","","","02-462-3912","307.43","","서울특별시 광진구 화양동 48-5 선일빌딩","서울특별시 광진구 아차산로 207, 선일빌딩 3층 (화양동)","05019","휘트니스피플우먼 건대점","2026-02-11 11:37:29","U","2026-02-13 02:40:00","","205829.430082557","448812.537226576","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"388","체력단련장업","10_42_01_P","3040000","CDFH3301062021000008","2021-10-28","","01","영업/정상","13","영업중","","","","","","89.87","","서울특별시 광진구 중곡동 161-41 3층","서울특별시 광진구 능동로 324-1, 3층 (중곡동)","04928","임스타핏","2026-02-11 11:22:54","U","2026-02-13 02:40:00","","207039.932510581","450699.190084004","체력단련장업","사립","","0","0","422.01","0","0","0","0","","",
"389","체력단련장업","10_42_01_P","4520000","CDFH3301062021000010","2021-11-05","","01","영업/정상","13","영업중","","","","","041-556-7890","569.97","","충청남도 아산시 배방읍 장재리 1759 시그마빌S","충청남도 아산시 배방읍 광장로 177-14, 시그마빌S 2층","31470","시카고짐(CHICAGO GYM)","2026-02-11 18:18:49","U","2026-02-13 02:40:00","","209293.240005064","366313.418779369","체력단련장업","사립","","0","0","20426.62","0","0","0","0","","",
