"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"465","미용업","05_18_01_P","3200000","3200000-219-2024-00007","2024-10-25","","03","폐업","02","폐업","2026-04-02","","","","","23.10","151-837","서울특별시 관악구 봉천동 885-6","서울특별시 관악구 양녕로2길 30, 지1층 102호 (봉천동)","08748","디에이뷰티","2026-04-02 09:52:59","U","2026-04-04 02:40:00","메이크업업","195356.586589138","442332.645260421","화장ㆍ분장 미용업","0","0","0","0","1","1","3","","","","","0","0","1","N",
"466","미용업","05_18_01_P","3930000","5560000-211-2024-00042","2024-09-13","","01","영업/정상","01","영업","","","","","","52.40","425-110","경기도 안산시 단원구 성곡동 838 반달섬라군타워 105호","경기도 안산시 단원구 엠티브이17로 6, 반달섬라군타워 105호 (성곡동)","15656","궁서채 안산반달섬점","2026-04-02 15:39:47","U","2026-04-04 02:40:00","일반미용업","176527.097312908","422450.135016669","일반미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"467","미용업","05_18_01_P","5710000","5720000-213-2024-00014","2024-09-11","","01","영업/정상","01","영업","","","","","043 288 8830","96.00","360-183","충청북도 청주시 상당구 방서동 665 서진빌딩","충청북도 청주시 상당구 1순환로 1202-3, 서진빌딩 3층 304호 (방서동)","28787","바롬 헤어","2026-04-02 11:24:44","U","2026-04-04 02:40:00","일반미용업","244634.902775143","345002.673704674","종합미용업","0","0","3","3","0","0","5","","","","임대","0","1","1","N",
"468","미용업","05_18_01_P","3300000","3300000-211-2016-00035","2016-12-14","","01","영업/정상","01","영업","","","","","051 558 6227","100.12","607-835","부산광역시 동래구 온천동 779-45","부산광역시 동래구 중앙대로1381번길 63, 2층 (온천동)","47728","코코헤어살롱","2026-04-02 17:44:52","U","2026-04-04 02:40:00","일반미용업","388838.878444835","192204.047667795","일반미용업","5","0","2","0","0","0","3","","","","","0","0","0","N",
"469","미용업","05_18_01_P","3510500","3510500-211-2017-00011","2017-03-08","","03","폐업","02","폐업","2026-04-02","","","","032  2609700","59.50","","인천광역시 미추홀구 주안동 1621 인천관교한신휴플러스상가 비동 114,1호","인천광역시 미추홀구 인하로352번길 11-12, 비동 114,115호 (주안동, 인천관교한신휴플러스상가)","22229","감동헤어","2026-04-02 09:08:55","U","2026-04-04 02:40:00","일반미용업","172252.910599078","438353.213413256","일반미용업","0","0","0","0","0","0","6","","","","임대","0","0","0","N",
"470","미용업","05_18_01_P","4900000","4900000-204-1975-00001","1975-10-16","","01","영업/정상","01","영업","","","","","061 3730038","29.00","519-811","전라남도 화순군 능주면 석고리 210-1","전라남도 화순군 능주면 죽수길 91, 왼쪽호","58153","선미미용실","2026-04-02 17:37:24","U","2026-04-04 02:40:00","일반미용업","196098.869874706","165835.817074458","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"471","미용업","05_18_01_P","6520000","6520000-212-2014-00009","2014-04-03","","03","폐업","02","폐업","2026-04-02","","","","","51.40","697-851","제주특별자치도 서귀포시 서홍동 361-5","제주특별자치도 서귀포시 홍중로 43, 2층 (서홍동)","63584","벤자롱 홍중로점","2026-04-02 14:59:40","U","2026-04-04 02:40:00","피부미용업","158679.930286343","-26522.9410137904","피부미용업","4","1","2","2","0","0","0","","","","임대","0","0","4","N",
"472","미용업","05_18_01_P","6510000","6510000-204-1993-00028","1993-10-02","","01","영업/정상","01","영업","","","","","064754 2387","42.00","690-121","제주특별자치도 제주시 아라일동 1","제주특별자치도 제주시 제주대학로 102 (아라일동)","63243","제대미용실","2026-04-02 09:15:15","U","2026-04-04 02:40:00","일반미용업","159225.936437733","-4535.17095331687","미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"473","미용업","05_18_01_P","4050000","5620000-221-2026-00001","2026-03-05","","01","영업/정상","01","영업","","","","","","40.00","","경기도 용인시 처인구 모현읍 동림리 62-31","경기도 용인시 처인구 모현읍 왕림로 6-1, 가동 1층 일부","16884","모뗀아이","2026-04-02 09:30:44","U","2026-04-04 02:40:00","피부미용업","215619.223375474","426666.140106375","피부미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","0","","","","","1","0","1","N",
"474","미용업","05_18_01_P","5710000","5735000-211-2026-00006","2026-03-18","","01","영업/정상","01","영업","","","","","043 276 8899","46.01","360-215","충청북도 청주시 청원구 주성동 393","충청북도 청주시 청원구 율량로138번길 2, 1층 (주성동)","28318","까망솔","2026-04-02 19:19:39","U","2026-04-04 02:40:00","일반미용업","244569.314265357","352238.876324733","일반미용업","4","0","1","1","0","0","3","","","","","0","0","0","N",
"475","미용업","05_18_01_P","4191000","4191000-221-2026-00001","2026-03-27","","01","영업/정상","01","영업","","","","","","11.78","","강원특별자치도 원주시 무실동 1850-7","강원특별자치도 원주시 능라동길 74, 7층 701호 (무실동)","26392","그때그샵속눈썹","2026-04-02 16:49:32","U","2026-04-04 02:40:00","메이크업업","282342.944247272","426107.853201528","피부미용업, 화장ㆍ분장 미용업","7","2","7","7","0","0","2","","","","임대","0","0","3","N",
"476","미용업","05_18_01_P","3020000","3020000-219-2026-00002","2026-03-23","","01","영업/정상","01","영업","","","","","","16.53","140-012","서울특별시 용산구 한강로2가 420 용산푸르지오써밋","서울특별시 용산구 한강대로 69, 제상가동 지하1층 B117-1호 (한강로2가, 용산푸르지오써밋)","04378","빈벨르","2026-04-02 16:58:57","U","2026-04-04 02:40:00","메이크업업","196861.350875235","447226.720509901","화장ㆍ분장 미용업","0","0","0","0","1","0","1","","","","임대","1","0","1","N",
"477","미용업","05_18_01_P","4191000","4191000-211-2026-00011","2026-03-23","","01","영업/정상","01","영업","","","","","","88.00","","강원특별자치도 원주시 단계동 614-4 외 2필지","강원특별자치도 원주시 서원대로 48, 2동 1층 (단계동)","26381","살롱메카(단계점)","2026-04-02 10:59:30","U","2026-04-04 02:40:00","일반미용업","281655.37424324","428221.670231604","일반미용업","2","0","1","1","0","0","7","","","","임대","0","0","0","N",
"478","미용업","05_18_01_P","4191000","4191000-211-2026-00009","2026-03-12","","01","영업/정상","01","영업","","","","","033 7359129","64.02","","강원특별자치도 원주시 무실동 1857-1 휴먼타워","강원특별자치도 원주시 능라동길 65, 휴먼타워 1층 107호 (무실동)","26392","살롱드뷰에디션","2026-04-02 17:56:21","U","2026-04-04 02:40:00","일반미용업","282412.949162386","426126.146047135","일반미용업","10","3","1","1","0","0","6","","","","임대","0","0","0","N",
"479","미용업","05_18_01_P","3430000","3430000-211-2026-00007","2026-03-12","","01","영업/정상","01","영업","","","","","","27.75","703-823","대구광역시 서구 비산동 1193-4","대구광역시 서구 고성로 38, 1층 (비산동)","41717","률(RYUL)","2026-04-02 11:37:34","U","2026-04-04 02:40:00","일반미용업","341837.725396032","266265.318058157","일반미용업","2","0","1","1","0","0","2","","","","임대","0","0","0","N",
"480","미용업","05_18_01_P","3350000","3350000-213-2026-00007","2026-03-12","","01","영업/정상","01","영업","","","","","","100.20","609-848","부산광역시 금정구 서동 194-13","부산광역시 금정구 서부로 17, 2층 (서동)","46320","윤결뷰티","2026-04-02 11:08:02","U","2026-04-04 02:40:00","네일아트업","391478.285378359","192738.645608897","종합미용업","4","1","2","2","0","0","5","","","","","0","0","1","N",
"481","미용업","05_18_01_P","4181000","4181000-213-2026-00005","2026-03-30","","01","영업/정상","01","영업","","","","","","34.28","","강원특별자치도 춘천시 온의동 601 춘천 센트럴타워 푸르지오","강원특별자치도 춘천시 방송길 77, 2층 2214호 (온의동, 춘천 센트럴타워 푸르지오)","24363","리포어랩","2026-04-02 09:39:18","U","2026-04-04 02:40:00","피부미용업","263345.431242431","485397.525389929","종합미용업","0","0","2","2","0","0","2","","","","","0","0","2","N",
"482","미용업","05_18_01_P","5110000","5110000-213-2026-00005","2026-03-18","","01","영업/정상","01","영업","","","","","","23.34","742-020","경상북도 상주시 성동동 630-4","경상북도 상주시 성동로 28 (성동동)","37213","아이데이","2026-04-02 15:31:49","U","2026-04-04 02:40:00","피부미용업","304353.63120838","324200.290194482","종합미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"483","미용업","05_18_01_P","4191000","4191000-211-2026-00010","2026-03-20","","01","영업/정상","01","영업","","","","","","9.00","","강원특별자치도 원주시 단계동 1205-4","강원특별자치도 원주시 바우골길 21-3, 지하1층 (단계동)","26379","라네뷰티","2026-04-02 10:44:36","U","2026-04-04 02:40:00","일반미용업","281297.496583242","428373.853824133","일반미용업","4","1","0","0","1","1","0","","","","임대","0","0","1","N",
"484","미용업","05_18_01_P","4191000","4191000-215-2026-00005","2026-03-20","","01","영업/정상","01","영업","","","","","","32.15","","강원특별자치도 원주시 우산동 98-2","강원특별자치도 원주시 진광길 47, 1층 (우산동)","26341","리브네일(RIV NAIL)","2026-04-02 16:30:29","U","2026-04-04 02:40:00","네일아트업","282994.403522978","430419.573304556","네일미용업","4","0","1","1","0","0","2","","","","임대","0","0","0","N",
"485","미용업","05_18_01_P","3780000","3800000-211-2026-00002","2026-03-16","","03","폐업","02","폐업","2026-04-02","","","","","0.00","462-806","경기도 성남시 중원구 상대원동 279-1 선경상대원2차아파트 상가B동 201호","경기도 성남시 중원구 금상로 134, 상가B동 201호 (상대원동, 선경상대원2차아파트)","13208","퓨어문헤어","2026-04-02 13:39:52","U","2026-04-04 02:40:00","일반미용업","214913.664553372","437608.577886956","일반미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"486","미용업","05_18_01_P","4390000","4390000-211-2026-00003","2026-03-16","","01","영업/정상","01","영업","","","","","043 853 4588","34.60","380-762","충청북도 충주시 칠금동 1015 부영2차아파트","충청북도 충주시 칠금중앙로 30, 부영2차아파트 1층 109호 (칠금동)","27361","헤어존","2026-04-02 17:04:51","U","2026-04-04 02:40:00","일반미용업","281629.545492713","386961.90999059","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"487","미용업","05_18_01_P","4191000","4191000-212-2026-00004","2026-03-26","","01","영업/정상","01","영업","","","","","","42.75","","강원특별자치도 원주시 무실동 1852-2","강원특별자치도 원주시 능라동길 75, 2층 201호 (무실동)","26392","리하이","2026-04-02 20:22:42","U","2026-04-04 02:40:00","피부미용업","282345.463563421","426053.001948438","피부미용업","6","2","2","2","0","0","2","","","","임대","0","0","2","N",
"488","미용업","05_18_01_P","4641000","4651000-211-2026-00012","2026-03-26","","01","영업/정상","01","영업","","","","","","21.45","","전북특별자치도 전주시 완산구 서신동 802-3","전북특별자치도 전주시 완산구 서신천변로 69, 1층 (서신동)","54951","더후헤어(THE HUHAIR)","2026-04-02 11:36:04","U","2026-04-04 02:40:00","일반미용업","210233.579127272","259047.61275696","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"489","미용업","05_18_01_P","4641000","4651000-211-2026-00013","2026-03-26","","01","영업/정상","01","영업","","","","","","77.09","","전북특별자치도 전주시 완산구 중화산동2가 617-4","전북특별자치도 전주시 완산구 중산로 25, 1층 (중화산동2가)","54977","프롬규헤어","2026-04-02 11:35:27","U","2026-04-04 02:40:00","일반미용업","210786.255008949","257364.083453003","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"490","미용업","05_18_01_P","3210000","3210000-212-2026-00012","2026-03-26","","01","영업/정상","01","영업","","","","","","21.60","137-909","서울특별시 서초구 잠원동 72-2 반원상가","서울특별시 서초구 신반포로23길 30, 반원상가 2층 224호 (잠원동)","06510","고운결 에스테틱","2026-04-02 09:59:29","U","2026-04-04 02:40:00","피부미용업","200246.255070605","445174.193878077","피부미용업","0","0","2","0","0","0","3","","","","","0","0","3","N",
"491","미용업","05_18_01_P","3410000","3410000-211-2026-00012","2026-03-13","","01","영업/정상","01","영업","","","","","","155.12","700-112","대구광역시 중구 태평로2가 0024-0001 2층","대구광역시 중구 태평로28길 10, 2층 (태평로2가)","41917","에어리어(AREA)","2026-04-02 15:22:15","U","2026-04-04 02:40:00","일반미용업","343675.364030267","265052.380110411","일반미용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"492","미용업","05_18_01_P","3410000","3410000-212-2026-00009","2026-03-13","","01","영업/정상","01","영업","","","","","","62.59","700-310","대구광역시 중구 동산동 0916 청라언덕역 서한포레스트 401동 105호","대구광역시 중구 달구벌대로 2021, 401동 105호 (동산동, 청라언덕역 서한포레스트)","41931","로포라 슈가링 왁싱앤뷰티","2026-04-02 15:22:53","U","2026-04-04 02:40:00","피부미용업","342993.954012261","264094.384529448","피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"493","미용업","05_18_01_P","3460000","3460000-220-2026-00001","2026-03-17","","01","영업/정상","01","영업","","","","","","44.00","706-801","대구광역시 수성구 두산동 162-1 2층","대구광역시 수성구 무학로21길 53, 2층 (두산동)","42174","르무아스튜디오","2026-04-02 17:16:47","U","2026-04-04 02:40:00","메이크업업","346369.690226598","260372.124942542","일반미용업, 화장ㆍ분장 미용업","0","0","2","2","0","0","2","","","","","0","0","1","N",
