번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),비상시설위치,시설구분명,시설명건물명,해제일자,Unnamed: 32,record_key
84,민방위급수시설,11_46_01_P,5530000,5740000-E200800023,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,120.0,,경기도 화성시 만세구 양감면 요당리 393번지,,,요댕이(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 양감면 요당리 393번지,공공용시설,요댕이(마을대형관정),20131115.0,,요댕이(마을대형관정)_경기도화성시만세구양감면요당리393번지
96,민방위급수시설,11_46_01_P,5530000,5740000-E200800039,2008-05-06,2013-03-02,4,취소/말소/만료/정지/중지,19,사용중지,2013-03-02,,,,,100.0,,경기도 화성시 만세구 안석동 252번지 1호,,,활초초등학교 간이급수시설,2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 안석동 252번지 1호,공공용시설,활초초등학교 간이급수시설,20130302.0,,활초초등학교간이급수시설_경기도화성시만세구안석동252번지1호
72,민방위급수시설,11_46_01_P,5530000,5740000-E200800013,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 만세구 서신면 전곡리 산 62번지 2호,,,앞실(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 서신면 전곡리 산 62번지 2호,공공용시설,앞실(마을대형관정),20131115.0,,앞실(마을대형관정)_경기도화성시만세구서신면전곡리산62번지2호
82,민방위급수시설,11_46_01_P,5530000,5740000-E200800019,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 만세구 장안면 독정리 75번지 155호,,,독정지구(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 장안면 독정리 75번지 155호,공공용시설,독정지구(마을대형관정),20131115.0,,독정지구(마을대형관정)_경기도화성시만세구장안면독정리75번지155호
238,민방위급수시설,11_46_01_P,5530000,5740000-E200800017,2008-05-06,2023-07-27,4,취소/말소/만료/정지/중지,19,사용중지,2023-07-27,,,,,180.0,,경기도 화성시 만세구 팔탄면 매곡리 179-18 우리꽃식물원,"경기도 화성시 만세구 팔탄면 3.1만세로 777-17, 우리꽃식물원",18577,머리울(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,189590.935366474,401569.995833829,경기도 화성시 만세구 팔탄면 매곡리 179-18 우리꽃식물원,공공용시설,머리울(마을대형관정),20230727.0,,머리울(마을대형관정)_경기도화성시만세구팔탄면매곡리179-18우리꽃식물원
239,민방위급수시설,11_46_01_P,5530000,5740000-E200800018,2008-05-06,2023-07-27,4,취소/말소/만료/정지/중지,19,사용중지,2023-07-27,,,,,200.0,,경기도 화성시 만세구 팔탄면 166번지 1호,경기도 화성시 만세구 팔탄면 3.1만세로771번길 55-5,445-947,매산리(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,189562.366317207,401764.24015234,경기도 화성시 만세구 팔탄면 166번지 1호,공공용시설,매산리(마을대형관정),20230727.0,,매산리(마을대형관정)_경기도화성시만세구팔탄면166번지1호
94,민방위급수시설,11_46_01_P,5530000,5740000-E200800035,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,150.0,,경기도 화성시 만세구 장안면 덕다리,,,덕다지구(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 장안면 덕다리,공공용시설,덕다지구(마을대형관정),20131115.0,,덕다지구(마을대형관정)_경기도화성시만세구장안면덕다리
195,민방위급수시설,11_46_01_P,5530000,5740000-E200800021,2008-05-06,2023-12-12,4,취소/말소/만료/정지/중지,19,사용중지,2023-12-12,,,,,85.0,,경기도 화성시 만세구 향남읍 하길리 973번지 2호,,,안길이(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,193228.4300372,398291.024221579,경기도 화성시 만세구 향남읍 하길리 973번지 2호,공공용시설,안길이(마을대형관정),20231212.0,,안길이(마을대형관정)_경기도화성시만세구향남읍하길리973번지2호
196,민방위급수시설,11_46_01_P,5530000,5750000-E200800028,2008-05-06,2021-07-26,4,취소/말소/만료/정지/중지,19,사용중지,2021-07-26,,,,,150.0,,경기도 화성시 효행구 매송면 천천리 35번지 26호,,,수영말(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,195615.903746792,416363.349880373,경기도 화성시 효행구 매송면 천천리 35번지 26호,공공용시설,수영말(마을대형관정),20210726.0,,수영말(마을대형관정)_경기도화성시효행구매송면천천리35번지26호
268,민방위급수시설,11_46_01_P,5530000,5740000-E200800059,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,100.0,,경기도 화성시 만세구 장안면 독정리 121번지 2호,경기도 화성시 만세구 장안면 거묵골길  11,,독정3리 (마을간이급수시설),2026-02-02 13:32:19,U,2026-02-04 02:40:00,,,,경기도 화성시 만세구 장안면 독정리 121번지 2호,공공용시설,독정3리 (마을간이급수시설),20131115.0,,독정3리(마을간이급수시설)_경기도화성시만세구장안면독정리121번지2호
75,민방위급수시설,11_46_01_P,5530000,5740000-E200800056,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,160.0,,경기도 화성시 만세구 팔탄면 월문리 산 13번지,,,월문(마을간이급수시설),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 팔탄면 월문리 산 13번지,공공용시설,월문(마을간이급수시설),20131115.0,,월문(마을간이급수시설)_경기도화성시만세구팔탄면월문리산13번지
86,민방위급수시설,11_46_01_P,5530000,5750000-E200800025,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 효행구 정남면 용수리 53번지 14호,,,용수리(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 정남면 용수리 53번지 14호,공공용시설,용수리(마을대형관정),20131115.0,,용수리(마을대형관정)_경기도화성시효행구정남면용수리53번지14호
76,민방위급수시설,11_46_01_P,5530000,5740000-E200800060,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,180.0,,경기도 화성시 만세구 향남읍 상두리 179번지,,,상두원(마을간이급수시설),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 향남읍 상두리 179번지,공공용시설,상두원(마을간이급수시설),20131115.0,,상두원(마을간이급수시설)_경기도화성시만세구향남읍상두리179번지
77,민방위급수시설,11_46_01_P,5530000,5750000-E200800005,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,400.0,,경기도 화성시 효행구 정남면 계향리 564번지 2호,,,검단이(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 정남면 계향리 564번지 2호,공공용시설,검단이(마을대형관정),20131115.0,,검단이(마을대형관정)_경기도화성시효행구정남면계향리564번지2호
95,민방위급수시설,11_46_01_P,5530000,5740000-E200800037,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,130.0,,경기도 화성시 만세구 양감면 용소리 603번지 1호,,,용솟말(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 양감면 용소리 603번지 1호,공공용시설,용솟말(마을대형관정),20131115.0,,용솟말(마을대형관정)_경기도화성시만세구양감면용소리603번지1호
101,민방위급수시설,11_46_01_P,5530000,5740000-E200800053,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 만세구 송산면 용포리 산 13번지,,,용포(마을간이급수시설),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 송산면 용포리 산 13번지,공공용시설,용포(마을간이급수시설),20131115.0,,용포(마을간이급수시설)_경기도화성시만세구송산면용포리산13번지
89,민방위급수시설,11_46_01_P,5530000,5740000-E200800029,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,250.0,,경기도 화성시 만세구 송산면 쌍정리 137번지,,,보금울(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 송산면 쌍정리 137번지,공공용시설,보금울(마을대형관정),20131115.0,,보금울(마을대형관정)_경기도화성시만세구송산면쌍정리137번지
79,민방위급수시설,11_46_01_P,5530000,5740000-E200800007,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,80.0,,경기도 화성시 만세구 우정읍 이화리 680번지,,,뱃골(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 우정읍 이화리 680번지,공공용시설,뱃골(마을대형관정),20131115.0,,뱃골(마을대형관정)_경기도화성시만세구우정읍이화리680번지
100,민방위급수시설,11_46_01_P,5530000,5740000-E200800051,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,80.0,,경기도 화성시 만세구 송산면 고포리 629번지 1호,,,큰개매기(마을 간이급수시설),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 송산면 고포리 629번지 1호,공공용시설,큰개매기(마을 간이급수시설),20131115.0,,큰개매기(마을간이급수시설)_경기도화성시만세구송산면고포리629번지1호
99,민방위급수시설,11_46_01_P,5530000,5750000-E200800046,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,100.0,,경기도 화성시 효행구 비봉면 청요리 874번지 8호,,,청요리  간이상수도,2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 비봉면 청요리 874번지 8호,공공용시설,청요리  간이상수도,20131115.0,,청요리간이상수도_경기도화성시효행구비봉면청요리874번지8호
78,민방위급수시설,11_46_01_P,5530000,5740000-E200800006,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,100.0,,경기도 화성시 만세구 우정읍 원안리 산 122번지,,,원안(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 우정읍 원안리 산 122번지,공공용시설,원안(마을대형관정),20131115.0,,원안(마을대형관정)_경기도화성시만세구우정읍원안리산122번지
98,민방위급수시설,11_46_01_P,5530000,5750000-E200800044,2008-05-06,2013-12-24,4,취소/말소/만료/정지/중지,19,사용중지,2013-12-24,,,,,100.0,,경기도 화성시 효행구 봉담읍 동화리 100번지 2호,,,동양매직 간이급수시설,2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 봉담읍 동화리 100번지 2호,공공용시설,동양매직 간이급수시설,20131224.0,,동양매직간이급수시설_경기도화성시효행구봉담읍동화리100번지2호
85,민방위급수시설,11_46_01_P,5530000,5740000-E200800024,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,130.0,,경기도 화성시 만세구 양감면 요당리 393번지,,,장승백이(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 양감면 요당리 393번지,공공용시설,장승백이(마을대형관정),20131115.0,,장승백이(마을대형관정)_경기도화성시만세구양감면요당리393번지
83,민방위급수시설,11_46_01_P,5530000,5740000-E200800020,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,100.0,,경기도 화성시 만세구 향남읍 구문천리 625번지 2호,,,간척지(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 향남읍 구문천리 625번지 2호,공공용시설,간척지(마을대형관정),20131115.0,,간척지(마을대형관정)_경기도화성시만세구향남읍구문천리625번지2호
87,민방위급수시설,11_46_01_P,5530000,5740000-E200800026,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 만세구 수화동 산 65번지,,,양철이(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 수화동 산 65번지,공공용시설,양철이(마을대형관정),20131115.0,,양철이(마을대형관정)_경기도화성시만세구수화동산65번지
222,민방위급수시설,11_46_01_P,5530000,5740000-E200800034,2008-05-06,2024-06-12,4,취소/말소/만료/정지/중지,19,사용중지,2024-06-12,,,,,144.0,,경기도 화성시 만세구 팔탄면 209번지 3호,경기도 화성시 만세구 팔탄면 삼암길 32-2,445-959,삼암(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,188539.351577745,400442.771498505,경기도 화성시 만세구 팔탄면 209번지 3호,공공용시설,삼암(마을대형관정),20240612.0,,삼암(마을대형관정)_경기도화성시만세구팔탄면209번지3호
121,민방위급수시설,11_46_01_P,5530000,5740000-E200800015,2008-05-06,,1,영업/정상,18,사용중,,,,,,200.0,,경기도 화성시 만세구 팔탄면 덕천리 406번지 9호,,,안덕우(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,188452.641401305,403778.876507639,경기도 화성시 만세구 팔탄면 덕천리 406번지 9호,공공용시설,안덕우(마을대형관정),,,안덕우(마을대형관정)_경기도화성시만세구팔탄면덕천리406번지9호
122,민방위급수시설,11_46_01_P,5530000,5740000-E200800016,2008-05-06,2024-06-12,4,취소/말소/만료/정지/중지,19,사용중지,2024-06-12,,,,,200.0,,경기도 화성시 만세구 팔탄면 고주리 330번지,,,고주골(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,189388.774104204,402837.223840358,경기도 화성시 만세구 팔탄면 고주리 330번지,공공용시설,고주골(마을대형관정),20240612.0,,고주골(마을대형관정)_경기도화성시만세구팔탄면고주리330번지
68,민방위급수시설,11_46_01_P,5530000,5750000-E200800061,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,200.0,,경기도 화성시 효행구 정남면 귀래리 368번지 1호,,,귀래울(마을간이급수시설),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 정남면 귀래리 368번지 1호,공공용시설,귀래울(마을간이급수시설),20131115.0,,귀래울(마을간이급수시설)_경기도화성시효행구정남면귀래리368번지1호
220,민방위급수시설,11_46_01_P,5530000,5740000-E200800032,2008-05-06,2024-06-12,4,취소/말소/만료/정지/중지,19,사용중지,2024-06-12,,,,,130.0,,경기도 화성시 만세구 팔탄면 19번지 2호,경기도 화성시 만세구 팔탄면 대평안길 31-4,445-914,잔다리(마을대형관정),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,186106.266053676,403572.39396199,경기도 화성시 만세구 팔탄면 19번지 2호,공공용시설,잔다리(마을대형관정),20240612.0,,잔다리(마을대형관정)_경기도화성시만세구팔탄면19번지2호
70,민방위급수시설,11_46_01_P,5530000,5740000-E200800011,2008-05-06,2013-11-15,4,취소/말소/만료/정지/중지,19,사용중지,2013-11-15,,,,,80.0,,경기도 화성시 만세구 우정읍 화수리 1045번지,,,조문(마을대형관정),2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 만세구 우정읍 화수리 1045번지,공공용시설,조문(마을대형관정),20131115.0,,조문(마을대형관정)_경기도화성시만세구우정읍화수리1045번지
