"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"434","건물위생관리업","09_30_04_P","5530000","5750000-206-2002-00001","2002-11-13","","01","영업/정상","01","영업","","","","","031 2959567","92.00","","경기도 화성시 효행구 배양동  24-3 1층일부호","경기도 화성시 효행구 배양북길 46, 1층 일부호 (배양동)","","(주)정광기업","2017-09-15 14:00:29","I","2026-02-04 01:35:23","건물위생관리업","199629.945705864","413709.290856554","건물위생관리업","5","0","1","1","0","0","","","","임대","0","0","N",
"435","건물위생관리업","09_30_04_P","5530000","5760000-206-2019-00005","2019-03-28","","03","폐업","02","폐업","2025-12-17","","","","","49.92","","경기도 화성시 병점구 병점동  846 태안프라자 1층 124호","경기도 화성시 병점구 병점1로 216-13, 태안프라자  1층 124호 (병점동)","","이지클리닝","2025-12-17 14:12:17","I","2026-02-04 01:35:23","건물위생관리업","203802.52657401","412473.005772346","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"436","건물위생관리업","09_30_04_P","5530000","5740000-206-2019-00012","2019-06-24","","03","폐업","02","폐업","2025-02-20","","","","","26.40","","경기도 화성시 만세구 서신면 송교리 552-1","경기도 화성시 만세구 서신면 송교길 7","","한빛크린","2025-02-20 15:08:59","I","2026-02-04 01:35:23","건물위생관리업","170314.217965762","406876.474376791","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"437","건물위생관리업","09_30_04_P","5530000","5760000-206-2020-00032","2020-10-13","","01","영업/정상","01","영업","","","","","","44.16","","경기도 화성시 병점구 병점동  845-2 한마음프라자 8층 805호 일부호","경기도 화성시 병점구 효행로 1076-8, 한마음프라자 8층 805호 일부호 (병점동)","","현주환경크린","2025-12-09 14:33:46","I","2026-02-04 01:35:23","건물위생관리업","203890.039610443","412530.445551252","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"438","건물위생관리업","09_30_04_P","5530000","5750000-206-2017-00019","2017-07-06","","01","영업/정상","01","영업","","","","","","80.75","","경기도 화성시 효행구 봉담읍 수기리 8-7 2층일부","경기도 화성시 효행구 봉담읍 최루백로 459 (2층일부)","","주식회사 혜성종합관리","2017-07-06 16:04:24","I","2026-02-04 01:35:23","건물위생관리업","198511.717068896","410903.602200646","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"439","건물위생관리업","09_30_04_P","5530000","5740000-206-2017-00020","2017-07-10","","01","영업/정상","01","영업","","","","","","47.52","","경기도 화성시 만세구 향남읍 발안리 295 나상가동 1층 101호","경기도 화성시 만세구 향남읍 발안남로 34 (나상가동 1층 101호)","","고고청소","2020-06-01 13:59:38","I","2026-02-04 01:35:23","건물위생관리업","191113.461715572","403259.917886241","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"440","건물위생관리업","09_30_04_P","5530000","5770000-206-2013-00043","2013-09-17","","01","영업/정상","01","영업","","","","","070 77526645","28.50","","경기도 화성시 동탄구 석우동  33-1","경기도 화성시 동탄구 큰재봉길 29, 206호 (석우동)","","(주)성광이엔지","2024-06-25 15:04:30","I","2026-02-04 01:35:23","건물위생관리업","206989.540020983","412961.216897296","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"441","건물위생관리업","09_30_04_P","5530000","5760000-206-2024-00030","2024-10-10","","01","영업/정상","01","영업","","","","","","23.76","","경기도 화성시 병점구 병점동  887-2 골든스퀘어Ⅱ 710호","경기도 화성시 병점구 병점노을5로 20, 골든스퀘어Ⅱ 710호 (병점동)","","주식회사 에이스솔루션","2024-10-10 14:01:22","I","2026-02-04 01:35:23","건물위생관리업","202647.633362278","411567.109699557","건물위생관리업","0","0","7","7","0","0","","","","","0","0","N",
"442","건물위생관리업","09_30_04_P","5530000","5740000-206-2004-00003","2004-02-28","","03","폐업","02","폐업","2011-11-07","","","","003103558352","125.00","","경기도 화성시 만세구 남양읍 남양리 662-1","","","(주)대웅","2006-10-17 00:00:00","I","2026-02-04 01:35:23","건물위생관리업","183568.972505553","411837.156896078","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"443","건물위생관리업","09_30_04_P","5530000","5750000-206-2004-00004","2004-06-21","","03","폐업","02","폐업","2018-08-13","","","","0031 2220655","0.00","","경기도 화성시 효행구 봉담읍 수기리 1-141","경기도 화성시 효행구 봉담읍 고시길 21-1","","크린웍스(CleanWorks)","2018-08-13 17:20:10","I","2026-02-04 01:35:23","건물위생관리업","198251.851998269","411462.992546154","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"444","건물위생관리업","09_30_04_P","5530000","5770000-206-2022-00016","2022-10-25","","01","영업/정상","01","영업","","","","","031 373 9486","99.00","","경기도 화성시 동탄구 방교동  833-1 청도프라자 3층 301호의 일부","경기도 화성시 동탄구 동탄산단6길 15-40, 청도프라자 3층 301호의 일부호 (방교동)","","(주)동남이엔지","2022-10-25 17:37:26","I","2026-02-04 01:35:23","건물위생관리업","207831.471929247","407818.137645946","건물위생관리업","0","0","3","3","0","0","","","","","0","0","N",
"445","건물위생관리업","09_30_04_P","5530000","5770000-206-2024-00019","2024-07-15","","01","영업/정상","01","영업","","","","","","2.00","","경기도 화성시 동탄구 오산동  1040-2","경기도 화성시 동탄구 동탄신리천로 270, 청아 4층 402호 일부(156)호 (오산동)","","(주)토탈스쿨","2025-08-14 13:37:03","I","2026-02-04 01:35:23","건물위생관리업","209525.068363402","409082.698261073","건물위생관리업","0","0","4","4","0","0","","","","","0","0","N",
"446","건물위생관리업","09_30_04_P","5530000","5740000-206-2016-00012","2016-06-22","","03","폐업","02","폐업","2019-04-15","","","","","30.60","","경기도 화성시 만세구 송산면 봉가리 403-3","경기도 화성시 만세구 송산면 봉가길 99-2, 1층 101호","","대자연환경","2019-04-15 13:36:50","I","2026-02-04 01:35:23","건물위생관리업","176408.430088078","412212.032176624","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"447","건물위생관리업","09_30_04_P","5530000","5750000-206-2016-00013","2016-07-04","","03","폐업","02","폐업","2025-08-07","","","","","107.44","","경기도 화성시 효행구 정남면 문학리 720-1 1층","경기도 화성시 효행구 정남면 서봉로765번길 33-6, 1층","","시원크린","2025-08-07 16:44:43","I","2026-02-04 01:35:23","건물위생관리업","196114.314208764","404788.525851136","건물위생관리업","1","0","0","0","0","0","","","","","0","0","N",
"448","건물위생관리업","09_30_04_P","5530000","5750000-206-2020-00015","2020-04-07","","01","영업/정상","01","영업","","","","","031 222 6186","48.00","","경기도 화성시 효행구 봉담읍 덕우리 72-1","경기도 화성시 효행구 봉담읍 마당바위로 301, 1층 일부","","도원매니지먼트(주)","2020-04-07 16:03:00","I","2026-02-04 01:35:23","건물위생관리업","193567.297298526","406963.202708628","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"449","건물위생관리업","09_30_04_P","5530000","5760000-206-2020-00014","2020-04-07","","03","폐업","02","폐업","2026-01-21","","","","","23.76","","경기도 화성시 병점구 진안동  713-3 101호","경기도 화성시 병점구 태안로 226, 101호 (진안동)","","쿠키(cooki)","2026-01-21 17:28:01","I","2026-02-04 01:35:23","건물위생관리업","202569.898721583","412058.716530762","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"450","건물위생관리업","09_30_04_P","5530000","5770000-206-2021-00027","2021-07-28","","01","영업/정상","01","영업","","","","","031233 9003","45.90","","경기도 화성시 동탄구 영천동  836-1 더퍼스트타워","경기도 화성시 동탄구 동탄기흥로 602, 더퍼스트타워 1동 2층 204호 (영천동)","","성실종합관리","2024-11-22 15:24:34","I","2026-02-04 01:35:23","건물위생관리업","208348.620892525","412493.085517858","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"451","건물위생관리업","09_30_04_P","5530000","5740000-206-2012-00008","2012-05-25","","03","폐업","02","폐업","2016-02-01","","","","","77.08","","경기도 화성시 만세구 남양읍 남양리 2016-10 1층","경기도 화성시 만세구 남양읍 역골로49번길 32-15 (남양동, 1층)","","싹싹청소","2014-05-28 10:29:57","I","2026-02-04 01:35:23","건물위생관리업","184432.180223902","411264.794463821","건물위생관리업","2","0","1","1","0","0","","","","임대","0","0","N",
"452","건물위생관리업","09_30_04_P","5530000","5760000-206-2013-00016","2013-06-25","","03","폐업","02","폐업","2018-07-06","","","","","31.00","","경기도 화성시 병점구 진안동  524-1 메트로프라자 202-1호","경기도 화성시 병점구 병점로 37-6 (진안동, 메트로프라자 202-1호)","","(주)신성종합관리","2018-07-06 11:39:24","I","2026-02-04 01:35:23","건물위생관리업","203335.142133784","412121.312831616","건물위생관리업","1","0","1","1","0","0","","","","임대","0","0","N",
"453","건물위생관리업","09_30_04_P","5530000","5770000-206-2021-00012","2021-03-29","","01","영업/정상","01","영업","","","","","","146.37","","경기도 화성시 동탄구 방교동  752-6","경기도 화성시 동탄구 동탄기흥로257번나길 8, 1층 (방교동)","","주식회사 에스제이종합관리(SJ)","2021-03-29 13:48:50","I","2026-02-04 01:35:23","건물위생관리업","207889.135699431","409005.496134952","건물위생관리업","1","0","0","0","0","0","","","","","0","0","N",
"454","건물위생관리업","09_30_04_P","5530000","5770000-206-2021-00011","2021-03-29","","03","폐업","02","폐업","2024-12-19","","","","","36.00","","경기도 화성시 동탄구 반송동  91-2 로하스애비뉴 401일부호","경기도 화성시 동탄구 동탄중심상가2길 8, 로하스애비뉴 4층 401호 일부(다60호)호 (반송동)","","화성방역","2024-12-19 09:48:02","I","2026-02-04 01:35:23","건물위생관리업","206378.247090083","411519.526668326","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"455","건물위생관리업","09_30_04_P","5530000","5770000-206-2021-00026","2021-07-14","","03","폐업","02","폐업","2024-10-04","","","","031 214 4839","50.00","","경기도 화성시 동탄구 송동  709-10 1층 일부호","경기도 화성시 동탄구 동탄순환대로3길 5-24, 1층 일부호 (송동)","","화성씨앤디","2024-10-04 11:56:24","I","2026-02-04 01:35:23","건물위생관리업","208296.965867037","407072.402499743","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"456","건물위생관리업","09_30_04_P","5530000","5750000-206-2021-00019","2021-04-28","","03","폐업","02","폐업","2023-08-25","","","","031 80865286","18.43","","경기도 화성시 효행구 배양동  19-349 1층 일부호","경기도 화성시 효행구 배양길 53-7, 1층 일부호 (배양동)","","제이에스제이주식회사","2023-08-25 14:42:07","I","2026-02-04 01:35:23","건물위생관리업","199508.452631148","413414.239491107","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"457","건물위생관리업","09_30_04_P","5530000","5740000-206-2021-00021","2021-06-03","","01","영업/정상","01","영업","","","","","","13.00","","경기도 화성시 만세구 향남읍 하길리 1467","경기도 화성시 만세구 향남읍 상신하길로328번길 26, 키움프라자 1동 5층 505호","","클린앤클린","2021-06-03 11:05:08","I","2026-02-04 01:35:23","건물위생관리업","192241.098077486","401622.319466536","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"458","건물위생관리업","09_30_04_P","5530000","5770000-206-2021-00028","2021-08-30","","01","영업/정상","01","영업","","","","","070 75898803","28.10","","경기도 화성시 동탄구 영천동  360-2 동탄센트럴에이스타워 5층 B507호","경기도 화성시 동탄구 동탄기흥로 590, 동탄센트럴에이스타워 5층 B507호 (영천동)","","주식회사 은빛","2021-08-30 10:05:40","I","2026-02-04 01:35:23","건물위생관리업","208287.379532243","412327.600339293","건물위생관리업","0","0","5","5","0","0","","","","","0","0","N",
"459","건물위생관리업","09_30_04_P","5530000","5770000-206-2023-00008","2023-04-19","","03","폐업","02","폐업","2023-06-09","","","","","119.07","","경기도 화성시 동탄구 영천동  839-2","경기도 화성시 동탄구 동탄기흥로 560, 동익미라벨타워 2층 214B,215B호 (영천동)","","주식회사 원라인","2023-06-09 11:45:37","I","2026-02-04 01:35:23","건물위생관리업","208286.550084744","412148.077005856","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"460","건물위생관리업","09_30_04_P","5530000","5740000-206-2023-00018","2023-07-04","","03","폐업","02","폐업","2025-12-24","","","","","24.38","","경기도 화성시 만세구 남양읍 남양리 2281-5 4층 일부호(401호)","경기도 화성시 만세구 남양읍 시청로45번길 63, 4층 일부호(401호)","","에스제이에이치개발주식회사","2025-12-24 13:27:47","I","2026-02-04 01:35:23","건물위생관리업","184447.091065036","411899.349360572","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
