사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
(주)큐어테크,,189419.091886816,441207.655086501,2026-05-06 22:37:43,I,13,영업중,2021-10-20 10:16:27,,2019-08-21,,서울특별시 금천구 가산동 ***-** 한라시그마밸리,PHMG120193170035047000134,3170000,"서울특별시 금천구 가산디지털*로 **, 한라시그마밸리 ****호 (가산동)",08588,01,영업/정상,,,,
(주)바이오포톤,,189467.124186925,441780.0053985,2026-05-06 22:37:31,I,13,영업중,2024-08-08 10:50:42,,2017-01-24,,,PHMG120173170035047000004,3170000,"서울특별시 금천구 가산디지털*로 ***, ***호 (가산동, 에이스하이엔드타워*차)",08506,01,영업/정상,,,,
세븐일레븐 금천호정점,2025-05-28,191107.710302267,439893.760903697,2026-05-06 22:38:29,I,03,폐업,2025-05-28 11:32:49,,2022-07-19,,서울특별시 금천구 독산동 **** 호정타워아파트,PHMG120223170035047000185,3170000,"서울특별시 금천구 시흥대로**길 **, ***~***호 (독산동, 호정타워아파트)",08620,03,폐업,,,,
(주)메디포유,,212162.262120416,448157.48577145,2026-05-06 22:42:42,I,15,전출,2019-11-07 16:02:23,,2013-12-09,,서울특별시 강동구 길동 ***번지 **호 ***호,PHMG120133240033047000099,3240000,"서울특별시 강동구 진황도로 ***, ***호 (길동, 도고하임)",05353,05,제외/삭제/전출,,,02-589-4246,24.65
금천의료기,2018-06-07,190251.594879633,439084.057534618,2026-05-06 22:37:12,I,03,폐업,2018-06-07 15:36:37,,2009-09-22,,서울특별시 금천구 독산동 ****번지 *호 *층,PHMG120093170035047000035,3170000,서울특별시 금천구 금하로*라길 ** (독산동),08600,03,폐업,,,,
주식회사 엘제이메디칼,,211542.314116941,448273.114107211,2026-05-06 22:43:47,I,13,영업중,2021-07-27 16:36:27,,2021-07-27,,서울특별시 강동구 천호동 ***-** 힐탑프라자 ***-*호,PHMG120213240033047000134,3240000,"서울특별시 강동구 천호대로 ****, 힐탑프라자 ***-*호 (천호동)",05340,01,영업/정상,,,,
엠제이뷰티,2025-10-17,191383.04553152,439124.056129334,2026-05-06 22:38:39,I,03,폐업,2025-10-17 10:07:51,,2024-01-03,,,PHMG120243170035047000005,3170000,"서울특별시 금천구 금하로**길 *, ***호 (시흥동)",08627,03,폐업,,,,
강동오륜방문요양센터,,213447.791183965,449611.754754073,2026-05-06 22:43:24,I,13,영업중,2019-11-20 16:05:34,,2019-11-19,,서울특별시 강동구 명일동 ***번지,PHMG120193240033047000101,3240000,"서울특별시 강동구 동남로**길 **, *층 (명일동)",05271,01,영업/정상,,,02-428-4860,
인웰(INWELL),,189943.529964101,440455.075991442,2026-05-06 22:38:45,I,13,영업중,2025-10-21 16:43:42,,2025-10-21,,서울특별시 금천구 가산동 ***-* 더루벤스밸리,PHMG120253170035047000080,3170000,"서울특별시 금천구 가산디지털*로 *, 더루벤스밸리 ***호 (가산동)",08594,01,영업/정상,,,,
아이엠뷰티코스메틱,,190818.110808126,440151.854703095,2026-05-06 22:37:34,I,13,영업중,2018-02-27 11:52:14,,2018-02-26,,서울특별시 금천구 독산동 ****번지 **호,PHMG120183170035047000022,3170000,"서울특별시 금천구 시흥대로 ***, *층 (독산동)",08604,01,영업/정상,,,,
씨유 가산 ENC7,2024-02-16,189943.546219232,441990.817436962,2026-05-06 22:38:28,I,03,폐업,2024-02-16 10:40:09,,2022-07-08,,,PHMG120223170035047000164,3170000,"서울특별시 금천구 디지털로*길 **, 이앤씨드림타워*차 ***호 (가산동)",08512,03,폐업,,,,
(주)디알씨헬스케어,,214122.104823333,451532.728746097,2026-05-06 22:44:07,I,13,영업중,2025-07-01 09:08:26,,2020-10-05,,서울특별시 강동구 고덕동 **-**,PHMG120243240033047000047,3240000,"서울특별시 강동구 고덕비즈밸리로*가길 **, *층 (고덕동)",05203,01,영업/정상,,,02-931-9931,
(주)어텀,2024-06-12,210740.125210724,448044.126218256,2026-05-06 22:44:00,I,03,폐업,2024-06-12 13:17:56,,2022-10-11,,서울특별시 강동구 성내동 ***-**,PHMG120223240033047000287,3240000,"서울특별시 강동구 올림픽로 ***, 화랑빌딩 *층 ***호 (성내동)",05385,03,폐업,,,,
제이앤제이(J&J)메디칼,2013-05-03,210740.125210724,448044.126218256,2026-05-06 22:42:17,I,03,폐업,2013-05-03 17:56:10,,2012-10-17,134-841,서울특별시 강동구 성내*동 ***번지 **호 ***호,PHMG120123240033047000077,3240000,"서울특별시 강동구 올림픽로 ***, ***호호 (성내동)",,03,폐업,,,,
미건의료기,2013-06-21,212453.043853584,448999.144898748,2026-05-06 22:42:01,I,03,폐업,2013-06-21 15:41:20,,2011-09-07,134-861,서울특별시 강동구 천호*동 **번지 **호,PHMG120113240033047000093,3240000,,,03,폐업,,,,
바디닥터(세아코리아),2020-08-05,211960.925531589,447983.906817284,2026-05-06 22:43:29,I,03,폐업,2020-08-05 17:56:10,,2019-12-11,,서울특별시 강동구 성내동 ***번지 **호,PHMG120193240033047000111,3240000,"서울특별시 강동구 천호대로***길 **, *층 ***호 (성내동)",05373,03,폐업,,,,43
다비치보청기 명일역점,,212625.418681978,449801.886992692,2026-05-06 22:43:08,I,13,영업중,2017-06-11 13:59:53,,2017-06-09,,서울특별시 강동구 천호동 **번지 *호 *층 일부,PHMG120173240033047000048,3240000,"서울특별시 강동구 양재대로 ****, *층 (천호동)",05306,01,영업/정상,,,02-479-4791,
(주)케이비앤시,2025-10-27,189127.981104583,442460.505542105,2026-05-06 22:38:27,I,03,폐업,2025-10-27 09:32:18,,2022-05-27,,,PHMG120223170035047000141,3170000,"서울특별시 금천구 가산디지털*로 ***, 벽산/경인디지털밸리* ****호 (가산동)",08501,03,폐업,,,1544-5309,
주식회사 글래드얼라이언스,,211220.340952408,446942.269130178,2026-05-06 22:44:07,I,13,영업중,2024-01-26 10:55:24,,2024-01-26,,서울특별시 강동구 성내동 ***-* 남경빌딩,PHMG120243240033047000012,3240000,"서울특별시 강동구 강동대로 ***, 남경빌딩 *층 ***호 (성내동)",05402,01,영업/정상,,,,
진성의료기,,191174.269289232,441477.143064129,2026-05-06 22:37:58,I,15,전출,2022-10-12 16:40:41,,2021-04-14,,서울특별시 금천구 독산동 ***-**,PHMG120213170035047000057,3170000,"서울특별시 금천구 시흥대로***길 **-**, 지하*층 (독산동)",08541,05,제외/삭제/전출,,,,
금천바이오,,191042.420886317,440657.307900987,2026-05-06 22:37:29,I,15,전출,2021-04-28 16:39:45,,2016-05-02,,,PHMG120163170035047000044,3170000,"서울특별시 금천구 시흥대로***길 **, *층 (독산동)",08579,05,제외/삭제/전출,,,,
에버사이트코리아(유),,189417.678263584,441342.660096623,2026-05-06 22:37:33,I,13,영업중,2017-08-25 10:56:02,,2017-08-22,,,PHMG120173170035047000078,3170000,"서울특별시 금천구 가산디지털*로 **, ***호 (가산동, 에이스 하이엔드타워*)",08588,01,영업/정상,,,,
㈜메센츠,,210698.187591033,447325.332830595,2026-05-06 22:41:21,I,13,영업중,2021-04-13 11:45:22,,2008-07-21,,서울특별시 강동구 성내동 ***-* 중앙빌딩,PHMG120083240033047000052,3240000,"서울특별시 강동구 성내로*길 **, 중앙빌딩 ***호 (성내동)",05398,01,영업/정상,,,02-1644-1240,
썬바이오 독산지점,2015-04-24,191116.445325276,441153.239510693,2026-05-06 22:37:22,I,03,폐업,2015-04-24 14:17:30,,2014-05-13,,,PHMG120143170035047000025,3170000,서울특별시 금천구 시흥대로***길 ** (독산동),,03,폐업,,,,
가산해피대리점,2015-01-28,190499.806424625,441677.587917445,2026-05-06 22:37:25,I,03,폐업,2015-01-28 16:18:38,,2014-11-17,,,PHMG120143170035047000084,3170000,서울특별시 금천구 남부순환로***길 ** (가산동),,03,폐업,,,,
에코그린,,212589.271821152,448309.859890034,2026-05-06 22:43:56,I,15,전출,2023-02-13 14:49:32,,2022-05-03,,서울특별시 강동구 길동 ***-*,PHMG120223240033047000169,3240000,"서울특별시 강동구 천호대로***길 **, *층 *호 (길동)",05350,05,제외/삭제/전출,,,,
(주)에이치비생명공학,2017-04-25,189202.600232089,441848.24299943,2026-05-06 22:37:17,I,03,폐업,2017-04-25 10:04:59,,2011-12-07,153-759,서울특별시 금천구 가산동 ***번지 *호 월드메르디앙*차 ***호,PHMG120113170035047000052,3170000,"서울특별시 금천구 가산디지털*로 ***, ***호 (가산동, 월드메르디앙*차 )",08505,03,폐업,,,,
라이프메디칼(주),,191026.637157812,438701.205634976,2026-05-06 22:37:43,I,13,영업중,2019-09-06 11:01:54,,2019-09-06,,,PHMG120193170035047000144,3170000,"서울특별시 금천구 시흥대로**길 **, 상가동 비-*호 (시흥동, 럭키아파트)",08634,01,영업/정상,,,,
태백메디칼,2020-07-28,190694.880295092,440764.426277932,2026-05-06 22:37:32,I,03,폐업,2020-07-28 17:11:18,,2017-06-22,,서울특별시 금천구 독산동 ***번지 *호 현대지식산업센터 T***호,PHMG120173170035047000053,3170000,"서울특별시 금천구 두산로 **, 현대지식산업센터 *층 T***호 (독산동)",08584,03,폐업,,,,
주식회사 그룹티케이,2025-12-17,211387.987127256,450264.131249974,2026-05-06 22:44:04,I,03,폐업,2025-12-18 10:03:38,,2023-03-29,,서울특별시 강동구 암사동 ***-* 다민빌딩,PHMG120233240033047000047,3240000,"서울특별시 강동구 고덕로 **, 다민빌딩 (암사동)",05251,03,폐업,,,,
리앤트리,,192368.43764933,438690.814038292,2026-05-06 22:37:44,I,13,영업중,2019-11-20 10:06:51,,2019-11-20,,,PHMG120193170035047000170,3170000,"서울특별시 금천구 금하로 ***, 벽산중심상가 ***호 (시흥동)",08656,01,영업/정상,,,,
JMJ MEDICAL,,211458.648093395,450316.255472825,2026-05-06 22:43:49,I,13,영업중,2021-11-30 10:23:09,,2021-11-26,,서울특별시 강동구 암사동 ***-** 정산아파트,PHMG120213240033047000177,3240000,"서울특별시 강동구 고덕로 **, *층 ***-***호 (암사동, 정산아파트)",05238,01,영업/정상,,,,
윤해,,191295.010440343,439022.836447817,2026-05-06 22:38:33,I,15,전출,2024-06-12 10:43:53,,2022-12-20,,,PHMG120223170035047000254,3170000,"서울특별시 금천구 시흥대로**길 **, KJ타운 ***호 (시흥동)",08628,05,제외/삭제/전출,,,,
(주)크리스탈나인,2024-08-19,212087.64231438,447873.33362465,2026-05-06 22:44:04,I,03,폐업,2024-08-19 16:31:56,,2022-07-28,,서울특별시 강동구 성내동 ***-** SM엘루이,PHMG120233240033047000081,3240000,"서울특별시 강동구 양재대로 ****, ***호 (성내동, SM엘루이)",05373,03,폐업,,,,
좋은메디컬,2021-06-24,211458.648093395,450316.255472825,2026-05-06 22:43:37,I,03,폐업,2021-06-24 10:34:08,,2020-06-22,,서울특별시 강동구 암사동 ***번지 **호 정산아파트,PHMG120203240033047000061,3240000,"서울특별시 강동구 고덕로 **, *층 ***호 (암사동, 정산아파트)",05238,03,폐업,,,,5
(주)엠디서플라이,2020-08-14,211270.593776856,447637.51425188,2026-05-06 22:43:19,I,03,폐업,2020-08-14 14:07:28,,2019-05-23,,서울특별시 강동구 성내동 ***번지 *호 한나빌딩,PHMG120193240033047000050,3240000,"서울특별시 강동구 풍성로 ***, 한나빌딩 지하*층 (성내동)",05394,03,폐업,,,,252.63
GS25둔촌신성점,2022-08-09,212630.450265239,447314.730725632,2026-05-06 22:43:52,I,03,폐업,2022-08-09 15:58:20,,2022-02-10,,서울특별시 강동구 둔촌동 ***-* 진황빌딩,PHMG120223240033047000071,3240000,"서울특별시 강동구 진황도로 ***, 진황빌딩 *층 (둔촌동)",05370,03,폐업,,,,
스피디,2017-02-08,189202.600232089,441848.24299943,2026-05-06 22:37:29,I,03,폐업,2017-02-08 17:41:44,,2016-02-01,,,PHMG120163170035047000010,3170000,"서울특별시 금천구 가산디지털*로 ***, ****-***호 (가산동, 월드메르디앙*차)",08505,03,폐업,,,,
엔메디칼(천호지점),2019-03-11,211498.302179824,448901.181908355,2026-05-06 22:43:03,I,03,폐업,2019-03-11 15:17:20,,2015-09-09,,서울특별시 강동구 천호동 ***번지 *호 *층,PHMG120153240033047000139,3240000,"서울특별시 강동구 구천면로 ***, *층 (천호동, 광호빌딩)",05326,03,폐업,,,02-475-7585,163.25
GS25 금천제일점,,190429.786806981,441139.017657619,2026-05-06 22:37:26,I,13,영업중,2023-11-23 13:25:49,,2014-11-26,,서울특별시 금천구 가산동 ***-**,PHMG120143170035047000113,3170000,"서울특별시 금천구 가산로*길 **, *층 (가산동)",08521,01,영업/정상,,,,
(주)데카사이트,,189834.383375802,441938.326056501,2026-05-06 22:38:36,I,13,영업중,2025-10-27 14:40:21,,2023-07-06,,서울특별시 금천구 가산동 **-** 한신IT 타워*차,PHMG120233170035047000093,3170000,"서울특별시 금천구 디지털로*길 **, 한신IT 타워*차 ***호 (가산동)",08511,01,영업/정상,,,02-851-1272,
지에스(GS)25 천호하이츠점,2025-05-21,211377.566846736,449530.991540976,2026-05-06 22:44:07,I,03,폐업,2025-05-21 16:55:39,,2024-02-02,,서울특별시 강동구 천호동 ***-**,PHMG120243240033047000018,3240000,"서울특별시 강동구 구천면로**길 **, *층 (천호동)",05322,03,폐업,,,,
(주)에이에스에이피케어,2013-05-27,210740.125210724,448044.126218256,2026-05-06 22:41:33,I,03,폐업,2013-05-27 17:08:38,,2009-02-19,134-841,서울특별시 강동구 성내*동 ***번지 **호,PHMG120093240033047000009,3240000,,,03,폐업,,,,
위즈커뮤니케이션,,211458.648093395,450316.255472825,2026-05-06 22:44:07,I,13,영업중,2024-03-15 13:21:18,,2024-03-13,,서울특별시 강동구 암사동 ***-** 정산아파트,PHMG120243240033047000032,3240000,"서울특별시 강동구 고덕로 **, *층 ***-**호 (암사동, 정산아파트)",05238,01,영업/정상,,,,
씨제이올리브영(주)상일동점,2025-06-04,215314.746342111,449845.751989409,2026-05-06 22:43:11,I,03,폐업,2025-06-05 10:21:40,,2019-11-20,,서울특별시 강동구 상일제*동 ***번지 세종텔레콤 지식산업센터,PHMG120183240033047000037,3240000,"서울특별시 강동구 상일로**길 **, 세종텔레콤 지식산업센터 *층 ***-*,***호 (상일제*동)",05288,03,폐업,,,02-426-8415,145
현대사무기기(주),,189127.981104583,442460.505542105,2026-05-06 22:37:38,I,13,영업중,2018-12-04 16:13:39,,2018-12-04,,서울특별시 금천구 가산동 ***번지 **호 벽산디지털밸리*차,PHMG120183170035047000142,3170000,"서울특별시 금천구 가산디지털*로 ***, 벽산디지털밸리*차 ***-***호 (가산동)",08501,01,영업/정상,,,1670-7863,
36.9도,,191007.389089821,439899.05454975,2026-05-06 22:37:46,I,15,전출,2023-01-02 11:23:07,,2020-04-20,,서울특별시 금천구 독산동 ****번지 **호,PHMG120203170035047000063,3170000,"서울특별시 금천구 시흥대로**길 **, *층 (독산동)",08620,05,제외/삭제/전출,,,,
(주)페이펄유통,,212081.019857419,448209.124823551,2026-05-06 22:43:50,I,13,영업중,2022-02-04 16:54:18,,2022-02-04,,서울특별시 강동구 길동 ***-** 강동한신휴플러스주상복합,PHMG120223240033047000026,3240000,"서울특별시 강동구 진황도로 **, 지하*층 (길동, 강동한신휴플러스주상복합)",05353,01,영업/정상,,,,
세븐일레븐 시흥IC점,2022-07-15,190933.601554233,441662.481512797,2026-05-06 22:37:26,I,03,폐업,2022-07-15 12:06:49,,2014-12-23,,,PHMG120143170035047000123,3170000,"서울특별시 금천구 시흥대로 *** (독산동, 신건빌딩)",08530,03,폐업,,,,
(주)비티와이유닛츠,2019-05-24,189055.138252216,441958.334400683,2026-05-06 22:37:33,I,03,폐업,2019-05-24 17:40:20,,2017-12-13,,,PHMG120173170035047000105,3170000,"서울특별시 금천구 서부샛길 ***, 대성디폴리스지식산업센터 **층 비**호 (가산동)",08504,03,폐업,,,,
태양의료기,2016-06-01,190488.387426164,440819.885062152,2026-05-06 22:37:20,I,03,폐업,2016-06-01 14:16:36,,2013-05-23,,,PHMG120133170035047000030,3170000,서울특별시 금천구 범안로**길 ** (독산동),08583,03,폐업,,,,
주식회사 선영하이테크,2024-11-11,189834.383375802,441938.326056501,2026-05-06 22:38:39,I,03,폐업,2024-11-11 13:29:51,,2021-12-27,,서울특별시 금천구 가산동 **-** 한신IT 타워*차,PHMG120243170035047000011,3170000,"서울특별시 금천구 디지털로*길 **, 한신IT 타워*차 *층 ***-*(**)호 (가산동)",08511,03,폐업,,,02-790-2804,
태인글로벌 천호 미드림,2015-08-28,211264.747294933,448747.332957861,2026-05-06 22:41:37,I,03,폐업,2015-08-28 17:05:27,,2009-07-22,134-022,서울특별시 강동구 천호*동 ***번지 *호 (***호),PHMG120093240033047000054,3240000,"서울특별시 강동구 구천면로 ***, ***호 (천호동)",05326,03,폐업,,,,
세이프큐어,,210726.755874418,447381.53172133,2026-05-06 22:43:47,I,15,전출,2022-07-06 09:51:21,,2021-07-02,,서울특별시 강동구 성내동 ***-** 장성글로벌빌딩,PHMG120213240033047000128,3240000,"서울특별시 강동구 성내로*길 **, 장성글로벌빌딩 *층 ****호 (성내동)",05398,05,제외/삭제/전출,,,,
씨유독산승리점,2025-11-25,190283.053670014,439148.261700921,2026-05-06 22:38:15,I,03,폐업,2025-11-25 15:29:03,,2022-02-10,,서울특별시 금천구 독산동 ****-*,PHMG120223170035047000030,3170000,"서울특별시 금천구 금하로*길 **, *층 (독산동)",08600,03,폐업,,,,
씨제이올리브영(주) 현대아울렛가산점,,190119.463375612,441716.684586176,2026-05-06 22:37:27,I,13,영업중,2025-06-10 17:14:00,,2015-04-28,,,PHMG120153170035047000042,3170000,서울특별시 금천구 디지털로**길 * (가산동),08514,01,영업/정상,,,1577-4887,
씨유 가산원룸점,,190735.518410604,441673.040113196,2026-05-06 22:38:23,I,13,영업중,2025-10-01 16:38:17,,2022-02-16,,,PHMG120223170035047000067,3170000,서울특별시 금천구 시흥대로***길 **(가산동),08529,01,영업/정상,,,,
와이에스텍,2022-09-07,189202.600232089,441848.24299943,2026-05-06 22:37:39,I,03,폐업,2022-09-07 13:20:16,,2018-12-11,,서울특별시 금천구 가산동 ***번지 *호 월드메르디앙*차,PHMG120183170035047000150,3170000,"서울특별시 금천구 가산디지털*로 ***, 월드메르디앙*차 ****-***호 (가산동)",08505,03,폐업,,,,
