건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
,,,쌍용 세탁,일반세탁업,,,,,210334.58191272,447229.829463482,2026-05-06 22:35:20,I,01,영업,,2016-01-20 13:16:13,2003-02-27,33.00,138-879,서울특별시 송파구 풍납동 401-1,N,,3230000-205-2003-00111,3230000,"서울특별시 송파구 올림픽로47길 9, 9호 (풍납동)",05538,,01,영업/정상,일반세탁업,02-486-7881,,,,,
,,,현대세탁,일반세탁업,,,,,210440.282511104,447466.879214999,2026-05-06 22:34:28,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-879,서울특별시 송파구 풍납동 413-1 현대(아)상가,N,,3230000-205-2003-00116,3230000,"서울특별시 송파구 올림픽로 525 (풍납동,현대(아)상가)",05530,,01,영업/정상,일반세탁업,02-472-4604,,,,,
,,,국제세탁,일반세탁업,,,,,211834.079335928,443488.453242124,2026-05-06 22:34:29,I,01,영업,,2005-07-20 00:00:00,2003-02-27,.00,138-812,서울특별시 송파구 가락동 185-5,N,,3230000-205-2003-00117,3230000,서울특별시 송파구 문정로11길 12 (가락동),05782,,01,영업/정상,일반세탁업,02-409-1914,,,,,
,,,현대세탁,일반세탁업,,,,,210247.704064266,445407.250335161,2026-05-06 22:34:29,I,01,영업,,2013-06-07 15:01:49,2003-02-27,30.00,138-832,서울특별시 송파구 방이동 141-6 지상1층,N,,3230000-205-2003-00119,3230000,"서울특별시 송파구 오금로23길 25, 지상1층 (방이동)",05633,,01,영업/정상,일반세탁업,02-413-6486,,,,,
,,,이태리세탁,일반세탁업,,,,,210645.909994655,445563.528704879,2026-05-06 22:34:29,I,01,영업,,2007-03-22 00:00:00,2003-02-27,.00,138-833,서울특별시 송파구 방이동 166-18,N,,3230000-205-2003-00121,3230000,서울특별시 송파구 가락로42길 13 (방이동),05636,,01,영업/정상,일반세탁업,02-424-2959,,,,,
,,,수경사,일반세탁업,,,,,207754.944944432,444423.821030541,2026-05-06 22:34:28,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-838,서울특별시 송파구 삼전동 34-4,N,,3230000-205-2003-00123,3230000,서울특별시 송파구 백제고분로22길 22 (삼전동),05593,,01,영업/정상,일반세탁업,02-417-6566,,,,,
,,,그린세탁,일반세탁업,,,,,211986.297245596,446156.529775445,2026-05-06 22:34:29,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-829,서울특별시 송파구 방이동 89 올림픽(아) F상가 102호,N,,3230000-205-2003-00128,3230000,"서울특별시 송파구 양재대로 1218 (방이동,올림픽(아) F상가 102호)",05649,,01,영업/정상,일반세탁업,02-449-0065,,,,,
,,,프라자세탁,일반세탁업,,,,,211986.297245596,446156.529775445,2026-05-06 22:34:29,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-829,서울특별시 송파구 방이동 89 올림픽(아) 프라자상가 3층2호,N,,3230000-205-2003-00129,3230000,"서울특별시 송파구 양재대로 1218 (방이동,올림픽(아) 프라자상가 3층2호)",05649,,01,영업/정상,일반세탁업,02-401-5666,,,,,
,,,유림사,일반세탁업,,,,,210194.323888361,447906.297359597,2026-05-06 22:34:28,I,01,영업,,2005-07-21 00:00:00,2003-07-18,.00,138-874,서울특별시 송파구 풍납동 228-4,N,,3230000-205-2003-00134,3230000,서울특별시 송파구 풍성로14길 14 (풍납동),05526,,01,영업/정상,일반세탁업,02-474-3278,,,,,
5,임대,,삼양세탁,일반세탁업,,,,,206397.34797252,444963.233863255,2026-05-06 22:34:27,I,01,영업,,2013-12-23 14:24:23,2003-09-03,67.00,138-892,서울특별시 송파구 잠실동 101-1 우성상가 311호,N,,3230000-205-2003-00140,3230000,"서울특별시 송파구 올림픽로4길 48 (잠실동, 우성아파트 프리마상가311호)",05571,,01,영업/정상,일반세탁업,02-422-2134,3,,3,,
4,,,미래,일반세탁업,,,,,211259.909777857,443711.702922024,2026-05-06 22:34:27,I,01,영업,,2013-12-23 14:26:06,2003-10-30,25.00,138-808,서울특별시 송파구 가락동 140 쌍용(아)27동 202호,N,,3230000-205-2003-00143,3230000,"서울특별시 송파구 동남로 189 (가락동, 가락쌍용아파트27동202호)",05823,,01,영업/정상,일반세탁업,02-406-2341,2,,2,,
0,임대,0,자연과 사람을 위한 세탁,일반세탁업,,,,,209140.885315651,446042.592367722,2026-05-06 22:35:20,I,01,영업,,2015-09-18 17:42:12,2008-07-14,38.55,138-934,서울특별시 송파구 신천동 11-9 한신오피스텔 지상1층 136호,N,,3230000-205-2008-00019,3230000,"서울특별시 송파구 올림픽로35가길 11 (신천동, 한신오피스텔지상1층136호)",05510,,01,영업/정상,일반세탁업,02-416-8511,1,,1,,2
0,임대,0,포스코명품세탁소,일반세탁업,,,,,209160.342515348,446201.867636819,2026-05-06 22:35:11,I,01,영업,,2017-04-03 15:17:43,2008-07-22,53.98,138-934,서울특별시 송파구 신천동 11-8 더샵스타리버B-1  127호,N,,3230000-205-2008-00020,3230000,"서울특별시 송파구 올림픽로35길 93 (신천동,더샵스타리버B-1  127호)",05510,,01,영업/정상,일반세탁업,02-413-3600,,1,,1,2
1,임대,0,새로나세탁소,일반세탁업,,,,,210939.779013793,443013.216501314,2026-05-06 22:35:10,I,01,영업,,2020-01-15 14:43:11,2008-08-20,20.00,138-825,서울특별시 송파구 문정동 29,N,,3230000-205-2008-00021,3230000,"서울특별시 송파구 동남로6길 12, 1층 3호 (문정동)",05804,,01,영업/정상,일반세탁업,,,,,,1
0,임대,0,그린세탁소,일반세탁업,,,,,212782.077867109,442975.231990698,2026-05-06 22:35:11,I,01,영업,,2008-08-26 16:28:35,2008-08-26,21.60,138-110,서울특별시 송파구 거여동 294 거여5단지상가 지상1층101호,N,,3230000-205-2008-00022,3230000,"서울특별시 송파구 양산로4길 16 (거여동,거여5단지상가 지상1층101호)",05788,,01,영업/정상,일반세탁업,02-407-0906,1,,1,,2
0,임대,0,유미,일반세탁업,,,,,207076.817630991,444821.065944761,2026-05-06 22:35:11,I,01,영업,,2017-01-17 13:47:23,2008-09-16,26.40,138-865,서울특별시 송파구 잠실동 295-5,N,,3230000-205-2008-00023,3230000,"서울특별시 송파구 백제고분로12길 8, 104호 (잠실동)",05574,,01,영업/정상,일반세탁업,02-419-0983,1,,1,,1
0,임대,0,서울세탁소,일반세탁업,,,,,211358.758041198,445248.724359252,2026-05-06 22:35:11,I,01,영업,,2019-01-03 16:05:48,2008-09-25,33.12,138-855,서울특별시 송파구 오금동 11 현대백조아파트,N,,3230000-205-2008-00024,3230000,"서울특별시 송파구 양재대로72길 15, 현대백조아파트 2동 1층 103호 (오금동)",05652,,01,영업/정상,일반세탁업,,1,,1,,1
0,임대,0,크린토피아잠실지사,일반세탁업,,,,,208920.64415948,444699.745659167,2026-05-06 22:35:11,I,01,영업,,2009-01-14 13:13:26,2009-01-14,148.00,138-842,서울특별시 송파구 석촌동 58-24 지상1층,N,,3230000-205-2009-00002,3230000,"서울특별시 송파구 백제고분로36가길 15 (석촌동,지상1층)",05614,,01,영업/정상,일반세탁업,02-2202-2020,1,,1,,2
0,임대,0,신동아명품세탁소,일반세탁업,,,,,209708.127928039,445937.543455637,2026-05-06 22:35:11,I,01,영업,,2014-12-14 12:24:15,2009-02-02,23.85,138-827,서울특별시 송파구 방이동 39-2 신동아타워 지상1층 105호,N,,3230000-205-2009-00005,3230000,"서울특별시 송파구 오금로11길 33, 지상1층 105호 (방이동, 신동아타워)",05543,,01,영업/정상,일반세탁업,02-420-8982,1,,1,,1
0,임대,0,파인애플세탁소,일반세탁업,,,,,207373.50021477,445545.656024061,2026-05-06 22:35:11,I,01,영업,,2009-02-11 14:03:23,2009-02-11,26.00,138-908,"서울특별시 송파구 잠실동 19-9 잠실파인애플상가 지하1층 A60,A61호",N,,3230000-205-2009-00006,3230000,"서울특별시 송파구 올림픽로 119 (잠실동,잠실파인애플상가 지하1층 A60,A61호)",05501,1,01,영업/정상,일반세탁업,02-412-3022,,1,,1,2
,임대,,명품세탁소,일반세탁업,,,,,209151.713940169,446519.612162961,2026-05-06 22:35:12,I,01,영업,,2014-12-14 11:57:45,2009-04-01,51.88,138-240,"서울특별시 송파구 신천동 17-4 파크리오상가A동 지하115,116호",N,,3230000-205-2009-00012,3230000,"서울특별시 송파구 올림픽로 435 (신천동,파크리오상가A동 지하115,116호)",05507,1,01,영업/정상,일반세탁업,02-424-1150,1,,1,,1
0,임대,0,백양드라이크리닝,일반세탁업,,,,,208898.516315598,444831.618104023,2026-05-06 22:35:18,I,01,영업,,2020-03-03 10:59:38,2009-07-02,34.00,138-843,서울특별시 송파구 석촌동 155-2 지상1층,N,,3230000-205-2009-00015,3230000,"서울특별시 송파구 석촌호수로18길 15, 지상1층 (석촌동)",05610,1,01,영업/정상,일반세탁업,02-415-3150,,,,,1
0,임대,0,노블레스 명품세탁,일반세탁업,,,,,209933.823276344,446455.526715924,2026-05-06 22:35:19,I,01,영업,,2022-02-25 09:45:56,2009-07-27,54.07,138-240,서울특별시 송파구 신천동 20-6 파크리오,N,,3230000-205-2009-00017,3230000,"서울특별시 송파구 올림픽로35길 10, 상가B동 지하 118,145,146호 (신천동, 파크리오)",05507,1,01,영업/정상,일반세탁업,02-419-0470,,,,,2
1,,0,(주)송파오금크린토피아,일반세탁업,,,,,211826.68000214,444929.825011576,2026-05-06 22:35:19,I,01,영업,,2021-06-18 11:38:20,2009-10-26,202.00,138-858,서울특별시 송파구 오금동 87-10,N,,3230000-205-2009-00019,3230000,"서울특별시 송파구 중대로38길 18, 지하1층 (오금동)",05724,4,01,영업/정상,일반세탁업,02-6326-5341,,,,,2
0,,0,참 좋은 세탁,일반세탁업,,,,,209884.335708781,447565.432250402,2026-05-06 22:35:21,I,01,영업,,2020-03-27 13:12:00,2009-01-22,115.50,138-874,서울특별시 송파구 풍납동 269-10,N,,3230000-205-2009-00023,3230000,"서울특별시 송파구 토성로6길 8, 1층 (풍납동)",05535,,01,영업/정상,일반세탁업,02-427-9884,,,,,1
0,임대,0,벧엘 세탁,일반세탁업,,,,,212333.678772284,444120.516033919,2026-05-06 22:35:11,I,01,영업,,2024-04-01 14:46:20,2010-03-29,46.00,138-859,서울특별시 송파구 오금동 146-5 지상 1층,N,,3230000-205-2010-00002,3230000,"서울특별시 송파구 문정로19길 9 (오금동,지상 1층)",05742,2,01,영업/정상,일반세탁업,,1,0,1,0,2
0,임대,0,호텔명품세탁소,일반세탁업,,,,,207373.50021477,445545.656024061,2026-05-06 22:35:12,I,01,영업,,2014-12-12 18:03:22,2010-05-14,41.53,138-908,서울특별시 송파구 잠실동 19-9 파인애풀상가 2층,N,,3230000-205-2010-00004,3230000,"서울특별시 송파구 올림픽로 119 (잠실동,파인애풀상가 2층)",05501,1,01,영업/정상,일반세탁업,02-417-2788,2,,2,,1
0,,0,거성세탁소,일반세탁업,,,,,213152.75570926,444160.193027127,2026-05-06 22:35:12,I,01,영업,,2017-09-28 11:53:05,2010-07-09,89.00,138-818,서울특별시 송파구 마천동 87-17,N,,3230000-205-2010-00008,3230000,"서울특별시 송파구 마천로51가길 43-6, 1층 (마천동)",05753,1,01,영업/정상,일반세탁업,02-407-3370,,,,,1
,,,잉꼬세탁,일반세탁업,,,,,211388.548494162,442311.350677044,2026-05-06 22:34:55,I,01,영업,,2014-12-12 17:50:50,2003-02-27,585.65,138-200,서울특별시 송파구 문정동 98-3,N,,3230000-205-1992-02998,3230000,서울특별시 송파구 새말로6길 42 (문정동),05799,,01,영업/정상,일반세탁업,02-403-9133,,,,,
,,,그린사,일반세탁업,,,,,207988.824731905,444167.799859011,2026-05-06 22:34:31,I,01,영업,,2005-08-18 00:00:00,2003-02-27,.00,138-838,서울특별시 송파구 삼전동 68-19,N,,3230000-205-1992-03001,3230000,서울특별시 송파구 백제고분로28길 37 (삼전동),05597,,01,영업/정상,일반세탁업,02-417-2683,,,,,
,,,삼일사,일반세탁업,,,,,210278.638277202,444220.702974348,2026-05-06 22:34:55,I,01,영업,,2016-02-11 15:23:58,2003-02-27,121.80,138-854,서울특별시 송파구 송파동 171,N,,3230000-205-1992-03005,3230000,"서울특별시 송파구 송이로12길 17, 지상1층 105호 (송파동, 성지상가)",05678,,01,영업/정상,일반세탁업,02-412-8590,,,,,
,,,우성세탁,일반세탁업,,,,,208380.71845702,444602.428173057,2026-05-06 22:34:55,I,01,영업,,2005-07-21 00:00:00,2003-02-27,33.00,138-840,서울특별시 송파구 삼전동 121,N,,3230000-205-1992-03007,3230000,서울특별시 송파구 백제고분로31길 12 (삼전동),05603,,01,영업/정상,일반세탁업,02-0414-8527,,,,,
,,,혁신종합세탁,일반세탁업,,,,,208335.118279566,444242.997339459,2026-05-06 22:35:08,I,01,영업,,2010-11-01 15:20:49,2003-02-27,131.89,138-841,서울특별시 송파구 삼전동 175-0,N,,3230000-205-1992-03009,3230000,서울특별시 송파구 백제고분로32길 23 (삼전동),05587,,01,영업/정상,일반세탁업,02-413-7238,,,,,
,,,일광사,일반세탁업,,,,,209724.343287306,444543.378733294,2026-05-06 22:34:38,I,01,영업,,2005-07-21 00:00:00,2003-02-27,23.50,138-850,서울특별시 송파구 송파동 95-19,N,,3230000-205-1994-02541,3230000,서울특별시 송파구 가락로19길 9 (송파동),05668,,01,영업/정상,일반세탁업,02-0425-3256,,,,,
,,,한양세탁소,일반세탁업,,,,,209663.792470281,444768.479053968,2026-05-06 22:34:18,I,01,영업,,2021-06-30 16:03:27,2003-02-27,23.40,138-850,서울특별시 송파구 송파동 88-0,N,,3230000-205-1994-02542,3230000,서울특별시 송파구 백제고분로42길 16 (송파동),05667,,01,영업/정상,일반세탁업,02-420-5933,,,,,
,,,현대컴퓨터세탁,일반세탁업,,,,,210256.141192751,447933.58825307,2026-05-06 22:34:40,I,01,영업,,2005-07-22 00:00:00,2003-02-27,21.76,138-874,서울특별시 송파구 풍납동 229-7,N,,3230000-205-1995-02517,3230000,서울특별시 송파구 풍성로16길 8-1 (풍납동),05528,,01,영업/정상,일반세탁업,02-488-8375,,,,,
,,,수지세탁,일반세탁업,,,,,209344.465747481,444346.512002985,2026-05-06 22:34:38,I,01,영업,,2005-07-20 00:00:00,2003-02-27,16.56,138-846,서울특별시 송파구 석촌동 272-18,N,,3230000-205-1995-02545,3230000,서울특별시 송파구 가락로15길 3 (석촌동),05688,,01,영업/정상,일반세탁업,02-0414-8268,,,,,
,,,효성세탁,일반세탁업,,,,,213455.869154313,444070.893749145,2026-05-06 22:34:39,I,01,영업,,2005-07-21 00:00:00,2003-02-27,32.40,138-819,서울특별시 송파구 마천동 167-6 1층동,N,,3230000-205-1995-02547,3230000,"서울특별시 송파구 성내천로34가길 3, 1층동 (마천동)",05750,,01,영업/정상,일반세탁업,02-402-5111,,,,,
,,,퍼펙트세탁소,일반세탁업,,,,,211049.287447183,442171.661862666,2026-05-06 22:34:39,I,01,영업,,2013-12-23 13:48:37,2003-02-27,24.82,138-200,서울특별시 송파구 문정동 72-3,N,,3230000-205-1995-02553,3230000,"서울특별시 송파구 새말로8길 14 (문정동, 건영아파트)",05817,,01,영업/정상,일반세탁업,02-448-6533,,,,,
,,,학사컴퓨터세탁소,일반세탁업,,,,,207053.964667229,444674.651721443,2026-05-06 22:34:49,I,01,영업,,2005-07-21 00:00:00,2003-02-27,18.80,138-865,서울특별시 송파구 잠실동 307-0,N,,3230000-205-1996-02509,3230000,서울특별시 송파구 백제고분로12길 21 (잠실동),05575,,01,영업/정상,일반세탁업,02-423-7821,,,,,
,,,VIP대형 세탁소,일반세탁업,,,,,212862.73508821,443134.847566929,2026-05-06 22:34:25,I,01,영업,,2014-12-12 17:54:40,2003-02-27,39.60,138-110,서울특별시 송파구 거여동 291,N,,3230000-205-1997-02450,3230000,"서울특별시 송파구 양산로8길 18 (거여동, 거여2단지아파트)",05778,,01,영업/정상,일반세탁업,02-400-5255,,,,,
,,,동남세탁,일반세탁업,,,,,211211.107086635,442238.066971295,2026-05-06 22:34:51,I,01,영업,,2005-07-21 00:00:00,2003-02-27,17.60,138-200,서울특별시 송파구 문정동 81-5 (1층),N,,3230000-205-1997-02451,3230000,"서울특별시 송파구 새말로10길 7 (문정동,(1층))",05810,,01,영업/정상,일반세탁업,02-401-5403,,,,,
,,,한강세탁소,일반세탁업,2026-02-13,,,,211059.519718976,443678.555678945,2026-05-06 22:35:15,I,02,폐업,,2026-02-13 10:01:16,1997-05-24,33.00,138-808,서울특별시 송파구 가락동 144-8 1층,N,,3230000-205-1997-02490,3230000,"서울특별시 송파구 중대로16길 20, 1층 (가락동)",05825,,03,폐업,일반세탁업,02-2635-7705,,,,,
,,,백양사,일반세탁업,,,,,207223.253818941,445143.771529554,2026-05-06 22:35:10,I,01,영업,,2005-07-20 00:00:00,2003-02-27,96.00,138-863,서울특별시 송파구 잠실동 218-17 (1층),N,,3230000-205-1998-02422,3230000,"서울특별시 송파구 석촌호수로12길 35-1 (잠실동,(1층))",05563,,01,영업/정상,일반세탁업,02-419-5979,,,,,
,,,으뜸세탁소,일반세탁업,,,,,213653.354731827,443872.953450959,2026-05-06 22:35:10,I,01,영업,,2019-11-22 13:49:44,2003-02-27,.00,138-821,서울특별시 송파구 마천동 356-16,N,,3230000-205-1998-02423,3230000,서울특별시 송파구 성내천로41길 10 (마천동),05749,,01,영업/정상,일반세탁업,02-0443-5680,,,,,
,,,뉴스타세탁소,일반세탁업,,,,,208868.915206729,444835.662848076,2026-05-06 22:34:34,I,01,영업,,2015-12-01 15:45:00,2003-02-27,33.30,138-842,서울특별시 송파구 석촌동 55-14 지상1층,N,,3230000-205-1998-02427,3230000,"서울특별시 송파구 석촌호수로18길 14, 지상1층 (석촌동)",05611,,01,영업/정상,일반세탁업,02-414-0350,,,,,
,,,월드세탁소,일반세탁업,,,,,208194.202952444,446000.543751385,2026-05-06 22:34:34,I,01,영업,,2005-08-04 00:00:00,2003-02-27,37.80,138-916,서울특별시 송파구 잠실동 27-2 상가2층,N,,3230000-205-1998-02429,3230000,"서울특별시 송파구 잠실로 15 (잠실동,상가2층)",05503,,01,영업/정상,일반세탁업,02-418-4205,,,,,
,,,코오롱사,일반세탁업,,,,,210749.224970991,445161.258714865,2026-05-06 22:34:35,I,01,영업,,2005-07-21 00:00:00,2003-02-27,23.84,138-772,서울특별시 송파구 방이동 212-8 코오롱아파트B상가 203호,N,,3230000-205-1998-02434,3230000,"서울특별시 송파구 오금로31길 27 (방이동,코오롱아파트B상가 203호)",05646,,01,영업/정상,일반세탁업,02-417-2959,,,,,
2,,,상아세탁소,일반세탁업,,,,,212020.879871583,443978.656400094,2026-05-06 22:34:24,I,01,영업,,2005-07-20 00:00:00,2004-08-02,49.50,138-738,서울특별시 송파구 오금동 165 상아아파트 상가2층202호,N,,3230000-205-2004-00011,3230000,"서울특별시 송파구 오금로 407 (오금동,상아아파트 상가2층202호)",05741,,01,영업/정상,일반세탁업,,2,,2,,
3,,,서울세탁소,일반세탁업,,,,,206397.34797252,444963.233863255,2026-05-06 22:34:25,I,01,영업,,2013-12-23 14:29:15,2004-08-06,52.80,138-892,서울특별시 송파구 잠실동 101-1 우성(아) B상가 3층,N,,3230000-205-2004-00012,3230000,"서울특별시 송파구 올림픽로4길 40 (잠실동, 우성아파트B상가3층)",05571,,01,영업/정상,일반세탁업,,3,,3,,
1,,,백곰세탁소,일반세탁업,,,,,210137.108317369,445396.999230578,2026-05-06 22:34:25,I,01,영업,,2014-12-30 12:14:39,2004-09-03,39.60,138-830,서울특별시 송파구 방이동 119-12 지상1층,N,,3230000-205-2004-00015,3230000,"서울특별시 송파구 백제고분로48나길 3, 지상1층 (방이동)",05642,,01,영업/정상,일반세탁업,02-415-8096,1,,1,,
